M,N,accepted_block_interval_s,accepted_blocks,active_miner_seconds,co2_kg,duplicate_header_evaluations,empty_rounds,energy_fairness_cv,energy_per_accepted_block_kwh,energy_per_tx_kwh,energy_ratio_vs_duplicate,energy_reduction_pct_vs_duplicate,exhausted_templates,hardware,hardware_label,idle_miner_seconds,idle_ratio,mean_discovery_time_s,mean_post_discovery_idle_s,median_discovery_time_s,n_rounds,p_success,pct_time_active,per_miner_energy_kwh_max,per_miner_energy_kwh_min,placement,protocol,round_seconds,seed,sim_seconds,sleep_miner_seconds,sleep_ratio,throughput_tx_per_s,total_attempts,total_energy_j,total_energy_kwh,total_hashes,unique_candidate_evaluations,use_sleep,winner_max_share,workload_fairness_cv
84600000000000000,1,600.0,17,7.092198581560284e-15,2.657638888888889e-18,0,0,0.0,3.513071895424837e-19,1.7565359477124183e-22,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,5.972222222222222e-18,5.972222222222222e-18,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,2.15e-11,5.972222222222222e-18,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,2.657638888888889e-18,0,0,0.0,3.513071895424837e-19,1.7565359477124183e-22,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,5.972222222222222e-18,5.972222222222222e-18,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,2.15e-11,5.972222222222222e-18,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,2.657638888888889e-18,0,0,0.0,3.513071895424837e-19,1.7565359477124183e-22,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,5.972222222222222e-18,5.972222222222222e-18,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,2.15e-11,5.972222222222222e-18,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.19111081250000003,0,0,0.0,0.025262500000000004,1.2631250000000002e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.05,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.4294625000000001,0.4294625000000001,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,1546065.0000000002,0.4294625000000001,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.19111081250000003,0,0,0.0,0.025262500000000004,1.2631250000000002e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.05,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.4294625000000001,0.4294625000000001,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,1546065.0000000002,0.4294625000000001,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.19111081250000003,0,0,0.0,0.025262500000000004,1.2631250000000002e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.05,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.4294625000000001,0.4294625000000001,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,1546065.0000000002,0.4294625000000001,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.38222162500000006,0,0,0.0,0.05052500000000001,2.5262500000000004e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.1,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.8589250000000002,0.8589250000000002,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,3092130.0000000005,0.8589250000000002,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.38222162500000006,0,0,0.0,0.05052500000000001,2.5262500000000004e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.1,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.8589250000000002,0.8589250000000002,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,3092130.0000000005,0.8589250000000002,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.38222162500000006,0,0,0.0,0.05052500000000001,2.5262500000000004e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.1,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,0.8589250000000002,0.8589250000000002,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,3092130.0000000005,0.8589250000000002,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.7644432500000001,0,0,0.0,0.10105000000000001,5.052500000000001e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.2,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,1.7178500000000003,1.7178500000000003,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,6184260.000000001,1.7178500000000003,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.7644432500000001,0,0,0.0,0.10105000000000001,5.052500000000001e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.2,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,1.7178500000000003,1.7178500000000003,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,6184260.000000001,1.7178500000000003,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,0.7644432500000001,0,0,0.0,0.10105000000000001,5.052500000000001e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.2,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,1.7178500000000003,1.7178500000000003,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,6184260.000000001,1.7178500000000003,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.5,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,4.294625,4.294625,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,15460650.0,4.294625,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.5,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,4.294625,4.294625,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,15460650.0,4.294625,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,0.5,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,4.294625,4.294625,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,15460650.0,4.294625,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,1.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,8.58925,8.58925,first,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,30921300.0,8.58925,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,1.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,8.58925,8.58925,first,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,30921300.0,8.58925,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,7.092198581560284e-15,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,10200.0,1.0,4.171881518564873e-16,600.0,0.0,17,,6.953135864274788e-17,8.58925,8.58925,first,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,17,30921300.0,8.58925,1.0,17,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,0.9555540625,0,0,0.0,0.1263125,6.315625e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.0,150.0,450.0,150.0,17,,25.0,2.1473125,2.1473125,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,7730325.0,2.1473125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,0.9555540625,0,0,0.0,0.1263125,6.315625e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.0,150.0,450.0,150.0,17,,25.0,2.1473125,2.1473125,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,7730325.0,2.1473125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,0.9555540625,0,0,0.0,0.1263125,6.315625e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.0,150.0,450.0,150.0,17,,25.0,2.1473125,2.1473125,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,7730325.0,2.1473125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.0988871718750002,0,0,0.0,0.145259375,7.26296875e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.05,150.0,450.0,150.0,17,,25.0,2.469409375,2.469409375,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,8889873.75,2.469409375,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.0988871718750002,0,0,0.0,0.145259375,7.26296875e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.05,150.0,450.0,150.0,17,,25.0,2.469409375,2.469409375,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,8889873.75,2.469409375,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.0988871718750002,0,0,0.0,0.145259375,7.26296875e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.05,150.0,450.0,150.0,17,,25.0,2.469409375,2.469409375,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,8889873.75,2.469409375,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.24222028125,0,0,0.0,0.16420625,8.2103125e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.1,150.0,450.0,150.0,17,,25.0,2.79150625,2.79150625,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,10049422.5,2.79150625,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.24222028125,0,0,0.0,0.16420625,8.2103125e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.1,150.0,450.0,150.0,17,,25.0,2.79150625,2.79150625,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,10049422.5,2.79150625,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.24222028125,0,0,0.0,0.16420625,8.2103125e-05,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.1,150.0,450.0,150.0,17,,25.0,2.79150625,2.79150625,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,10049422.5,2.79150625,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.5288865,0,0,0.0,0.2021,0.00010105,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.2,150.0,450.0,150.0,17,,25.0,3.4357,3.4357,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,12368520.0,3.4357,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.5288865,0,0,0.0,0.2021,0.00010105,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.2,150.0,450.0,150.0,17,,25.0,3.4357,3.4357,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,12368520.0,3.4357,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,1.5288865,0,0,0.0,0.2021,0.00010105,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.2,150.0,450.0,150.0,17,,25.0,3.4357,3.4357,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,12368520.0,3.4357,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,2.38888515625,0,0,0.0,0.31578125,0.000157890625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.5,150.0,450.0,150.0,17,,25.0,5.36828125,5.36828125,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,19325812.5,5.36828125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,2.38888515625,0,0,0.0,0.31578125,0.000157890625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.5,150.0,450.0,150.0,17,,25.0,5.36828125,5.36828125,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,19325812.5,5.36828125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,2.38888515625,0,0,0.0,0.31578125,0.000157890625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,0.5,150.0,450.0,150.0,17,,25.0,5.36828125,5.36828125,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,19325812.5,5.36828125,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,1.0,150.0,450.0,150.0,17,,25.0,8.58925,8.58925,p25,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,30921300.0,8.58925,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,1.0,150.0,450.0,150.0,17,,25.0,8.58925,8.58925,p25,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,30921300.0,8.58925,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,2550.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,7650.0,1.0,150.0,450.0,150.0,17,,25.0,8.58925,8.58925,p25,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,359550000000000000,30921300.0,8.58925,3.5955e+17,359550000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.0,300.0,300.0,300.0,17,,50.0,4.294625,4.294625,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,15460650.0,4.294625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.0,300.0,300.0,300.0,17,,50.0,4.294625,4.294625,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,15460650.0,4.294625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,1.911108125,0,0,0.0,0.252625,0.0001263125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.0,300.0,300.0,300.0,17,,50.0,4.294625,4.294625,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,15460650.0,4.294625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.00666353125,0,0,0.0,0.26525624999999997,0.000132628125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.05,300.0,300.0,300.0,17,,50.0,4.50935625,4.50935625,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,16233682.5,4.50935625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.00666353125,0,0,0.0,0.26525624999999997,0.000132628125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.05,300.0,300.0,300.0,17,,50.0,4.50935625,4.50935625,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,16233682.5,4.50935625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.00666353125,0,0,0.0,0.26525624999999997,0.000132628125,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.05,300.0,300.0,300.0,17,,50.0,4.50935625,4.50935625,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,16233682.5,4.50935625,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.1022189375000004,0,0,0.0,0.2778875,0.00013894375000000003,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.1,300.0,300.0,300.0,17,,50.0,4.7240875,4.7240875,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,17006715.0,4.7240875,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.1022189375000004,0,0,0.0,0.2778875,0.00013894375000000003,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.1,300.0,300.0,300.0,17,,50.0,4.7240875,4.7240875,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,17006715.0,4.7240875,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.1022189375000004,0,0,0.0,0.2778875,0.00013894375000000003,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.1,300.0,300.0,300.0,17,,50.0,4.7240875,4.7240875,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,17006715.0,4.7240875,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.2933297500000003,0,0,0.0,0.30315000000000003,0.000151575,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.2,300.0,300.0,300.0,17,,50.0,5.15355,5.15355,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,18552780.0,5.15355,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.2933297500000003,0,0,0.0,0.30315000000000003,0.000151575,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.2,300.0,300.0,300.0,17,,50.0,5.15355,5.15355,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,18552780.0,5.15355,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.2933297500000003,0,0,0.0,0.30315000000000003,0.000151575,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.2,300.0,300.0,300.0,17,,50.0,5.15355,5.15355,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,18552780.0,5.15355,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.5,300.0,300.0,300.0,17,,50.0,6.4419375,6.4419375,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,23190975.0,6.4419375,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.5,300.0,300.0,300.0,17,,50.0,6.4419375,6.4419375,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,23190975.0,6.4419375,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,0.5,300.0,300.0,300.0,17,,50.0,6.4419375,6.4419375,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,23190975.0,6.4419375,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,1.0,300.0,300.0,300.0,17,,50.0,8.58925,8.58925,middle,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,30921300.0,8.58925,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,1.0,300.0,300.0,300.0,17,,50.0,8.58925,8.58925,middle,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,30921300.0,8.58925,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,5100.0,3.82221625,0,0,0.0,0.50525,0.000252625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,5100.0,1.0,300.0,300.0,300.0,17,,50.0,8.58925,8.58925,middle,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,719100000000000000,30921300.0,8.58925,7.191e+17,719100000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.0,450.0,150.0,450.0,17,,75.0,6.4419375,6.4419375,p75,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23190975.0,6.4419375,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.0,450.0,150.0,450.0,17,,75.0,6.4419375,6.4419375,p75,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23190975.0,6.4419375,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.8666621875,0,0,0.0,0.3789375,0.00018946875,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.0,450.0,150.0,450.0,17,,75.0,6.4419375,6.4419375,p75,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23190975.0,6.4419375,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.9144398906249998,0,0,0.0,0.385253125,0.0001926265625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.05,450.0,150.0,450.0,17,,75.0,6.549303125,6.549303125,p75,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23577491.25,6.549303125,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.9144398906249998,0,0,0.0,0.385253125,0.0001926265625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.05,450.0,150.0,450.0,17,,75.0,6.549303125,6.549303125,p75,independent_header_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23577491.25,6.549303125,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.9144398906249998,0,0,0.0,0.385253125,0.0001926265625,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.05,450.0,150.0,450.0,17,,75.0,6.549303125,6.549303125,p75,pocol_disjoint_nonce,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23577491.25,6.549303125,1.07865e+18,1078650000000000000,False,1.0,0.0
84600000000000000,1,600.0,17,7650.0,2.9622175937499997,0,0,0.0,0.39156874999999997,0.000195784375,1.0,0.0,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,H1,2550.0,0.1,450.0,150.0,450.0,17,,75.0,6.65666875,6.65666875,p75,common_template_duplicate_pow,600.0,0,10200.0,0.0,0.0,3.3333333333333335,1078650000000000000,23964007.5,6.65666875,1.07865e+18,1078650000000000000,False,1.0,0.0
