group,value
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B1,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B2,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
B3/C1,8.420833333333333
