N,M,mode,schedule,hardware,idle_ratio,sleep_ratio,use_sleep,slot_seconds,sim_seconds,per_miner_hashrate_hps,per_miner_active_power_w,aggregate_active_power_w,n_slots,successful_rounds,exhausted_rounds,active_miner_seconds,idle_miner_seconds,sleep_miner_seconds,unique_candidate_evaluations,duplicate_header_evaluations,total_energy_j,total_energy_kwh,co2_kg,energy_per_successful_round_kwh,avg_discovery_time_s,pct_time_active,slot_utilization,total_state_time_s,seed,p_success,deterministic
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4902.959999999923,1995097.0399999993,0.0,8171600,0,20441266.399999995,5.678129555555554,2.5267676522222215,0.37854197037037024,1.23432,0.24514799999999612,0.8823529411764706,1999999.9999999993,27,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,3695.2800000003613,1996304.719999994,0.0,6158800,0,20332575.199999966,5.647937555555546,2.513332212222218,0.3322316209150321,1.0868470588235288,0.18476400000001808,1.0,1999999.9999999942,28,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4679.639999999641,1995320.3600000031,0.0,7799400,0,20421167.599999923,5.6725465555555346,2.5242832172222127,0.40518189682539535,1.028442857142857,0.23398199999998204,0.8235294117647058,2000000.0000000028,30,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5157.95999999984,1994842.0400000063,0.0,8596600,0,20464216.399999995,5.684504555555554,2.5296045272222214,0.4060360396825396,1.1992714285714285,0.257897999999992,0.8235294117647058,2000000.000000006,29,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,5105.039999999994,1994894.9599999958,0.0,8508400,0,20459453.59999992,5.683181555555533,2.5290157922222125,0.4371678119658103,1.0404,0.2552519999999997,0.7647058823529411,1999999.9999999958,33,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,5428.079999999627,1994571.9200000067,0.0,9046800,0,20488527.199999984,5.691257555555551,2.5326096122222204,0.3794171703703701,1.40936,0.2714039999999814,0.8823529411764706,2000000.0000000063,35,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,5858.400000000316,1994141.600000008,0.0,9764000,0,20527256.000000007,5.702015555555557,2.5373969222222232,0.3801343703703705,1.5527999999999997,0.29292000000001583,0.8823529411764706,2000000.0000000084,36,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,4744.079999999727,1995255.9200000016,0.0,7906800,0,20426967.199999902,5.674157555555529,2.5250001122222105,0.33377397385620755,1.3953176470588233,0.23720399999998634,1.0,2000000.0000000014,31,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,4872.359999999937,1995127.639999995,0.0,8120600,0,20438512.40000003,5.677364555555563,2.5264272272222255,0.3548352847222227,1.3351124999999997,0.24361799999999686,0.9411764705882353,1999999.9999999949,34,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3932.2799999999024,1996067.7199999918,0.0,6553800,0,20353905.200000048,5.653862555555569,2.515968837222228,0.37692417037037124,0.9107599999999999,0.1966139999999951,0.8823529411764706,1999999.9999999916,32,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,3516.1200000002927,1996483.8800000024,0.0,5860200,0,20316450.80000007,5.643458555555576,2.5113390572222314,0.3527161597222235,0.9112875,0.17580600000001465,0.9411764705882353,2000000.0000000028,38,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,12,5,4898.160000000041,1995101.8399999952,0.0,8163600,0,20440834.39999997,5.678009555555547,2.5267142522222183,0.47316746296296225,0.7909,0.24490800000000204,0.7058823529411765,1999999.9999999953,37,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4815.480000000043,1995184.5199999958,0.0,8025800,0,20433393.199999936,5.675942555555538,2.5257944372222143,0.405424468253967,1.076957142857143,0.24077400000000215,0.8235294117647058,1999999.9999999958,39,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3698.3999999998814,1996301.5999999943,0.0,6164000,0,20332855.999999993,5.648015555555554,2.5133669222222212,0.37653437037037024,0.8328000000000001,0.18491999999999406,0.8823529411764706,1999999.9999999942,40,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4213.680000000297,1995786.320000002,0.0,7022800,0,20379231.199999962,5.660897555555545,2.5190994122222174,0.3773931703703697,1.00456,0.21068400000001483,0.8823529411764706,2000000.0000000023,41,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,2684.8800000003052,1997315.120000008,0.0,4474800,0,20241639.20000001,5.622677555555558,2.5020915122222234,0.3514173472222224,0.651525,0.13424400000001524,0.9411764705882353,2000000.0000000084,42,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,4405.680000000231,1995594.3200000066,0.0,7342800,0,20396511.200000055,5.665697555555571,2.521235412222229,0.33327632679738656,1.2957882352941172,0.22028400000001155,1.0,2000000.0000000068,43,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,4145.1599999999435,1995854.8400000082,0.0,6908600,0,20373064.40000006,5.659184555555573,2.51833712722223,0.3536990347222233,1.1078625,0.20725799999999717,0.9411764705882353,2000000.0000000081,44,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4311.720000000054,1995688.279999991,0.0,7186200,0,20388054.800000034,5.663348555555565,2.5201901072222266,0.4045248968253975,0.8970428571428571,0.21558600000000272,0.8235294117647058,1999999.999999991,45,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,12,5,6057.240000000406,1993942.7600000044,0.0,10095400,0,20545151.600000028,5.706986555555563,2.5396090172222254,0.4755822129629636,1.2738500000000001,0.30286200000002034,0.7058823529411765,2000000.000000005,48,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,4324.679999999636,1995675.3200000054,0.0,7207800,0,20389221.199999984,5.663672555555551,2.5203342872222203,0.43566711965811933,0.7402615384615385,0.21623399999998177,0.7647058823529411,2000000.0000000051,46,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3657.4800000000373,1996342.5199999963,0.0,6095800,0,20329173.20000006,5.646992555555572,2.5129116872222297,0.3764661703703715,0.8191600000000001,0.18287400000000187,0.8823529411764706,1999999.9999999963,47,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,5640.840000000029,1994359.159999995,0.0,9401400,0,20507675.600000013,5.696576555555559,2.5349765672222238,0.43819819658119685,1.246476923076923,0.28204200000000146,0.7647058823529411,1999999.999999995,50,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,6126.719999999854,1993873.2799999975,0.0,10211200,0,20551404.800000027,5.708723555555563,2.5403819822222258,0.4391325811965818,1.4333538461538458,0.30633599999999267,0.7647058823529411,1999999.9999999972,49,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4273.199999999746,1995726.8000000059,0.0,7122000,0,20384587.99999998,5.6623855555555505,2.51976157222222,0.37749237037037003,1.0244,0.2136599999999873,0.8823529411764706,2000000.0000000056,51,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,5476.43999999982,1994523.5599999903,0.0,9127400,0,20492879.59999994,5.692466555555538,2.5331476172222143,0.4378820427350414,1.1832461538461538,0.273821999999991,0.7647058823529411,1999999.99999999,52,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,4591.079999999789,1995408.919999993,0.0,7651800,0,20413197.2,5.6703325555555555,2.523297987222222,0.43617942735042736,0.8427230769230769,0.22955399999998943,0.7647058823529411,1999999.9999999928,54,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,3226.200000000307,1996773.7999999926,0.0,5377000,0,20290358.000000056,5.6362105555555715,2.5081136972222295,0.33154179738562184,0.9488823529411763,0.16131000000001536,1.0,1999999.999999993,53,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,4479.720000000022,1995520.2800000058,0.0,7466200,0,20403174.800000038,5.667548555555566,2.5220591072222267,0.43596527350427433,0.7998923076923076,0.2239860000000011,0.7647058823529411,2000000.0000000058,55,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5361.600000000013,1994638.4000000053,0.0,8936000,0,20482544.000000004,5.689595555555557,2.531870022222223,0.4063996825396826,1.272,0.26808000000000065,0.8235294117647058,2000000.0000000054,56,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,5499.959999999983,1994500.0399999907,0.0,9166600,0,20494996.400000084,5.693054555555579,2.533409277222233,0.43792727350427535,1.1922923076923078,0.27499799999999913,0.7647058823529411,1999999.9999999907,57,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4377.479999999639,1995622.5200000098,0.0,7295800,0,20393973.200000018,5.6649925555555605,2.5209216872222244,0.40464232539682576,0.9205285714285714,0.21887399999998194,0.8235294117647058,2000000.0000000095,58,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4466.640000000169,1995533.360000001,0.0,7444400,0,20401997.60000005,5.667221555555569,2.521913592222228,0.37781477037037126,1.0888799999999998,0.22333200000000844,0.8823529411764706,2000000.0000000012,59,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3479.64000000029,1996520.3600000031,0.0,5799400,0,20313167.599999968,5.642546555555547,2.5109332172222185,0.3761697703703698,0.75988,0.1739820000000145,0.8823529411764706,2000000.0000000035,60,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3304.3200000003712,1996695.6799999927,0.0,5507200,0,20297388.799999967,5.638163555555546,2.508982782222218,0.37587757037036973,0.70144,0.16521600000001857,0.8823529411764706,1999999.999999993,62,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,4690.800000000051,1995309.2000000065,0.0,7818000,0,20422171.999999944,5.67282555555554,2.5244073722222153,0.35455159722222124,1.278375,0.23454000000000255,0.9411764705882353,2000000.0000000065,61,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4349.639999999812,1995650.3599999961,0.0,7249400,0,20391467.599999923,5.664296555555534,2.5206119672222127,0.3776197703703689,1.0498800000000001,0.2174819999999906,0.8823529411764706,1999999.999999996,63,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5359.2000000004045,1994640.7999999935,0.0,8932000,0,20482328.0000001,5.689535555555583,2.5318433222222345,0.40639539682539877,1.2711428571428574,0.26796000000002024,0.8235294117647058,1999999.999999994,64,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,4593.359999999924,1995406.6399999924,0.0,7655600,0,20413402.39999995,5.670389555555541,2.523323352222216,0.43618381196581085,0.8435999999999998,0.2296679999999962,0.7647058823529411,1999999.9999999923,66,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4073.2800000000666,1995926.7200000025,0.0,6788800,0,20366595.199999966,5.657387555555546,2.517537462222218,0.3771591703703698,0.9577600000000001,0.20366400000000331,0.8823529411764706,2000000.0000000026,67,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4333.799999999797,1995666.200000001,0.0,7223000,0,20390041.999999948,5.663900555555541,2.5204357472222156,0.40456432539682435,0.9049285714285712,0.21668999999998986,0.8235294117647058,2000000.0000000007,65,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,12,5,7099.800000000091,1992900.1999999955,0.0,11833000,0,20638982.000000026,5.733050555555563,2.5512074972222254,0.47775421296296355,1.7082499999999998,0.3549900000000045,0.7058823529411765,1999999.9999999956,69,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,3602.5200000003683,1996397.479999997,0.0,6004200,0,20324226.799999982,5.645618555555551,2.51230025722222,0.3528511597222219,0.9382874999999999,0.1801260000000184,0.9411764705882353,1999999.9999999974,73,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,6029.400000000111,1993970.5999999894,0.0,10049000,0,20542646.00000007,5.706290555555575,2.539299297222231,0.40759218253968393,1.5105,0.3014700000000055,0.8235294117647058,1999999.9999999895,75,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,11,6,6087.600000000399,1993912.3999999936,0.0,10146000,0,20547884.000000067,5.707745555555574,2.5399467722222306,0.5188859595959613,1.1307272727272726,0.3043800000000199,0.6470588235294118,1999999.999999994,71,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4884.359999999762,1995115.640000009,0.0,8140600,0,20439592.399999995,5.6776645555555545,2.526560727222222,0.4055474682539682,1.1015571428571427,0.24421799999998814,0.8235294117647058,2000000.0000000088,68,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,2830.920000000091,1997169.0799999984,0.0,4718200,0,20254782.800000086,5.626328555555579,2.503716207222233,0.3516455347222237,0.6971624999999999,0.14154600000000453,0.9411764705882353,1999999.9999999986,72,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5161.920000000167,1994838.079999995,0.0,8603200,0,20464572.800000016,5.68460355555556,2.529648582222224,0.4060431111111114,1.2006857142857144,0.2580960000000084,0.8235294117647058,1999999.999999995,70,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,3956.400000000207,1996043.6000000099,0.0,6594000,0,20356076.000000026,5.6544655555555625,2.516237172222225,0.35340409722222266,1.0488750000000002,0.19782000000001035,0.9411764705882353,2000000.00000001,74,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5378.639999999974,1994621.3599999931,0.0,8964400,0,20484077.60000004,5.690021555555567,2.532059592222227,0.4064301111111119,1.2780857142857143,0.2689319999999987,0.8235294117647058,1999999.999999993,82,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5067.840000000141,1994932.1599999939,0.0,8446400,0,20456105.6000001,5.682251555555583,2.5286019422222346,0.4058751111111131,1.167085714285714,0.25339200000000706,0.8235294117647058,1999999.999999994,76,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,3681.599999999981,1996318.3999999922,0.0,6136000,0,20331344.000000007,5.647595555555558,2.5131800222222234,0.332211503267974,1.0828235294117647,0.18407999999999905,1.0,1999999.9999999923,83,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,3280.3200000001216,1996719.6800000027,0.0,5467200,0,20295228.800000004,5.637563555555557,2.508715782222223,0.33162138562091514,0.9647999999999999,0.16401600000000607,1.0,2000000.0000000028,77,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4354.560000000015,1995645.4400000062,0.0,7257600,0,20391910.39999998,5.66441955555555,2.52066670222222,0.4046013968253964,0.912342857142857,0.21772800000000075,0.8235294117647058,2000000.0000000063,81,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,13,4,5198.879999999426,1994801.1200000057,0.0,8664800,0,20467899.199999887,5.685527555555525,2.5300597622222085,0.43734827350427113,1.0764923076923076,0.2599439999999713,0.7647058823529411,2000000.0000000051,78,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5493.599999999789,1994506.3999999901,0.0,9156000,0,20494423.999999974,5.692895555555548,2.533338522222219,0.4066353968253963,1.319142857142857,0.2746799999999895,0.8235294117647058,1999999.99999999,84,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4353.479999999583,1995646.519999998,0.0,7255800,0,20391813.199999936,5.664392555555538,2.520654687222214,0.3776261703703692,1.05116,0.21767399999997916,0.8823529411764706,1999999.9999999974,79,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3759.1200000002573,1996240.8799999952,0.0,6265200,0,20338320.799999986,5.649533555555552,2.5140424322222206,0.3766355703703701,0.85304,0.18795600000001286,0.8823529411764706,1999999.9999999956,88,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,4499.999999999818,1995500.0,0.0,7500000,0,20404999.999999996,5.668055555555554,2.5222847222222216,0.404861111111111,0.9642857142857143,0.22499999999999093,0.8235294117647058,1999999.9999999998,80,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,3868.9199999997923,1996131.0800000064,0.0,6448200,0,20348202.79999996,5.652278555555545,2.5152639572222175,0.37681857037036964,0.88964,0.1934459999999896,0.8823529411764706,2000000.000000006,86,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,5360.760000000245,1994639.23999999,0.0,8934600,0,20482468.400000032,5.689574555555565,2.5318606772222263,0.379304970370371,1.3869200000000002,0.2680380000000122,0.8823529411764706,1999999.9999999902,90,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4350.599999999856,1995649.3999999957,0.0,7251000,0,20391553.99999993,5.664320555555536,2.5206226472222135,0.3776213703703691,1.0501999999999998,0.21752999999999278,0.8823529411764706,1999999.9999999956,85,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,17,0,3156.2399999999575,1996843.759999993,0.0,5260400,0,20284061.599999968,5.634461555555546,2.507335392222218,0.3314389150326792,0.9283058823529413,0.15781199999999787,1.0,1999999.999999993,87,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,15,2,4024.680000000529,1995975.3200000054,0.0,6707800,0,20362221.200000037,5.656172555555566,2.5169967872222268,0.37707817037037106,0.9415600000000001,0.20123400000002645,0.8823529411764706,2000000.000000006,92,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,16,1,3133.5599999998763,1996866.4400000032,0.0,5222600,0,20282020.399999924,5.633894555555535,2.507083077222213,0.3521184097222209,0.7917375,0.1566779999999938,0.9411764705882353,2000000.000000003,94,2e-06,False
200,1000000,POCOL_DISJOINT_NONCE,FIXED_SLOT_IDLE,H2_FIXED_PER_MINER_HARDWARE,0.1,0.0,False,600.0,10000.0,1666.6666666666667,100.0,20000.0,17,14,3,5202.0000000000255,1994797.9999999984,0.0,8670000,0,20468179.99999999,5.6856055555555525,2.530094472222221,0.4061146825396823,1.2149999999999999,0.2601000000000013,0.8235294117647058,1999999.9999999984,89,2e-06,False
