tag,arm,N,seed,k_active,coverage_retention,block_ratio,median_latency_ratio,saving_LP0,saving_LP10,saving_LP25,saving_LP50
primary,E50-PC100,200,876786005621288851,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,5865549906742908637,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,5865549906742908637,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,5865549906742908637,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,5865549906742908637,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,5865549906742908637,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,5865549906742908637,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,5865549906742908637,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,5865549906742908637,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,5865549906742908637,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,15633523601349685045,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,15633523601349685045,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,15633523601349685045,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,15633523601349685045,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,15633523601349685045,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,15633523601349685045,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,15633523601349685045,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,15633523601349685045,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,15633523601349685045,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,14497997932990664800,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,14497997932990664800,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,14497997932990664800,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,14497997932990664800,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,14497997932990664800,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,14497997932990664800,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,14497997932990664800,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,14497997932990664800,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,14497997932990664800,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,5634683829678867503,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,5634683829678867503,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,5634683829678867503,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,5634683829678867503,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,5634683829678867503,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,5634683829678867503,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,5634683829678867503,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,5634683829678867503,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,5634683829678867503,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,11032126464482234521,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,11032126464482234521,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,11032126464482234521,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,11032126464482234521,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,11032126464482234521,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,11032126464482234521,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,11032126464482234521,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,11032126464482234521,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,11032126464482234521,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,5708610443790281403,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,5708610443790281403,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,5708610443790281403,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,5708610443790281403,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,5708610443790281403,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,5708610443790281403,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,5708610443790281403,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,5708610443790281403,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,5708610443790281403,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,4972874671198070758,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,4972874671198070758,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,4972874671198070758,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,4972874671198070758,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,4972874671198070758,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,4972874671198070758,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,4972874671198070758,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,4972874671198070758,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,4972874671198070758,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,15110839482730944980,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,15110839482730944980,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,15110839482730944980,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,15110839482730944980,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,15110839482730944980,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,15110839482730944980,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,15110839482730944980,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,15110839482730944980,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,15110839482730944980,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,8623653743411919337,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,8623653743411919337,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,8623653743411919337,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,8623653743411919337,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,8623653743411919337,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,8623653743411919337,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,8623653743411919337,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,8623653743411919337,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,8623653743411919337,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,1326031443968983885,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,1326031443968983885,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,1326031443968983885,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,1326031443968983885,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,1326031443968983885,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,1326031443968983885,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,1326031443968983885,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,1326031443968983885,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,1326031443968983885,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,8177548632312565564,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,8177548632312565564,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,8177548632312565564,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,8177548632312565564,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,8177548632312565564,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,8177548632312565564,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,8177548632312565564,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,8177548632312565564,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,8177548632312565564,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,11117893399474783980,200,199.9999994920878,22.0,0.12761095750671375,0.0,0.0,0.0,0.0
primary,E50-PC10,200,11117893399474783980,20,19.999999464921054,5.0,0.10963190085073217,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,11117893399474783980,40,39.99999892984211,8.0,0.1014975061045516,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,11117893399474783980,60,59.99999839476316,11.0,0.10763391905726191,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,11117893399474783980,80,79.99999785968421,12.0,0.12371263658504321,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,11117893399474783980,100,99.99999732460526,14.0,0.15361813498497934,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,11117893399474783980,120,119.99999678952632,14.0,0.12801511247394673,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,11117893399474783980,160,159.99999571936843,19.0,0.130558887779795,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,11117893399474783980,200,199.99999464921052,22.0,0.12761096060185834,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,10081885022360105039,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,10081885022360105039,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,10081885022360105039,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,10081885022360105039,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,10081885022360105039,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,10081885022360105039,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,10081885022360105039,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,10081885022360105039,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,10081885022360105039,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,4923552916831257795,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,4923552916831257795,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,4923552916831257795,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,4923552916831257795,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,4923552916831257795,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,4923552916831257795,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,4923552916831257795,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,4923552916831257795,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,4923552916831257795,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,6572291145813621428,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,6572291145813621428,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,6572291145813621428,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,6572291145813621428,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,6572291145813621428,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,6572291145813621428,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,6572291145813621428,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,6572291145813621428,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,6572291145813621428,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,17112478889879003015,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,17112478889879003015,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,17112478889879003015,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,17112478889879003015,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,17112478889879003015,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,17112478889879003015,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,17112478889879003015,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,17112478889879003015,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,17112478889879003015,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,9839921138141735050,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,9839921138141735050,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,9839921138141735050,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,9839921138141735050,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,9839921138141735050,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,9839921138141735050,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,9839921138141735050,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,9839921138141735050,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,9839921138141735050,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,76950829605806397,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,76950829605806397,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,76950829605806397,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,76950829605806397,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,76950829605806397,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,76950829605806397,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,76950829605806397,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,76950829605806397,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,76950829605806397,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,4559695916379544378,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,4559695916379544378,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,4559695916379544378,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,4559695916379544378,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,4559695916379544378,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,4559695916379544378,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,4559695916379544378,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,4559695916379544378,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,4559695916379544378,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,18018684830827566070,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,18018684830827566070,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,18018684830827566070,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,18018684830827566070,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,18018684830827566070,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,18018684830827566070,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,18018684830827566070,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,18018684830827566070,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,18018684830827566070,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,11415035473929976970,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,11415035473929976970,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,11415035473929976970,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,11415035473929976970,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,11415035473929976970,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,11415035473929976970,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,11415035473929976970,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
primary,E50-PC80,200,11415035473929976970,160,159.9999958760923,NA,NA,0.20000001937150913,0.18000001743435823,0.15000001452863188,0.10000000968575451
primary,E50-PC100,200,11415035473929976970,200,199.99999484511537,NA,NA,2.4214386273868627e-08,2.1792947779708527e-08,1.816078976091262e-08,1.2107193247956616e-08
primary,E50-CONV100,200,5972818461147421061,200,199.9999996879926,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,200,5972818461147421061,20,19.999999484511537,NA,NA,0.9000000024214386,0.8100000021792948,0.675000001816079,0.45000000121071937
primary,E50-PC20,200,5972818461147421061,40,39.999998969023075,NA,NA,0.8000000048428773,0.7200000043585896,0.600000003632158,0.40000000242143874
primary,E50-PC30,200,5972818461147421061,60,59.99999845353461,NA,NA,0.700000007264316,0.6300000065378843,0.525000005448237,0.350000003632158
primary,E50-PC40,200,5972818461147421061,80,79.99999793804615,NA,NA,0.6000000096857545,0.540000008717179,0.4500000072643159,0.30000000484287737
primary,E50-PC50,200,5972818461147421061,100,99.99999742255768,NA,NA,0.5000000121071931,0.4500000108964739,0.3750000090803949,0.2500000060535966
primary,E50-PC60,200,5972818461147421061,120,119.99999690706922,NA,NA,0.4000000145286319,0.3600000130757687,0.300000010896474,0.20000000726431588
