tag,arm,N,seed,k_active,alpha_case,alpha,energy_J,energy_kWh,saving_vs_MT100,energy_per_block_J
primary,E50-PC30,200,4972874671198070758,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,555749993.6255628
primary,E50-PC30,200,4972874671198070758,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,760499995.7503752
primary,E50-PC40,200,4972874671198070758,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,350999991.50075036
primary,E50-PC40,200,4972874671198070758,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,403649992.35067534
primary,E50-PC40,200,4972874671198070758,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,482624993.62556285
primary,E50-PC40,200,4972874671198070758,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,614249995.7503752
primary,E50-PC50,200,4972874671198070758,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,438749989.375938
primary,E50-PC50,200,4972874671198070758,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,482624990.4383442
primary,E50-PC50,200,4972874671198070758,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,548437492.0319535
primary,E50-PC50,200,4972874671198070758,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,658124994.687969
primary,E50-PC60,200,4972874671198070758,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,467999988.66766715
primary,E50-PC60,200,4972874671198070758,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,499199989.80090046
primary,E50-PC60,200,4972874671198070758,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,545999991.5007503
primary,E50-PC60,200,4972874671198070758,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,623999994.3338336
primary,E50-PC80,200,4972874671198070758,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,431999989.5393851
primary,E50-PC80,200,4972874671198070758,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,442799990.5854466
primary,E50-PC80,200,4972874671198070758,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,458999992.1545388
primary,E50-PC80,200,4972874671198070758,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,485999994.76969254
primary,E50-PC100,200,4972874671198070758,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,369473675.2639478
primary,E50-PC100,200,4972874671198070758,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,369473676.15860564
primary,E50-PC100,200,4972874671198070758,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,369473677.5005924
primary,E50-PC100,200,4972874671198070758,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,369473679.73723704
primary,E50-CONV100,200,15110839482730944980,200,LP0,0.0,7020000000.0,1950.0,0.0,1170000000.0
primary,E50-CONV100,200,15110839482730944980,200,LP10,0.1,7020000000.0,1950.0,0.0,1170000000.0
primary,E50-CONV100,200,15110839482730944980,200,LP25,0.25,7020000000.0,1950.0,0.0,1170000000.0
primary,E50-CONV100,200,15110839482730944980,200,LP50,0.5,7020000000.0,1950.0,0.0,1170000000.0
primary,E50-MT100,200,15110839482730944980,200,LP0,0.0,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,15110839482730944980,200,LP10,0.1,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,15110839482730944980,200,LP25,0.25,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,15110839482730944980,200,LP50,0.5,7020000000.0,1950.0,0.0,
primary,E50-PC10,200,15110839482730944980,20,LP0,0.0,701999983.0015007,194.99999527819463,0.9000000024214386,701999983.0015007
primary,E50-PC10,200,15110839482730944980,20,LP10,0.1,1333799984.7013507,370.4999957503752,0.8100000021792948,1333799984.7013507
primary,E50-PC10,200,15110839482730944980,20,LP25,0.25,2281499987.2511253,633.7499964586459,0.675000001816079,2281499987.2511253
primary,E50-PC10,200,15110839482730944980,20,LP50,0.5,3860999991.50075,1072.4999976390973,0.45000000121071937,3860999991.50075
primary,E50-PC20,200,15110839482730944980,40,LP0,0.0,1403999966.0030015,389.99999055638926,0.8000000048428773,701999983.0015007
primary,E50-PC20,200,15110839482730944980,40,LP10,0.1,1965599969.4027014,545.9999915007504,0.7200000043585896,982799984.7013507
primary,E50-PC20,200,15110839482730944980,40,LP25,0.25,2807999974.502251,779.9999929172919,0.600000003632158,1403999987.2511256
primary,E50-PC20,200,15110839482730944980,40,LP50,0.5,4211999983.0015,1169.9999952781945,0.40000000242143874,2105999991.50075
primary,E50-PC30,200,15110839482730944980,60,LP0,0.0,2105999949.0045023,584.999985834584,0.700000007264316,701999983.0015007
primary,E50-PC30,200,15110839482730944980,60,LP10,0.1,2597399954.104052,721.4999872511256,0.6300000065378843,865799984.7013507
primary,E50-PC30,200,15110839482730944980,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,1111499987.2511256
primary,E50-PC30,200,15110839482730944980,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,1520999991.5007503
primary,E50-PC40,200,15110839482730944980,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,935999977.3353343
primary,E50-PC40,200,15110839482730944980,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,1076399979.601801
primary,E50-PC40,200,15110839482730944980,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,1286999983.0015008
primary,E50-PC40,200,15110839482730944980,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,1637999988.6676672
primary,E50-PC50,200,15110839482730944980,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,1169999971.669168
primary,E50-PC50,200,15110839482730944980,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,1286999974.5022511
primary,E50-PC50,200,15110839482730944980,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,1462499978.7518759
primary,E50-PC50,200,15110839482730944980,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,1754999985.834584
primary,E50-PC60,200,15110839482730944980,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,1403999966.0030015
primary,E50-PC60,200,15110839482730944980,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,1497599969.4027014
primary,E50-PC60,200,15110839482730944980,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,1637999974.502251
primary,E50-PC60,200,15110839482730944980,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,1871999983.0015008
primary,E50-PC80,200,15110839482730944980,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,1403999966.0030015
primary,E50-PC80,200,15110839482730944980,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,1439099969.4027014
primary,E50-PC80,200,15110839482730944980,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,1491749974.5022511
primary,E50-PC80,200,15110839482730944980,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,1579499983.0015008
primary,E50-PC100,200,15110839482730944980,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,1169999971.669168
primary,E50-PC100,200,15110839482730944980,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,1169999974.5022511
primary,E50-PC100,200,15110839482730944980,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,1169999978.751876
primary,E50-PC100,200,15110839482730944980,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,1169999985.834584
primary,E50-CONV100,200,8623653743411919337,200,LP0,0.0,7020000000.0,1950.0,0.0,468000000.0
primary,E50-CONV100,200,8623653743411919337,200,LP10,0.1,7020000000.0,1950.0,0.0,468000000.0
primary,E50-CONV100,200,8623653743411919337,200,LP25,0.25,7020000000.0,1950.0,0.0,468000000.0
primary,E50-CONV100,200,8623653743411919337,200,LP50,0.5,7020000000.0,1950.0,0.0,468000000.0
primary,E50-MT100,200,8623653743411919337,200,LP0,0.0,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8623653743411919337,200,LP10,0.1,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8623653743411919337,200,LP25,0.25,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8623653743411919337,200,LP50,0.5,7020000000.0,1950.0,0.0,
primary,E50-PC10,200,8623653743411919337,20,LP0,0.0,701999983.0015007,194.99999527819463,0.9000000024214386,175499995.75037518
primary,E50-PC10,200,8623653743411919337,20,LP10,0.1,1333799984.7013507,370.4999957503752,0.8100000021792948,333449996.1753377
primary,E50-PC10,200,8623653743411919337,20,LP25,0.25,2281499987.2511253,633.7499964586459,0.675000001816079,570374996.8127813
primary,E50-PC10,200,8623653743411919337,20,LP50,0.5,3860999991.50075,1072.4999976390973,0.45000000121071937,965249997.8751875
primary,E50-PC20,200,8623653743411919337,40,LP0,0.0,1403999966.0030015,389.99999055638926,0.8000000048428773,233999994.33383358
primary,E50-PC20,200,8623653743411919337,40,LP10,0.1,1965599969.4027014,545.9999915007504,0.7200000043585896,327599994.9004502
primary,E50-PC20,200,8623653743411919337,40,LP25,0.25,2807999974.502251,779.9999929172919,0.600000003632158,467999995.7503752
primary,E50-PC20,200,8623653743411919337,40,LP50,0.5,4211999983.0015,1169.9999952781945,0.40000000242143874,701999997.1669167
primary,E50-PC30,200,8623653743411919337,60,LP0,0.0,2105999949.0045023,584.999985834584,0.700000007264316,350999991.50075036
primary,E50-PC30,200,8623653743411919337,60,LP10,0.1,2597399954.104052,721.4999872511256,0.6300000065378843,432899992.35067534
primary,E50-PC30,200,8623653743411919337,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,555749993.6255628
primary,E50-PC30,200,8623653743411919337,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,760499995.7503752
primary,E50-PC40,200,8623653743411919337,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,350999991.50075036
primary,E50-PC40,200,8623653743411919337,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,403649992.35067534
primary,E50-PC40,200,8623653743411919337,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,482624993.62556285
primary,E50-PC40,200,8623653743411919337,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,614249995.7503752
primary,E50-PC50,200,8623653743411919337,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,438749989.375938
primary,E50-PC50,200,8623653743411919337,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,482624990.4383442
primary,E50-PC50,200,8623653743411919337,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,548437492.0319535
primary,E50-PC50,200,8623653743411919337,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,658124994.687969
primary,E50-PC60,200,8623653743411919337,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,350999991.50075036
primary,E50-PC60,200,8623653743411919337,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,374399992.35067534
primary,E50-PC60,200,8623653743411919337,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,409499993.6255627
primary,E50-PC60,200,8623653743411919337,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,467999995.7503752
primary,E50-PC80,200,8623653743411919337,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,431999989.5393851
primary,E50-PC80,200,8623653743411919337,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,442799990.5854466
primary,E50-PC80,200,8623653743411919337,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,458999992.1545388
primary,E50-PC80,200,8623653743411919337,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,485999994.76969254
primary,E50-PC100,200,8623653743411919337,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,467999988.6676672
primary,E50-PC100,200,8623653743411919337,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,467999989.80090046
primary,E50-PC100,200,8623653743411919337,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,467999991.5007504
primary,E50-PC100,200,8623653743411919337,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,467999994.3338336
primary,E50-CONV100,200,1326031443968983885,200,LP0,0.0,7020000000.0,1950.0,0.0,270000000.0
primary,E50-CONV100,200,1326031443968983885,200,LP10,0.1,7020000000.0,1950.0,0.0,270000000.0
primary,E50-CONV100,200,1326031443968983885,200,LP25,0.25,7020000000.0,1950.0,0.0,270000000.0
primary,E50-CONV100,200,1326031443968983885,200,LP50,0.5,7020000000.0,1950.0,0.0,270000000.0
primary,E50-MT100,200,1326031443968983885,200,LP0,0.0,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,1326031443968983885,200,LP10,0.1,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,1326031443968983885,200,LP25,0.25,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,1326031443968983885,200,LP50,0.5,7020000000.0,1950.0,0.0,
primary,E50-PC10,200,1326031443968983885,20,LP0,0.0,701999983.0015007,194.99999527819463,0.9000000024214386,233999994.33383358
primary,E50-PC10,200,1326031443968983885,20,LP10,0.1,1333799984.7013507,370.4999957503752,0.8100000021792948,444599994.9004502
primary,E50-PC10,200,1326031443968983885,20,LP25,0.25,2281499987.2511253,633.7499964586459,0.675000001816079,760499995.7503752
primary,E50-PC10,200,1326031443968983885,20,LP50,0.5,3860999991.50075,1072.4999976390973,0.45000000121071937,1286999997.1669166
primary,E50-PC20,200,1326031443968983885,40,LP0,0.0,1403999966.0030015,389.99999055638926,0.8000000048428773,233999994.33383358
primary,E50-PC20,200,1326031443968983885,40,LP10,0.1,1965599969.4027014,545.9999915007504,0.7200000043585896,327599994.9004502
primary,E50-PC20,200,1326031443968983885,40,LP25,0.25,2807999974.502251,779.9999929172919,0.600000003632158,467999995.7503752
primary,E50-PC20,200,1326031443968983885,40,LP50,0.5,4211999983.0015,1169.9999952781945,0.40000000242143874,701999997.1669167
primary,E50-PC30,200,1326031443968983885,60,LP0,0.0,2105999949.0045023,584.999985834584,0.700000007264316,350999991.50075036
primary,E50-PC30,200,1326031443968983885,60,LP10,0.1,2597399954.104052,721.4999872511256,0.6300000065378843,432899992.35067534
primary,E50-PC30,200,1326031443968983885,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,555749993.6255628
primary,E50-PC30,200,1326031443968983885,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,760499995.7503752
primary,E50-PC40,200,1326031443968983885,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,467999988.66766715
primary,E50-PC40,200,1326031443968983885,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,538199989.8009005
primary,E50-PC40,200,1326031443968983885,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,643499991.5007504
primary,E50-PC40,200,1326031443968983885,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,818999994.3338336
primary,E50-PC50,200,1326031443968983885,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,350999991.5007504
primary,E50-PC50,200,1326031443968983885,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,386099992.35067534
primary,E50-PC50,200,1326031443968983885,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,438749993.6255628
primary,E50-PC50,200,1326031443968983885,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,526499995.75037515
primary,E50-PC60,200,1326031443968983885,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,323999992.1545388
primary,E50-PC60,200,1326031443968983885,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,345599992.93908495
primary,E50-PC60,200,1326031443968983885,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,377999994.1159041
primary,E50-PC60,200,1326031443968983885,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,431999996.07726943
primary,E50-PC80,200,1326031443968983885,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,280799993.20060027
primary,E50-PC80,200,1326031443968983885,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,287819993.88054025
primary,E50-PC80,200,1326031443968983885,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,298349994.9004502
primary,E50-PC80,200,1326031443968983885,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,315899996.6003002
primary,E50-PC100,200,1326031443968983885,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,269999993.4621157
primary,E50-PC100,200,1326031443968983885,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,269999994.1159041
primary,E50-PC100,200,1326031443968983885,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,269999995.09658676
primary,E50-PC100,200,1326031443968983885,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,269999996.7310578
primary,E50-CONV100,200,8177548632312565564,200,LP0,0.0,7020000000.0,1950.0,0.0,390000000.0
primary,E50-CONV100,200,8177548632312565564,200,LP10,0.1,7020000000.0,1950.0,0.0,390000000.0
primary,E50-CONV100,200,8177548632312565564,200,LP25,0.25,7020000000.0,1950.0,0.0,390000000.0
primary,E50-CONV100,200,8177548632312565564,200,LP50,0.5,7020000000.0,1950.0,0.0,390000000.0
primary,E50-MT100,200,8177548632312565564,200,LP0,0.0,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8177548632312565564,200,LP10,0.1,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8177548632312565564,200,LP25,0.25,7020000000.0,1950.0,0.0,
primary,E50-MT100,200,8177548632312565564,200,LP50,0.5,7020000000.0,1950.0,0.0,
primary,E50-PC10,200,8177548632312565564,20,LP0,0.0,701999983.0015007,194.99999527819463,0.9000000024214386,701999983.0015007
primary,E50-PC10,200,8177548632312565564,20,LP10,0.1,1333799984.7013507,370.4999957503752,0.8100000021792948,1333799984.7013507
primary,E50-PC10,200,8177548632312565564,20,LP25,0.25,2281499987.2511253,633.7499964586459,0.675000001816079,2281499987.2511253
primary,E50-PC10,200,8177548632312565564,20,LP50,0.5,3860999991.50075,1072.4999976390973,0.45000000121071937,3860999991.50075
primary,E50-PC20,200,8177548632312565564,40,LP0,0.0,1403999966.0030015,389.99999055638926,0.8000000048428773,467999988.66766715
primary,E50-PC20,200,8177548632312565564,40,LP10,0.1,1965599969.4027014,545.9999915007504,0.7200000043585896,655199989.8009005
primary,E50-PC20,200,8177548632312565564,40,LP25,0.25,2807999974.502251,779.9999929172919,0.600000003632158,935999991.5007504
primary,E50-PC20,200,8177548632312565564,40,LP50,0.5,4211999983.0015,1169.9999952781945,0.40000000242143874,1403999994.3338335
primary,E50-PC30,200,8177548632312565564,60,LP0,0.0,2105999949.0045023,584.999985834584,0.700000007264316,526499987.2511256
primary,E50-PC30,200,8177548632312565564,60,LP10,0.1,2597399954.104052,721.4999872511256,0.6300000065378843,649349988.526013
primary,E50-PC30,200,8177548632312565564,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,833624990.4383441
primary,E50-PC30,200,8177548632312565564,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,1140749993.6255627
primary,E50-PC40,200,8177548632312565564,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,467999988.66766715
primary,E50-PC40,200,8177548632312565564,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,538199989.8009005
primary,E50-PC40,200,8177548632312565564,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,643499991.5007504
primary,E50-PC40,200,8177548632312565564,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,818999994.3338336
primary,E50-PC50,200,8177548632312565564,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,389999990.55638933
primary,E50-PC50,200,8177548632312565564,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,428999991.50075036
primary,E50-PC50,200,8177548632312565564,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,487499992.91729194
primary,E50-PC50,200,8177548632312565564,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,584999995.2781947
primary,E50-PC60,200,8177548632312565564,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,467999988.66766715
primary,E50-PC60,200,8177548632312565564,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,499199989.80090046
primary,E50-PC60,200,8177548632312565564,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,545999991.5007503
primary,E50-PC60,200,8177548632312565564,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,623999994.3338336
primary,E50-PC80,200,8177548632312565564,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,350999991.50075036
primary,E50-PC80,200,8177548632312565564,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,359774992.35067534
primary,E50-PC80,200,8177548632312565564,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,372937493.6255628
primary,E50-PC80,200,8177548632312565564,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,394874995.7503752
primary,E50-PC100,200,8177548632312565564,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,389999990.55638933
primary,E50-PC100,200,8177548632312565564,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,389999991.50075036
primary,E50-PC100,200,8177548632312565564,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,389999992.917292
primary,E50-PC100,200,8177548632312565564,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,389999995.27819467
primary,E50-CONV100,200,11117893399474783980,200,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,11117893399474783980,200,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,11117893399474783980,200,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,11117893399474783980,200,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-MT100,200,11117893399474783980,200,LP0,0.0,7020000000.0,1950.0,0.0,7020000000.0
primary,E50-MT100,200,11117893399474783980,200,LP10,0.1,7020000000.0,1950.0,0.0,7020000000.0
primary,E50-MT100,200,11117893399474783980,200,LP25,0.25,7020000000.0,1950.0,0.0,7020000000.0
primary,E50-MT100,200,11117893399474783980,200,LP50,0.5,7020000000.0,1950.0,0.0,7020000000.0
primary,E50-PC10,200,11117893399474783980,20,LP0,0.0,701999983.0015007,194.99999527819463,0.9000000024214386,140399996.60030013
primary,E50-PC10,200,11117893399474783980,20,LP10,0.1,1333799984.7013507,370.4999957503752,0.8100000021792948,266759996.94027013
primary,E50-PC10,200,11117893399474783980,20,LP25,0.25,2281499987.2511253,633.7499964586459,0.675000001816079,456299997.45022506
primary,E50-PC10,200,11117893399474783980,20,LP50,0.5,3860999991.50075,1072.4999976390973,0.45000000121071937,772199998.30015
primary,E50-PC20,200,11117893399474783980,40,LP0,0.0,1403999966.0030015,389.99999055638926,0.8000000048428773,175499995.75037518
primary,E50-PC20,200,11117893399474783980,40,LP10,0.1,1965599969.4027014,545.9999915007504,0.7200000043585896,245699996.17533767
primary,E50-PC20,200,11117893399474783980,40,LP25,0.25,2807999974.502251,779.9999929172919,0.600000003632158,350999996.8127814
primary,E50-PC20,200,11117893399474783980,40,LP50,0.5,4211999983.0015,1169.9999952781945,0.40000000242143874,526499997.8751875
primary,E50-PC30,200,11117893399474783980,60,LP0,0.0,2105999949.0045023,584.999985834584,0.700000007264316,191454540.81859112
primary,E50-PC30,200,11117893399474783980,60,LP10,0.1,2597399954.104052,721.4999872511256,0.6300000065378843,236127268.55491382
primary,E50-PC30,200,11117893399474783980,60,LP25,0.25,3334499961.7533765,926.249989375938,0.525000005448237,303136360.15939784
primary,E50-PC30,200,11117893399474783980,60,LP50,0.5,4562999974.502251,1267.4999929172918,0.350000003632158,414818179.5002046
primary,E50-PC40,200,11117893399474783980,80,LP0,0.0,2807999932.006003,779.9999811127785,0.6000000096857545,233999994.33383358
primary,E50-PC40,200,11117893399474783980,80,LP10,0.1,3229199938.8054028,896.9999830015007,0.540000008717179,269099994.9004502
primary,E50-PC40,200,11117893399474783980,80,LP25,0.25,3860999949.004503,1072.499985834584,0.4500000072643159,321749995.7503752
primary,E50-PC40,200,11117893399474783980,80,LP50,0.5,4913999966.003001,1364.9999905563893,0.30000000484287737,409499997.1669168
primary,E50-PC50,200,11117893399474783980,100,LP0,0.0,3509999915.007504,974.9999763909733,0.5000000121071931,250714279.64339313
primary,E50-PC50,200,11117893399474783980,100,LP10,0.1,3860999923.5067534,1072.499978751876,0.4500000108964739,275785708.821911
primary,E50-PC50,200,11117893399474783980,100,LP25,0.25,4387499936.255628,1218.74998229323,0.3750000090803949,313392852.5896877
primary,E50-PC50,200,11117893399474783980,100,LP50,0.5,5264999957.503752,1462.4999881954866,0.2500000060535966,376071425.53598225
primary,E50-PC60,200,11117893399474783980,120,LP0,0.0,4211999898.0090046,1169.999971669168,0.4000000145286319,300857135.57207173
primary,E50-PC60,200,11117893399474783980,120,LP10,0.1,4492799908.208104,1247.9999745022512,0.3600000130757687,320914279.1577217
primary,E50-PC60,200,11117893399474783980,120,LP25,0.25,4913999923.506753,1364.999978751876,0.300000010896474,350999994.53619665
primary,E50-PC60,200,11117893399474783980,120,LP50,0.5,5615999949.004502,1559.9999858345839,0.20000000726431588,401142853.50032157
primary,E50-PC80,200,11117893399474783980,160,LP0,0.0,5615999864.012006,1559.999962225557,0.20000001937150913,295578940.2111582
primary,E50-PC80,200,11117893399474783980,160,LP10,0.1,5756399877.6108055,1598.9999660030014,0.18000001743435823,302968414.611095
primary,E50-PC80,200,11117893399474783980,160,LP25,0.25,5966999898.009005,1657.499971669168,0.15000001452863188,314052626.21100026
primary,E50-PC80,200,11117893399474783980,160,LP50,0.5,6317999932.006003,1754.9999811127786,0.10000000968575451,332526312.2108423
primary,E50-PC100,200,11117893399474783980,200,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,319090901.36431855
primary,E50-PC100,200,11117893399474783980,200,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,319090902.1369776
primary,E50-PC100,200,11117893399474783980,200,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,319090903.2959662
primary,E50-PC100,200,11117893399474783980,200,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,319090905.2276138
primary,E50-CONV100,200,10081885022360105039,200,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,10081885022360105039,200,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,10081885022360105039,200,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-CONV100,200,10081885022360105039,200,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,E50-MT100,200,10081885022360105039,200,LP0,0.0,7020000000.0,1950.0,0.0,
