run_id,scenario_id,role,engine,seed_class,seed_index,master_seed,controller_mode_configured,difficulty_configured,run_status,all_integrity_gates_pass,E_idle_kwh,E_power_null_kwh,absolute_reduction_kwh,relative_reduction,offline_residency_s,a1_continuous_control_kwh,rounds_executed,rounds_accepted,accepted_blocks_per_closed_round,zero_block_indicator,median_round_duration,mean_round_duration,p95_round_duration,unclosed_final_tail_s,static_floor_deficit_area_hash_s,activation_requests_seated,activation_requests_completed,activation_requests_cancelled,incomplete_activation_request_count,activations_per_closed_round,reassignments_per_closed_round,handoffs_per_closed_round,nonterminal_activation_request_count,first_valid_solution_count,rounds_exhausted,rounds_horizon_truncated,mining_node_count,standby_node_count,energy_kwh_active_hashing,energy_kwh_reserve_standby,total_physical_evaluations,unique_physical_evaluations,duplicate_physical_evaluations,post_round_evaluation_count,blocks_per_million_physical_evaluations,energy_per_accepted_block_kwh,duration_below_static_floor,static_floor_unattainable_count,duration_below_useful_floor,useful_floor_deficit_area,useful_floor_unattainable_count,H_useful_available_time_weighted,H_useful_target_time_weighted,coarse_repartition_count,coarse_reassignment_count,mean_coarse_chunk_size,minimum_coarse_chunk_size,maximum_coarse_chunk_size,donor_lineage_repartition_replay_count,duplicate_reassignment_prevented_count,nonterminal_coarse_request_count,coarse_requests_completed,reserve_wakes_rejected_no_useful_work,reserve_wakes_with_bound_work,reserve_wakes_completed_with_useful_work,reserve_wake_useful_completion_ratio,handoff_epoch_count,handoff_committed_count,handoff_completed_count,handoff_failed_count,handoff_cancelled_count,duplicate_handoff_prevented_count,nonterminal_handoff_epoch_count,single_reserve_requests_seated,single_reserve_requests_completed,single_reserve_requests_incomplete,reserve_wake_rejected_short_useful_window,reserve_wake_rejected_awake_receiver_available,reserve_wake_rejected_no_bound_work,controller_mode,breach_episode_count,breach_episode_recovered_count,episode_unattainable_count,activation_batches_seated,predictive_batches_seated,reactive_batches_seated,duplicate_activation_batch_prevented_count,prediction_decision_count,false_positive_wake_count,late_wake_count,maximum_H_pipeline,time_weighted_H_pipeline,maximum_energy_identity_residual_j,maximum_residency_partition_residual_s,duplicate_nonce_count,post_round_evaluation_record_count,post_round_evaluation_nonce_count,evaluation_missing_terminal_time_count,physical_frontier_rewind_count,work_reward_union_residual,nonterminal_lease_count,nonterminal_reassignment_request_count,adversarial_action_total,nonterminal_episode_count,live_batch_after_close_count,evaluation_ledger_entries,handoff_one_epoch_per_round,handoff_chunks_contiguous,handoff_union_equals_original_suffix,handoff_benefit_gate_strict,handoff_epochs_all_terminal,handoff_donor_never_in_ceded_chunk,one_reserve_wake_per_round,residency_PRIMARY_ACTIVE_HASHING_s,energy_PRIMARY_ACTIVE_HASHING_kwh,power_null_difference_PRIMARY_ACTIVE_HASHING_kwh,residency_PRIMARY_LOW_POWER_LISTEN_s,energy_PRIMARY_LOW_POWER_LISTEN_kwh,power_null_difference_PRIMARY_LOW_POWER_LISTEN_kwh,residency_RESERVE_STANDBY_s,energy_RESERVE_STANDBY_kwh,power_null_difference_RESERVE_STANDBY_kwh,residency_RESERVE_WAKING_s,energy_RESERVE_WAKING_kwh,power_null_difference_RESERVE_WAKING_kwh,residency_ACTIVATED_RESERVE_HASHING_s,energy_ACTIVATED_RESERVE_HASHING_kwh,power_null_difference_ACTIVATED_RESERVE_HASHING_kwh,residency_OFFLINE_s,energy_OFFLINE_kwh,power_null_difference_OFFLINE_kwh,residency_COORDINATION_AND_VERIFICATION_s,energy_COORDINATION_AND_VERIFICATION_kwh,power_null_difference_COORDINATION_AND_VERIFICATION_kwh,range_idle_energy_difference_kwh,reserve_standby_energy_difference_kwh,wake_energy_difference_kwh,activated_reserve_energy_kwh,total_low_power_state_difference_kwh,wall_clock_seconds,peak_rss_mb,config_sha256,engine_sha256,record_sha256
8u-P00_POCOL_NO_FLOOR-s10,P00_POCOL_NO_FLOOR,CONFIRMATORY_CONTROL,POCOL,CONFIRMATORY_8U,10,14846254136064279593,LEGACY_REACTIVE,1000,COMPLETED,True,0.01651647518518497,0.035833333333333335,0.019316858148148364,0.5390751111111172,0.0,0.035833333333333335,227,182,0.801762114537445,0,1.1650000000000063,1.3215859030837005,2.0000000000000284,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,182,,,,,,,146400,146400,0,0,1243.1693989071039,9.074986365486248e-05,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGACY_REACTIVE,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,5948,True,True,True,True,True,True,True,794.4799999999987,0.004744811111111103,0.0,379.2266666667556,0.00022648259259264568,0.0020383433333338113,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.293333333247,0.010828514814814554,0.010828514814814554,0.0020383433333338113,0.00645,0.0,0.0,0.019316858148148364,1.4811007976531982,63.0859375,ba92f8607f6bf9137b15726d69b7dd6fb030c657ebafd332afc7d7fe9a5aaf33,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,968dde63d263757bfa0ae2d42a02782fa480d0f5914b8053f6af90458bc01190
8u-P00_POCOL_NO_FLOOR-s11,P00_POCOL_NO_FLOOR,CONFIRMATORY_CONTROL,POCOL,CONFIRMATORY_8U,11,13947008554506819547,LEGACY_REACTIVE,1000,COMPLETED,True,0.016546837962962753,0.035833333333333335,0.019286495370370582,0.5382277777777836,0.0,0.035833333333333335,218,165,0.7568807339449541,0,1.2087500000000206,1.3761467889908257,2.0000000000000284,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,165,,,,,,,162630,162630,0,0,1014.5729570190002,0.00010028386644219851,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGACY_REACTIVE,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6591,True,True,True,True,True,True,True,867.9866666666641,0.005183809259259245,0.0,458.40000000008604,0.00027376666666671797,0.0024639000000004625,1200.0,0.0007166666666666667,0.00645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.613333333249,0.010372595370370124,0.010372595370370124,0.0024639000000004625,0.00645,0.0,0.0,0.01928649537037059,1.448897361755371,72.44140625,a52046509f23123b6b0a2823cd8703af5ef6128fed2512ce94a351a9c71f9848,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,f7e84df33e0ed5402aafdbd038f67702ec42cd69083fd90bd0283f9fda97bf1b
8u-P01_POCOL_STAGE8S_COARSE-s00,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,0,7109416645113272217,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016226826388888692,0.035833333333333356,0.019606506944444664,0.5471583333333391,0.0,0.035833333333333335,205,166,0.8097560975609757,0,1.2100000000000009,1.4634146341463414,2.3325000000000387,0.0,817276.8333333189,644,212,428,432,3.1414634146341465,1.5804878048780489,0.0,0,166,,,,,,,146899,146899,0,0,1130.0281145548981,9.775196619812465e-05,270.9716666666623,0,29.022500000000548,42788.00000000009,633,687.2691666666676,615.7624999999998,184,324,26.567901234567902,26,28,0,0,0,292,0,644,187,0.8820754716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,255,1,100,161,161,0,1386,161,0,0,5000.0,1116.8336111111212,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7369,True,True,True,True,True,True,False,739.3808333333324,0.004415746643518513,0.0,785.4991666667464,0.00046911755787041795,0.0042220580208337626,882.8841666666676,0.000527278043981482,0.004745502395833338,287.6899999999997,0.0008590743055555546,0.0008590743055555546,29.425833333332758,0.00017573761574073732,0.0,0.0,0.0,0.0,3275.119999999922,0.009779872222221988,0.009779872222221988,0.0042220580208337626,0.004745502395833338,0.0008590743055555546,0.00017573761574073732,0.019606506944444643,4.5829997062683105,72.30078125,5bb9190512bb694dcc9927a76796e743ee799b28464a40d42632c1ad7396a647,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,6fbd7f2884355bc1b129cdb6ac32232cc1ddfdb21635537949ea549c70a2d6bc
8u-P01_POCOL_STAGE8S_COARSE-s01,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,1,4722781561396008364,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016062344421296088,0.035833333333333335,0.019770988912037248,0.5517485277777836,0.0,0.035833333333333335,207,162,0.782608695652174,0,1.1600000000000108,1.4492753623188406,2.3325000000000387,0.0,824257.6666666515,640,224,416,416,3.0917874396135265,1.7246376811594204,0.0,0,162,,,,,,,136266,136266,0,0,1188.8512174717098,9.915027420553141e-05,272.2033333333288,0,26.772500000000612,40147.58333333366,673,649.745833333336,583.8105555555563,202,357,26.565826330532214,26,28,0,0,0,323,0,640,202,0.9017857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,261,0,109,160,160,0,1272,160,0,0,5000.0,1069.9663888889022,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6890,True,True,True,True,True,True,False,697.5425000000002,0.004165878819444445,0.0,795.8841666667506,0.0004753197106481982,0.0042778773958337835,892.4208333333333,0.0005329735532407408,0.004796761979166667,275.46000000000026,0.0008225541666666674,0.0008225541666666674,32.1191666666664,0.00019182280092592432,0.0,0.0,0.0,0.0,3306.5733333332482,0.009873795370370114,0.009873795370370114,0.0042778773958337835,0.004796761979166667,0.0008225541666666674,0.00019182280092592432,0.019770988912037234,4.50701642036438,70.67578125,ade10fc48409f6b9d882b67530c243ace11c6b5555d3900473b20a21fea6d09d,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,895d8772233badf2247872108f32d3a3e4eb6ca957d43e7d5c465d9cdb69aaa5
8u-P01_POCOL_STAGE8S_COARSE-s02,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,2,11057767727017621422,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016163217743055347,0.035833333333333335,0.019670115590277988,0.5489334583333392,0.0,0.035833333333333335,209,172,0.8229665071770335,0,1.1650000000000205,1.4354066985645932,2.3325000000000387,0.0,822893.9999999842,648,212,432,436,3.1004784688995217,1.6076555023923444,0.0,0,172,,,,,,,137158,137158,0,0,1254.0282010528003,9.397219618055435e-05,271.4308333333287,0,26.565000000000552,39683.333333333656,638,653.6808333333349,586.637777777778,190,336,26.56547619047619,26,28,0,0,0,290,0,648,185,0.8726415094339622,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,259,1,102,162,162,0,1266,162,0,0,5000.0,1085.3933333333457,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6877,True,True,True,True,True,True,False,706.7499999999991,0.004220868055555551,0.0,754.623333333418,0.0004506778240741246,0.004056100416667123,899.594166666667,0.0005372576273148149,0.004835318645833337,270.9833333333333,0.0008091863425925925,0.0008091863425925925,29.422499999999747,0.0001757177083333318,0.0,0.0,0.0,0.0,3338.626666666583,0.009969510185184936,0.009969510185184936,0.004056100416667123,0.004835318645833337,0.0008091863425925925,0.0001757177083333318,0.019670115590277988,4.541138410568237,70.79296875,6b87d85e27852d4f97ceb279c3c79a0b68e68f4099095d5f03db560b66613c17,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,17c9e40822132c697a261fee94fdc82fa2ce14c8eeb55bd1bb5d02e3d1db33b0
8u-P01_POCOL_STAGE8S_COARSE-s03,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,3,178241383409361824,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016112976423610918,0.03583333333333333,0.01972035690972241,0.550335541666672,0.0,0.035833333333333335,205,164,0.8,0,1.1650000000000063,1.4634146341463414,2.3325000000000387,0.0,821244.4999999845,656,228,424,428,3.2,1.604878048780488,0.0,0,164,,,,,,,139774,139774,0,0,1173.3226494197775,9.824985624152999e-05,271.53416666666175,0,27.685000000000453,41460.91666666679,635,665.2200000000036,598.0313888888911,187,329,26.56838905775076,26,28,0,0,0,304,0,656,191,0.8377192982456141,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,259,1,105,164,164,0,1316,164,0,0,5000.0,1095.2100000000146,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7029,True,True,True,True,True,True,False,717.6450000000028,0.004285935416666684,0.0,805.3950000000816,0.0004809997916667154,0.0043289981250004385,884.8974999999999,0.0005284804513888888,0.004756324062500001,284.5400000000006,0.0008496680555555573,0.0008496680555555573,30.56249999999946,0.00018252604166666344,0.0,0.0,0.0,0.0,3276.9599999999164,0.009785366666666412,0.009785366666666412,0.0043289981250004385,0.004756324062500001,0.0008496680555555573,0.00018252604166666344,0.01972035690972241,4.4289374351501465,71.17578125,b486a9757809d98e8ac87f732b371b3952dc688080fed361ba8e75b374737972,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,664e72a46823cfd32dcf1200f5ad51fb36f46f864e48ae9a879157020e903d6a
8u-P01_POCOL_STAGE8S_COARSE-s04,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,4,187227905406350399,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.01605344929398128,0.03583333333333334,0.01977988403935206,0.5519967638888946,0.0,0.035833333333333335,201,151,0.7512437810945274,0,1.1975000000000051,1.492537313432836,2.3325000000000387,0.0,818248.1666666521,612,236,372,376,3.044776119402985,1.955223880597015,0.0,0,151,,,,,,,146306,146306,0,0,1032.0834415540032,0.00010631423373497537,272.0574999999956,0,29.73750000000063,44325.250000000364,792,687.6711111111122,618.0511111111114,224,393,26.56997455470738,26,28,0,0,0,372,0,612,218,0.923728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,266,1,117,153,153,0,1414,153,0,0,5000.0,1072.2880555555673,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7476,True,True,True,True,True,True,False,730.2116666666653,0.004360986342592585,0.0,866.4150000000816,0.0005174422916667155,0.004656980625000439,869.4875000000005,0.0005192772569444446,0.004673495312500003,295.96333333333325,0.0008837793981481479,0.0008837793981481479,34.54916666666622,0.00020633530092592321,0.0,0.0,0.0,0.0,3203.373333333252,0.009565628703703467,0.009565628703703467,0.004656980625000439,0.004673495312500003,0.0008837793981481479,0.00020633530092592321,0.019779884039352057,4.283469200134277,72.0703125,420f519b3c20a0612c80afa52b73c010352bcc8c90da828ae8056b7fb8ab5189,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,18b5b4f61e3ab53aa3db67988bfe9eff8b46c00cc5dd052ee2968d9d6fbc34a9
8u-P01_POCOL_STAGE8S_COARSE-s05,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,5,2837434832014830297,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016172306469906965,0.035833333333333314,0.01966102686342635,0.5486798194444565,0.0,0.035833333333333335,205,164,0.8,0,1.170000000000016,1.4634146341463414,2.3325000000000387,0.0,818868.6666666693,668,224,440,444,3.2585365853658534,1.6439024390243901,0.0,0,164,,,,,,,142617,142617,0,0,1149.93303743593,9.861162481650589e-05,271.0450000000006,0,27.90416666666717,41394.16666666696,643,675.477222222156,605.7224999999462,191,337,26.566765578635014,26,28,0,0,0,302,0,668,192,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,264,1,105,167,167,0,1367,167,0,0,5000.0,1116.7663888888312,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7179,True,True,True,True,True,True,False,727.7366666665845,0.004346205092592101,0.0,792.2633333334154,0.00047315726851856755,0.004258415416667109,885.8558333333339,0.000529052789351852,0.004761475104166669,283.5433333333334,0.0008466918981481484,0.0008466918981481484,30.600833333332876,0.0001827549768518491,0.0,0.0,0.0,0.0,3280.0,0.009794444444444444,0.009794444444444444,0.004258415416667109,0.004761475104166669,0.0008466918981481484,0.0001827549768518491,0.01966102686342637,4.383105278015137,71.7265625,a0ef12a493975afd46eee4a36a7713f7074692d83c9e39587c9ebd4a3ba0154c,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,3532728b6ed1dc3f630687f0c5310e23a5f51f14693aa56afc5b4624f87ad8ca
8u-P01_POCOL_STAGE8S_COARSE-s06,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,6,11348986123437513146,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.0160676014699072,0.035833333333333335,0.019765731863426134,0.5516018194444502,0.0,0.035833333333333335,207,168,0.8115942028985508,0,1.1600000000000108,1.4492753623188406,2.3325000000000387,0.0,824297.9999999863,644,228,412,416,3.111111111111111,1.6328502415458936,0.0,0,168,,,,,,,136816,136816,0,0,1227.9265582972753,9.564048493992381e-05,272.2999999999956,0,27.512500000000493,41289.583333333496,639,653.3158333333322,587.3919444444421,191,338,26.56508875739645,26,28,0,0,0,298,0,644,190,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,259,1,107,161,161,0,1307,161,0,0,5000.0,1069.7677777777874,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6887,True,True,True,True,True,True,False,700.5966666666636,0.004184118981481462,0.0,799.4033333334143,0.00047742143518523345,0.004296792916667101,889.2291666666675,0.0005310674189814819,0.004779606770833338,279.68333333333294,0.0008351655092592582,0.0008351655092592582,31.087499999999523,0.00018566145833333046,0.0,0.0,0.0,0.0,3299.999999999922,0.009854166666666437,0.009854166666666437,0.004296792916667101,0.004779606770833338,0.0008351655092592582,0.00018566145833333046,0.019765731863426134,4.180236101150513,70.71875,3f8074a2d3ceff0e7563ff30554cf906bebafcd280da394b40f014b28796629b,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,7f12557dc988307ea6f9a99327b2c70e474e62e292b18c10ef28f457ff9fd239
8u-P01_POCOL_STAGE8S_COARSE-s07,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,7,8891096340742217912,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.01612597496527734,0.03583333333333334,0.019707358368056004,0.549972791666679,0.0,0.035833333333333335,206,164,0.7961165048543689,0,1.1600000000000144,1.4563106796116505,2.3325000000000387,0.0,821273.0000000013,664,220,440,444,3.2233009708737863,1.7135922330097086,0.0,0,164,,,,,,,139371,139371,0,0,1176.7153855536662,9.832911564193499e-05,271.53583333333376,0,27.42333333333386,41007.25000000024,673,663.8930555554896,596.5172222221681,201,353,26.569405099150142,26,28,0,0,0,324,0,664,198,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,268,1,106,166,166,0,1299,166,0,0,5000.0,1103.2230555555009,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7032,True,True,True,True,True,True,False,713.5049999999187,0.004261210416666181,0.0,790.4950000000815,0.0004721011805556042,0.00424891062500044,890.3958333333339,0.0005317641782407412,0.00478587760416667,278.0699999999998,0.0008303479166666661,0.0008303479166666661,31.534166666666298,0.00018832905092592373,0.0,0.0,0.0,0.0,3295.9999999999995,0.009842222222222221,0.009842222222222221,0.00424891062500044,0.00478587760416667,0.0008303479166666661,0.00018832905092592373,0.019707358368055997,4.290499687194824,71.16796875,ef8de8834c39a857a8f57f7a87e4e99a28530f8181a6b25ca413b5dbea30df6f,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,1ff4eb62e504c1ba70b2dfedd9e97ec13ca25634fad4c4ecf05596046f9efbc1
8u-P01_POCOL_STAGE8S_COARSE-s08,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,8,11679691160171143853,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016070400949073877,0.03583333333333333,0.01976293238425945,0.5515236944444499,0.0,0.035833333333333335,208,165,0.7932692307692307,0,1.154166666666697,1.4423076923076923,2.3325000000000387,0.0,824781.916666652,640,224,412,416,3.076923076923077,1.6971153846153846,0.0,0,165,,,,,,,136462,136462,0,0,1209.1278158022014,9.739636938832653e-05,272.41166666666186,0,27.08750000000039,40508.33333333332,675,648.4680555555584,583.2105555555556,201,353,26.569405099150142,26,28,0,0,0,318,0,640,200,0.8928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,263,1,106,160,160,0,1287,160,0,0,5000.0,1062.8861111111248,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6898,True,True,True,True,True,True,False,695.5300000000018,0.004153859722222233,0.0,786.1900000000811,0.0004695301388889374,0.004225771250000438,895.0550000000004,0.0005345467361111113,0.004810920625000002,273.7633333333338,0.0008174877314814828,0.0008174877314814828,31.181666666665954,0.00018622384259258835,0.0,0.0,0.0,0.0,3318.279999999917,0.009908752777777526,0.009908752777777526,0.004225771250000438,0.004810920625000002,0.0008174877314814828,0.00018622384259258835,0.01976293238425945,5.035441160202026,70.84765625,9b578b8f6725eec961314d4d542385b4f18e1113738aa7e29009e3b1d28bbd3e,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,73c1abd171af147e4516e0f85178b2efbcdf7e79b153f58aceeb817c7e1ab5a4
8u-P01_POCOL_STAGE8S_COARSE-s09,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,9,14213658195682683475,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016294814664351637,0.03583333333333333,0.01953851866898169,0.5452609861111171,0.0,0.035833333333333335,214,181,0.8457943925233645,0,1.1700000000000443,1.4018691588785046,2.3325000000000387,0.0,823568.4999999858,660,180,476,480,3.0841121495327104,1.266355140186916,0.0,0,181,,,,,,,138248,138248,0,0,1309.2413633470285,9.00266003555339e-05,270.74999999999545,0,24.756666666667133,36341.083333333554,523,640.8322222222212,572.9861111111088,154,271,26.568265682656826,26,28,0,0,0,252,0,660,156,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,243,1,85,165,165,0,1210,165,0,0,5000.0,1109.8491666666762,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6851,True,True,True,True,True,True,False,705.492499999996,0.004213357986111087,0.0,673.7475000000841,0.0004023769791667169,0.0036213928125004525,917.8683333333342,0.0005481713657407413,0.004933542291666671,257.4633333333329,0.0007688141203703692,0.0007688141203703692,24.668333333332917,0.00014732476851851605,0.0,0.0,0.0,0.0,3420.75999999992,0.010214769444444202,0.010214769444444202,0.0036213928125004525,0.004933542291666671,0.0007688141203703692,0.00014732476851851605,0.019538518668981694,5.390718460083008,70.75,0908e44c4fa1b6f72a16e2959ce414c2d170fdd1f9bf7914c9fb1f0c31a14503,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,042c181e513d46c6df38643889ed772fa04260ee9dabf22b14ef3ac0bdde3f92
8u-P01_POCOL_STAGE8S_COARSE-s10,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,10,14846254136064279593,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016150210740740533,0.03583333333333333,0.019683122592592795,0.5492964444444501,0.0,0.035833333333333335,209,171,0.8181818181818182,0,1.1600000000000037,1.4354066985645932,2.3325000000000387,0.0,823472.4166666521,656,212,444,444,3.138755980861244,1.5741626794258374,0.0,0,171,,,,,,,137214,137214,0,0,1246.2285189557917,9.444567684643587e-05,271.67166666666196,0,26.764166666667087,39962.833333333394,607,652.4036111111124,585.6802777777772,186,329,26.565349544072948,26,28,0,0,0,290,0,656,183,0.8632075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,257,0,103,164,164,0,1255,164,0,0,5000.0,1095.1919444444563,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,6867,True,True,True,True,True,True,False,704.9224999999997,0.004209953819444442,0.0,760.0908333334175,0.00045394313657412435,0.004085488229167121,897.2225000000003,0.0005358412152777778,0.004822570937500002,273.40666666666675,0.0008164226851851855,0.0008164226851851855,29.370833333332836,0.00017540914351851555,0.0,0.0,0.0,0.0,3334.9866666665835,0.00995864074074049,0.00995864074074049,0.004085488229167121,0.004822570937500002,0.0008164226851851855,0.00017540914351851555,0.019683122592592795,5.935091018676758,70.71875,fb3555ef30e26f242e1b31cde91f1a1f9ab1c9a89fc9952e611d06b740ad086a,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,48332ef239a75ada67319134c7caf2e623356d08de832e857623b4b6c78cbe34
8u-P01_POCOL_STAGE8S_COARSE-s11,P01_POCOL_STAGE8S_COARSE,CONFIRMATORY_BASELINE,POCOL,CONFIRMATORY_8U,11,13947008554506819547,USEFUL_FLOOR_COARSE_REASSIGNMENT,1000,COMPLETED,True,0.016044430243055366,0.03583333333333334,0.019788903090277976,0.5522484583333387,0.0,0.035833333333333335,196,146,0.7448979591836735,0,1.200000000000017,1.530612244897959,2.3325000000000387,0.0,814192.2499999871,628,260,364,368,3.204081632653061,2.1122448979591835,0.0,0,146,,,,,,,150608,150608,0,0,969.4040157229364,0.00010989335782914635,271.3683333333292,0,31.194166666667293,46818.4166666669,802,712.2116666666703,639.9119444444466,235,414,26.567632850241544,26,28,0,0,0,371,0,628,231,0.8884615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,USEFUL_FLOOR_COARSE_REASSIGNMENT,277,1,125,157,157,0,1478,157,0,0,5000.0,1094.3338888889018,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,7674,True,True,True,True,True,True,False,750.9583333333337,0.0044848900462962984,0.0,917.5216666667444,0.0005479643287037499,0.004931678958333753,850.9625000000001,0.000508213715277778,0.004573923437500002,312.1900000000002,0.0009322340277777784,0.0009322340277777784,36.84749999999949,0.00022006145833333032,0.0,0.0,0.0,0.0,3131.519999999923,0.009351066666666434,0.009351066666666434,0.004931678958333753,0.004573923437500002,0.0009322340277777784,0.00022006145833333032,0.019788903090277966,5.867208003997803,72.72265625,27623a98999909b78ec55038b517794422f5f0e8838e22c1a8163fb0d5e94c9c,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,62511970ce5aecf6b719cf0ef9c967c1b812c5c31fbb12e8437483e83108737b
