run_id,protocol,N,seed_index,block_index,interval_s
8X_N100_POCOL_seed004,POCOL,100,4,11,304.4395998834452
8X_N100_POCOL_seed004,POCOL,100,4,12,803.001279464318
8X_N100_POCOL_seed004,POCOL,100,4,13,1295.9775911240476
8X_N100_POCOL_seed004,POCOL,100,4,14,92.40715356730107
8X_N100_POCOL_seed004,POCOL,100,4,15,925.2815147966394
8X_N100_POCOL_seed004,POCOL,100,4,16,211.95414164374597
8X_N100_POW_seed005,POW,100,5,1,3056.8190660562145
8X_N100_POW_seed005,POW,100,5,2,54.8720073610275
8X_N100_POW_seed005,POW,100,5,3,535.1329661738223
8X_N100_POW_seed005,POW,100,5,4,1750.4470288760904
8X_N100_POW_seed005,POW,100,5,5,598.2338108731128
8X_N100_POW_seed005,POW,100,5,6,771.0798198475159
8X_N100_POW_seed005,POW,100,5,7,148.08431407105581
8X_N100_POW_seed005,POW,100,5,8,267.82766447758786
8X_N100_POW_seed005,POW,100,5,9,1410.2910794471363
8X_N100_POW_seed005,POW,100,5,10,539.40948889426
8X_N100_POW_seed005,POW,100,5,11,35.78088255398143
8X_N100_POW_seed005,POW,100,5,12,275.5746497379132
8X_N100_POCOL_seed005,POCOL,100,5,1,3064.782477246501
8X_N100_POCOL_seed005,POCOL,100,5,2,54.8720073610275
8X_N100_POCOL_seed005,POCOL,100,5,3,535.1329661738223
8X_N100_POCOL_seed005,POCOL,100,5,4,1753.4578755411262
8X_N100_POCOL_seed005,POCOL,100,5,5,598.2338108731128
8X_N100_POCOL_seed005,POCOL,100,5,6,772.0217959536121
8X_N100_POCOL_seed005,POCOL,100,5,7,148.08431407105581
8X_N100_POCOL_seed005,POCOL,100,5,8,267.82766447758786
8X_N100_POCOL_seed005,POCOL,100,5,9,1413.0440813313235
8X_N100_POCOL_seed005,POCOL,100,5,10,539.40948889426
8X_N100_POCOL_seed005,POCOL,100,5,11,35.78088255398143
8X_N100_POCOL_seed005,POCOL,100,5,12,275.5746497379132
8X_N100_POW_seed006,POW,100,6,1,740.6705859251393
8X_N100_POW_seed006,POW,100,6,2,173.24966520951978
8X_N100_POW_seed006,POW,100,6,3,216.4367910191695
8X_N100_POW_seed006,POW,100,6,4,383.49643163559836
8X_N100_POW_seed006,POW,100,6,5,129.49677759403812
8X_N100_POW_seed006,POW,100,6,6,481.9546442206656
8X_N100_POW_seed006,POW,100,6,7,222.1653060628555
8X_N100_POW_seed006,POW,100,6,8,11.909606385390362
8X_N100_POW_seed006,POW,100,6,9,585.6421679009732
8X_N100_POW_seed006,POW,100,6,10,775.2441547368467
8X_N100_POW_seed006,POW,100,6,11,725.2144119870991
8X_N100_POW_seed006,POW,100,6,12,1703.5188092980788
8X_N100_POW_seed006,POW,100,6,13,23.04812469654007
8X_N100_POW_seed006,POW,100,6,14,474.97952283839004
8X_N100_POW_seed006,POW,100,6,15,93.04551093361988
8X_N100_POW_seed006,POW,100,6,16,82.56170203417332
8X_N100_POW_seed006,POW,100,6,17,924.1053976021767
8X_N100_POW_seed006,POW,100,6,18,477.92691914513307
8X_N100_POW_seed006,POW,100,6,19,659.6994567882502
8X_N100_POCOL_seed006,POCOL,100,6,1,741.0850358695548
8X_N100_POCOL_seed006,POCOL,100,6,2,173.24966520951978
8X_N100_POCOL_seed006,POCOL,100,6,3,216.43679101916962
8X_N100_POCOL_seed006,POCOL,100,6,4,383.49643163559836
8X_N100_POCOL_seed006,POCOL,100,6,5,129.49677759403812
8X_N100_POCOL_seed006,POCOL,100,6,6,481.9546442206656
8X_N100_POCOL_seed006,POCOL,100,6,7,222.1653060628555
8X_N100_POCOL_seed006,POCOL,100,6,8,11.909606385390362
8X_N100_POCOL_seed006,POCOL,100,6,9,585.6421679009732
8X_N100_POCOL_seed006,POCOL,100,6,10,777.5647889045049
8X_N100_POCOL_seed006,POCOL,100,6,11,726.879581681635
8X_N100_POCOL_seed006,POCOL,100,6,12,1707.360131169712
8X_N100_POCOL_seed006,POCOL,100,6,13,23.04812469654007
8X_N100_POCOL_seed006,POCOL,100,6,14,474.97952283839004
8X_N100_POCOL_seed006,POCOL,100,6,15,93.04551093361988
8X_N100_POCOL_seed006,POCOL,100,6,16,82.56170203417332
8X_N100_POCOL_seed006,POCOL,100,6,17,926.0969480165741
8X_N100_POCOL_seed006,POCOL,100,6,18,477.92691914513307
8X_N100_POCOL_seed006,POCOL,100,6,19,661.1144300135693
8X_N100_POW_seed007,POW,100,7,1,39.00163263998988
8X_N100_POW_seed007,POW,100,7,2,296.051395290967
8X_N100_POW_seed007,POW,100,7,3,404.6077061935784
8X_N100_POW_seed007,POW,100,7,4,1964.2759783437045
8X_N100_POW_seed007,POW,100,7,5,491.71205821318654
8X_N100_POW_seed007,POW,100,7,6,4.270872042077826
8X_N100_POW_seed007,POW,100,7,7,71.72475767731703
8X_N100_POW_seed007,POW,100,7,8,71.18311688517315
8X_N100_POW_seed007,POW,100,7,9,337.64648103896025
8X_N100_POW_seed007,POW,100,7,10,89.52111183079705
8X_N100_POW_seed007,POW,100,7,11,145.87536132512105
8X_N100_POW_seed007,POW,100,7,12,819.0505937769476
8X_N100_POW_seed007,POW,100,7,13,75.4798020059252
8X_N100_POW_seed007,POW,100,7,14,555.9789973585039
8X_N100_POW_seed007,POW,100,7,15,44.23297456265482
8X_N100_POW_seed007,POW,100,7,16,831.1278386067015
8X_N100_POW_seed007,POW,100,7,17,420.4100817321769
8X_N100_POW_seed007,POW,100,7,18,2262.697896021381
8X_N100_POW_seed007,POW,100,7,19,908.3320893062155
8X_N100_POW_seed007,POW,100,7,20,22.303735064962893
8X_N100_POW_seed007,POW,100,7,21,130.0226161407445
8X_N100_POCOL_seed007,POCOL,100,7,1,39.00163263998988
8X_N100_POCOL_seed007,POCOL,100,7,2,296.051395290967
8X_N100_POCOL_seed007,POCOL,100,7,3,404.6077061935784
8X_N100_POCOL_seed007,POCOL,100,7,4,1968.894294351418
8X_N100_POCOL_seed007,POCOL,100,7,5,491.71205821318654
8X_N100_POCOL_seed007,POCOL,100,7,6,4.270872042077826
8X_N100_POCOL_seed007,POCOL,100,7,7,71.72475767731703
8X_N100_POCOL_seed007,POCOL,100,7,8,71.18311688517315
8X_N100_POCOL_seed007,POCOL,100,7,9,337.64648103896025
8X_N100_POCOL_seed007,POCOL,100,7,10,89.52111183079705
8X_N100_POCOL_seed007,POCOL,100,7,11,145.87536132512105
8X_N100_POCOL_seed007,POCOL,100,7,12,820.8485729112126
8X_N100_POCOL_seed007,POCOL,100,7,13,75.4798020059252
8X_N100_POCOL_seed007,POCOL,100,7,14,555.9789973585039
8X_N100_POCOL_seed007,POCOL,100,7,15,44.23297456265482
8X_N100_POCOL_seed007,POCOL,100,7,16,834.047860962336
8X_N100_POCOL_seed007,POCOL,100,7,17,420.4100817321769
8X_N100_POCOL_seed007,POCOL,100,7,18,2268.962574595166
8X_N100_POCOL_seed007,POCOL,100,7,19,911.3648349160339
8X_N100_POCOL_seed007,POCOL,100,7,20,22.303735064962893
8X_N100_POW_seed008,POW,100,8,1,364.756375434332
8X_N100_POW_seed008,POW,100,8,2,1894.447774795052
8X_N100_POW_seed008,POW,100,8,3,398.1659684266524
8X_N100_POW_seed008,POW,100,8,4,4.737193245899107
8X_N100_POW_seed008,POW,100,8,5,2493.351777648898
8X_N100_POW_seed008,POW,100,8,6,1041.5286727335024
8X_N100_POW_seed008,POW,100,8,7,179.0309540319422
8X_N100_POW_seed008,POW,100,8,8,11.338093429634682
8X_N100_POW_seed008,POW,100,8,9,237.52135385129168
8X_N100_POW_seed008,POW,100,8,10,1075.3851772082744
8X_N100_POW_seed008,POW,100,8,11,81.03722634666065
8X_N100_POW_seed008,POW,100,8,12,179.8965905551877
8X_N100_POW_seed008,POW,100,8,13,152.49537556595078
8X_N100_POW_seed008,POW,100,8,14,1248.4847549149645
8X_N100_POW_seed008,POW,100,8,15,3.880339985489627
8X_N100_POW_seed008,POW,100,8,16,208.71143543399376
8X_N100_POCOL_seed008,POCOL,100,8,1,364.756375434332
8X_N100_POCOL_seed008,POCOL,100,8,2,1899.6793143250318
8X_N100_POCOL_seed008,POCOL,100,8,3,398.1659684266524
8X_N100_POCOL_seed008,POCOL,100,8,4,4.737193245899107
8X_N100_POCOL_seed008,POCOL,100,8,5,2503.4264436826
8X_N100_POCOL_seed008,POCOL,100,8,6,1043.6194200939863
8X_N100_POCOL_seed008,POCOL,100,8,7,179.0309540319422
8X_N100_POCOL_seed008,POCOL,100,8,8,11.338093429634682
8X_N100_POCOL_seed008,POCOL,100,8,9,237.52135385129168
8X_N100_POCOL_seed008,POCOL,100,8,10,1078.2792781665921
8X_N100_POCOL_seed008,POCOL,100,8,11,81.03722634666065
8X_N100_POCOL_seed008,POCOL,100,8,12,179.8965905551877
8X_N100_POCOL_seed008,POCOL,100,8,13,152.49537556595078
8X_N100_POCOL_seed008,POCOL,100,8,14,1251.942443005487
8X_N100_POCOL_seed008,POCOL,100,8,15,3.880339985489627
8X_N100_POCOL_seed008,POCOL,100,8,16,208.71143543399376
8X_N100_POW_seed009,POW,100,9,1,289.9243205275977
8X_N100_POW_seed009,POW,100,9,2,579.3493574503191
8X_N100_POW_seed009,POW,100,9,3,357.51833022072356
8X_N100_POW_seed009,POW,100,9,4,1838.135113202582
8X_N100_POW_seed009,POW,100,9,5,78.06714832144507
8X_N100_POW_seed009,POW,100,9,6,62.94026224879917
8X_N100_POW_seed009,POW,100,9,7,120.94685722568147
8X_N100_POW_seed009,POW,100,9,8,562.9668474023579
8X_N100_POW_seed009,POW,100,9,9,1343.9070780502361
8X_N100_POW_seed009,POW,100,9,10,3.509693357224023
8X_N100_POW_seed009,POW,100,9,11,689.0674744243397
8X_N100_POW_seed009,POW,100,9,12,1.5922408708493094
8X_N100_POW_seed009,POW,100,9,13,131.84709202688828
8X_N100_POW_seed009,POW,100,9,14,106.63374787459452
8X_N100_POW_seed009,POW,100,9,15,233.35019251944868
8X_N100_POW_seed009,POW,100,9,16,788.9126352300091
8X_N100_POW_seed009,POW,100,9,17,255.60716424711336
8X_N100_POW_seed009,POW,100,9,18,236.34521158712505
8X_N100_POW_seed009,POW,100,9,19,219.39605865512203
8X_N100_POW_seed009,POW,100,9,20,182.251949942196
8X_N100_POW_seed009,POW,100,9,21,611.5622207922343
8X_N100_POW_seed009,POW,100,9,22,689.5254233713677
8X_N100_POCOL_seed009,POCOL,100,9,1,289.9243205275977
8X_N100_POCOL_seed009,POCOL,100,9,2,579.3493574503191
8X_N100_POCOL_seed009,POCOL,100,9,3,357.51833022072356
8X_N100_POCOL_seed009,POCOL,100,9,4,1844.3432367486212
8X_N100_POCOL_seed009,POCOL,100,9,5,78.06714832144507
8X_N100_POCOL_seed009,POCOL,100,9,6,62.94026224879917
8X_N100_POCOL_seed009,POCOL,100,9,7,120.94685722568147
8X_N100_POCOL_seed009,POCOL,100,9,8,562.9668474023579
8X_N100_POCOL_seed009,POCOL,100,9,9,1347.416336750699
8X_N100_POCOL_seed009,POCOL,100,9,10,3.509693357224023
8X_N100_POCOL_seed009,POCOL,100,9,11,691.9214035702835
8X_N100_POCOL_seed009,POCOL,100,9,12,1.5922408708493094
8X_N100_POCOL_seed009,POCOL,100,9,13,131.84709202688828
8X_N100_POCOL_seed009,POCOL,100,9,14,106.63374787459452
8X_N100_POCOL_seed009,POCOL,100,9,15,233.35019251944868
8X_N100_POCOL_seed009,POCOL,100,9,16,789.8124024780082
8X_N100_POCOL_seed009,POCOL,100,9,17,255.60716424711336
8X_N100_POCOL_seed009,POCOL,100,9,18,236.34521158712505
8X_N100_POCOL_seed009,POCOL,100,9,19,219.39605865512203
8X_N100_POCOL_seed009,POCOL,100,9,20,182.251949942196
8X_N100_POCOL_seed009,POCOL,100,9,21,614.3236667216761
8X_N100_POCOL_seed009,POCOL,100,9,22,691.9985975198197
8X_N100_POW_seed010,POW,100,10,1,1105.6845863385954
8X_N100_POW_seed010,POW,100,10,2,903.4736819498412
8X_N100_POW_seed010,POW,100,10,3,214.0868585156652
8X_N100_POW_seed010,POW,100,10,4,1008.0657849269969
8X_N100_POW_seed010,POW,100,10,5,78.53740404250038
8X_N100_POW_seed010,POW,100,10,6,1403.9448975281748
8X_N100_POW_seed010,POW,100,10,7,5.277558766732909
8X_N100_POW_seed010,POW,100,10,8,396.38435181436034
8X_N100_POW_seed010,POW,100,10,9,281.1658455675797
8X_N100_POW_seed010,POW,100,10,10,307.3448462768656
8X_N100_POW_seed010,POW,100,10,11,253.57389416958085
8X_N100_POW_seed010,POW,100,10,12,662.5251511584975
8X_N100_POW_seed010,POW,100,10,13,105.81817323381347
8X_N100_POW_seed010,POW,100,10,14,0.452110212118896
8X_N100_POW_seed010,POW,100,10,15,7.814745088845484
8X_N100_POW_seed010,POW,100,10,16,458.8745521869614
8X_N100_POW_seed010,POW,100,10,17,539.3229779669991
8X_N100_POW_seed010,POW,100,10,18,857.0160131146649
8X_N100_POW_seed010,POW,100,10,19,1103.5011348393073
8X_N100_POCOL_seed010,POCOL,100,10,1,1105.9441386087324
8X_N100_POCOL_seed010,POCOL,100,10,2,905.7935526450244
8X_N100_POCOL_seed010,POCOL,100,10,3,214.0868585156652
8X_N100_POCOL_seed010,POCOL,100,10,4,1009.4601172807957
8X_N100_POCOL_seed010,POCOL,100,10,5,78.53740404250038
8X_N100_POCOL_seed010,POCOL,100,10,6,1409.293032425583
8X_N100_POCOL_seed010,POCOL,100,10,7,5.277558766732909
8X_N100_POCOL_seed010,POCOL,100,10,8,396.38435181436034
8X_N100_POCOL_seed010,POCOL,100,10,9,281.1658455675797
8X_N100_POCOL_seed010,POCOL,100,10,10,307.3448462768656
8X_N100_POCOL_seed010,POCOL,100,10,11,253.57389416958085
8X_N100_POCOL_seed010,POCOL,100,10,12,664.1612668173802
8X_N100_POCOL_seed010,POCOL,100,10,13,105.81817323381347
8X_N100_POCOL_seed010,POCOL,100,10,14,0.452110212118896
8X_N100_POCOL_seed010,POCOL,100,10,15,7.814745088845484
8X_N100_POCOL_seed010,POCOL,100,10,16,458.8745521869614
8X_N100_POCOL_seed010,POCOL,100,10,17,539.3229779669991
8X_N100_POCOL_seed010,POCOL,100,10,18,858.946275302309
8X_N100_POCOL_seed010,POCOL,100,10,19,1106.2805576816445
8X_N100_POW_seed011,POW,100,11,1,200.56704513819005
8X_N100_POW_seed011,POW,100,11,2,865.4359461084191
8X_N100_POW_seed011,POW,100,11,3,370.1510207402107
8X_N100_POW_seed011,POW,100,11,4,170.1166430694318
8X_N100_POW_seed011,POW,100,11,5,1751.0714775871488
8X_N100_POW_seed011,POW,100,11,6,254.36674797261867
8X_N100_POW_seed011,POW,100,11,7,425.4460827653943
8X_N100_POW_seed011,POW,100,11,8,121.8455198607412
8X_N100_POW_seed011,POW,100,11,9,88.32294743396415
8X_N100_POW_seed011,POW,100,11,10,475.3847934571313
8X_N100_POW_seed011,POW,100,11,11,598.9010665687583
8X_N100_POW_seed011,POW,100,11,12,2394.6058137594027
8X_N100_POW_seed011,POW,100,11,13,1405.86075848144
8X_N100_POW_seed011,POW,100,11,14,231.31265210279344
8X_N100_POW_seed011,POW,100,11,15,611.7987992006529
8X_N100_POCOL_seed011,POCOL,100,11,1,200.56704513819005
8X_N100_POCOL_seed011,POCOL,100,11,2,866.4348111873812
8X_N100_POCOL_seed011,POCOL,100,11,3,370.1510207402107
8X_N100_POCOL_seed011,POCOL,100,11,4,170.1166430694318
8X_N100_POCOL_seed011,POCOL,100,11,5,1754.7104301187871
8X_N100_POCOL_seed011,POCOL,100,11,6,254.36674797261867
8X_N100_POCOL_seed011,POCOL,100,11,7,425.4460827653943
8X_N100_POCOL_seed011,POCOL,100,11,8,121.84551986074075
8X_N100_POCOL_seed011,POCOL,100,11,9,88.32294743396415
8X_N100_POCOL_seed011,POCOL,100,11,10,475.3847934571313
8X_N100_POCOL_seed011,POCOL,100,11,11,598.9010665687574
8X_N100_POCOL_seed011,POCOL,100,11,12,2402.589510418812
8X_N100_POCOL_seed011,POCOL,100,11,13,1410.8792325301756
8X_N100_POCOL_seed011,POCOL,100,11,14,231.31265210279344
8X_N100_POCOL_seed011,POCOL,100,11,15,612.8309272867809
8X_N100_POW_seed012,POW,100,12,1,934.9779492346851
8X_N100_POW_seed012,POW,100,12,2,246.60255026283733
8X_N100_POW_seed012,POW,100,12,3,16.19166989139012
8X_N100_POW_seed012,POW,100,12,4,325.3398273236146
8X_N100_POW_seed012,POW,100,12,5,1114.8907478559602
8X_N100_POW_seed012,POW,100,12,6,117.42480094376015
8X_N100_POW_seed012,POW,100,12,7,2389.3587915775647
8X_N100_POW_seed012,POW,100,12,8,1041.9097585984628
8X_N100_POW_seed012,POW,100,12,9,2346.1898034973337
8X_N100_POW_seed012,POW,100,12,10,97.23643342749347
8X_N100_POW_seed012,POW,100,12,11,137.249161462536
8X_N100_POW_seed012,POW,100,12,12,131.92785452258977
8X_N100_POW_seed012,POW,100,12,13,448.3829091494572
8X_N100_POCOL_seed012,POCOL,100,12,1,935.0445576369021
8X_N100_POCOL_seed012,POCOL,100,12,2,246.60255026283733
8X_N100_POCOL_seed012,POCOL,100,12,3,16.19166989139012
8X_N100_POCOL_seed012,POCOL,100,12,4,325.3398273236146
8X_N100_POCOL_seed012,POCOL,100,12,5,1119.002281661088
8X_N100_POCOL_seed012,POCOL,100,12,6,117.42480094376015
8X_N100_POCOL_seed012,POCOL,100,12,7,2395.606572442698
8X_N100_POCOL_seed012,POCOL,100,12,8,1043.9363837346564
8X_N100_POCOL_seed012,POCOL,100,12,9,2352.8204986463797
8X_N100_POCOL_seed012,POCOL,100,12,10,97.23643342749347
8X_N100_POCOL_seed012,POCOL,100,12,11,137.249161462536
8X_N100_POCOL_seed012,POCOL,100,12,12,131.92785452258977
8X_N100_POCOL_seed012,POCOL,100,12,13,448.3829091494572
8X_N100_POW_seed013,POW,100,13,1,2885.008791132547
8X_N100_POW_seed013,POW,100,13,2,60.6088278253178
8X_N100_POW_seed013,POW,100,13,3,767.7354018480801
8X_N100_POW_seed013,POW,100,13,4,333.4628608609373
8X_N100_POW_seed013,POW,100,13,5,100.40756537091602
8X_N100_POW_seed013,POW,100,13,6,378.3580901479645
8X_N100_POW_seed013,POW,100,13,7,421.3552962880094
8X_N100_POW_seed013,POW,100,13,8,132.39628194791112
8X_N100_POW_seed013,POW,100,13,9,47.28418780525499
8X_N100_POW_seed013,POW,100,13,10,10.536877936867313
8X_N100_POW_seed013,POW,100,13,11,479.22542248181526
8X_N100_POW_seed013,POW,100,13,12,1019.1300265270238
8X_N100_POW_seed013,POW,100,13,13,103.57579667647497
8X_N100_POW_seed013,POW,100,13,14,17.622778478762484
8X_N100_POW_seed013,POW,100,13,15,3.0395521835589534
8X_N100_POW_seed013,POW,100,13,16,770.5539966942297
8X_N100_POW_seed013,POW,100,13,17,438.9336739976743
8X_N100_POW_seed013,POW,100,13,18,203.31460409008105
8X_N100_POW_seed013,POW,100,13,19,226.75493905055737
8X_N100_POW_seed013,POW,100,13,20,717.2018132568573
8X_N100_POW_seed013,POW,100,13,21,124.82424157142123
8X_N100_POW_seed013,POW,100,13,22,699.4471410095175
8X_N100_POW_seed013,POW,100,13,23,46.59223076017952
8X_N100_POCOL_seed013,POCOL,100,13,1,2892.0632168833286
8X_N100_POCOL_seed013,POCOL,100,13,2,60.6088278253178
8X_N100_POCOL_seed013,POCOL,100,13,3,769.8638957712492
8X_N100_POCOL_seed013,POCOL,100,13,4,333.4628608609373
8X_N100_POCOL_seed013,POCOL,100,13,5,100.40756537091602
8X_N100_POCOL_seed013,POCOL,100,13,6,378.3580901479645
8X_N100_POCOL_seed013,POCOL,100,13,7,421.3552962880094
8X_N100_POCOL_seed013,POCOL,100,13,8,132.39628194791112
8X_N100_POCOL_seed013,POCOL,100,13,9,47.28418780525499
8X_N100_POCOL_seed013,POCOL,100,13,10,10.536877936867313
8X_N100_POCOL_seed013,POCOL,100,13,11,479.22542248181526
