run_id,phase,protocol,protocol_label,N,seed,seed_index,tag,miner_hashrate_THs,aggregate_hashrate_THs,active_power_W_per_miner,aggregate_full_power_W,difficulty,target,q_per_candidate,simulation_seconds,epoch_sweep_s,nonce_domain,range_per_miner,accepted_blocks,closed_rounds,blocks_created,blocks_per_hour,total_evaluations,unique_evaluations,duplicate_evaluations,duplicate_ratio,distinct_nonce_values,nonce_value_reuse_ratio,n_templates,active_miner_seconds,low_power_miner_seconds,low_power_fraction,mean_block_interval,median_block_interval,sd_block_interval,p95_block_interval,stale_blocks,stale_rate,range_completions,epoch_exhaustions,exhaustion_count,domain_artifact_exhaustions,active_to_low_transitions,low_to_active_transitions,low_episodes,mean_low_duration_s,median_low_duration_s,max_low_duration_s,miners_entering_low,fraction_miners_entering_low,mean_simultaneous_low_miners,max_simultaneous_low_miners,state_time_conservation_error_s,work_accounting_error,energy_active_J,energy_total_J_LP0,energy_total_kWh_LP0,execution_time_seconds,commit_hash,config_hash
8XP_N100_POCOL_seed004,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),100,1979658706891550875,4,,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,19,19,19,6.84,233564402214313192238,233564402214313192238,0,0.0,4294967296,0.9999999999816112,29,998138.471001338,1861.5289986615815,0.0018615289986615815,507.5046934593181,269.6018418441563,493.43012971680236,1391.7383915387245,0,0.0,900,9,9,0,900,900,900,2.068365554068424,2.0235622723030247,4.588070100696768,100,1.0,0.18615289986615816,100,1.8189894035458565e-12,4.208860557003828e-16,3503466033.2146964,3503466033.2146964,973.1850092263046,0.01648022699964713,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N100_POWMT_seed004,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,1979658706891550875,4,,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,20,20,20,7.2,234000000000000001017,159925754601316802941,74074245398683198076,0.3165566042678769,4294967296,0.9999999999816455,32,1000000.0,0.0,0.0,485.80133647283054,468.70852034546107,402.35647462163803,1249.260969198119,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.017897059000006266,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N100_POW_seed005,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",100,5064053482760469401,5,,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,19,19,19,6.84,233999999999999999420,233999999999999999420,0,0.0,4294967296,0.9999999999816455,3000,1000000.0,0.0,0.0,448.9771502414795,171.23817978852094,566.6155439862714,1585.3955289890507,0,0.0,1000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.012950442000146722,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N100_POCOL_seed005,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),100,5064053482760469401,5,,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,19,19,19,6.84,233478342082949920512,233478342082949920512,0,0.0,4294967296,0.9999999999816044,30,997770.6926621791,2229.307337820849,0.0022293073378208492,449.94792830041564,171.23817978852094,568.5262735562138,1589.7151975639692,0,0.0,1000,10,10,0,1000,1000,1000,2.229307337820849,2.258960033558651,4.877213020954514,100,1.0,0.22293073378208492,100,1.8189894035458565e-12,0.0,3502175131.244249,3502175131.244249,972.8264253456247,0.017053794999810634,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N100_POWMT_seed005,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,5064053482760469401,5,,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,10,10,10,3.6,234000000000000001824,159645948439148419879,74354051560851581945,0.3177523570976563,4294967296,0.9999999999816455,22,1000000.0,0.0,0.0,807.1662165105724,688.4066657910402,648.3503407315924,1859.5889968008578,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.011452679999820248,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POW_seed001,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",300,9214983839595262035,1,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,21,21,21,7.5600000000000005,702000000000000000029,702000000000000000029,0,0.0,4294967296,0.9999999999938818,9000,3000000.0,0.0,0.0,435.6422130122099,202.31764228038446,436.38843715993755,1104.1259505664357,0,0.0,2400,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.04759425799966266,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POCOL_seed001,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),300,9214983839595262035,1,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,21,21,21,7.5600000000000005,700534521532163643859,700534521532163643859,0,0.0,4294967296,0.999999999993869,30,2993737.2715049707,6262.728495027163,0.0020875761650090544,436.5308063378419,202.31764228038446,437.879009524325,1107.1583663844158,0,0.0,2400,8,8,0,2400,2400,2400,2.609470206261318,2.6293663508775467,4.982693015481345,300,1.0,0.6262728495027163,300,1.8189894035458565e-12,7.484113685836804e-16,10508017822.982447,10508017822.982447,2918.8938397173465,0.05569502200023635,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POWMT_seed001,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",300,9214983839595262035,1,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,13,13,13,4.680000000000001,701999999999999996793,470096967196046812429,231903032803953184364,0.3303462005754319,4294967296,0.9999999999938818,25,3000000.0,0.0,0.0,714.5557271456984,473.7568522827978,746.8693391722583,1987.890225613226,0,0.0,3300,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.04284410200034472,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POW_seed002,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",300,6173363108739508102,2,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,15,15,15,5.4,701999999999999999319,701999999999999999319,0,0.0,4294967296,0.9999999999938818,8100,3000000.0,0.0,0.0,650.3391530930516,606.2172138104461,587.7492725140495,1592.3899136224977,0,0.0,3300,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.036886554999910004,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POCOL_seed002,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),300,6173363108739508102,2,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,15,15,15,5.4,700149547900213116782,700149547900213116782,0,0.0,4294967296,0.9999999999938657,27,2992092.085043647,7907.914956354215,0.0026359716521180718,651.9921155084506,608.7301294380899,589.7210952918467,1597.9695193742295,0,0.0,3300,11,11,0,3300,3300,3300,2.3963378655618843,2.500503259629795,6.164967246961169,300,1.0,0.7907914956354217,300,1.8189894035458565e-12,3.7441143936489587e-16,10502243218.5032,10502243218.5032,2917.289782917556,0.0486888150003324,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POWMT_seed002,pilot,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",300,6173363108739508102,2,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,22,22,22,7.92,701999999999999997973,486658984804326412517,215341015195673585456,0.3067535828998199,4294967296,0.9999999999938818,35,3000000.0,0.0,0.0,454.29510131842943,146.1460208891433,545.2688485776139,1608.2734079492277,0,0.0,3600,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.062264080999739235,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POW_seed003,pilot,POW,"X-PW (traditional competitive PoW, per-miner distinct templates)",300,5143865312279076214,3,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,18,18,18,6.48,702000000000000004695,702000000000000004695,0,0.0,4294967296,0.9999999999938818,8699,3000000.0,0.0,0.0,441.35184193257584,269.956338544221,612.4414571274546,1588.4075698913066,0,0.0,3000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10530000000.0,10530000000.0,2925.0,0.04391159700026037,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XP_N300_POCOL_seed003,pilot,POCOL,X-PC (PoCol static disjoint allocation + post-range low power),300,5143865312279076214,3,,234.0,70200.0,3510.0,1053000.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,10000.0,600.0,42120000000000000000,140400000000000000,18,18,18,6.48,700169927635035009855,700169927635035009855,0,0.0,4294967296,0.9999999999938658,29,2992179.1779275024,7820.822072499947,0.0026069406908333158,442.3664010099359,269.9563385442211,614.7703005561712,1593.8559006850014,0,0.0,3000,10,10,0,3000,3000,3000,2.6069406908333166,2.6093133563608717,5.246052168553888,300,1.0,0.782082207249995,300,1.8189894035458565e-12,9.360013535765665e-16,10502548914.525534,10502548914.525534,2917.3746984793147,0.05261395400020774,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
