run_id,protocol,N,seed_index,block_index,interval_s
8XP_N300_POW_seed004,POW,300,4,5,3427.4770848746225
8XP_N300_POW_seed004,POW,300,4,6,907.9687032941629
8XP_N300_POW_seed004,POW,300,4,7,809.339217168028
8XP_N300_POW_seed004,POW,300,4,8,240.84185777461425
8XP_N300_POW_seed004,POW,300,4,9,97.31359526748383
8XP_N300_POW_seed004,POW,300,4,10,332.5483030004061
8XP_N300_POW_seed004,POW,300,4,11,757.3147565145191
8XP_N300_POCOL_seed004,POCOL,300,4,1,102.91751111644582
8XP_N300_POCOL_seed004,POCOL,300,4,2,569.0088836238609
8XP_N300_POCOL_seed004,POCOL,300,4,3,1189.4580389509044
8XP_N300_POCOL_seed004,POCOL,300,4,4,503.6138648891733
8XP_N300_POCOL_seed004,POCOL,300,4,5,3442.2406620487636
8XP_N300_POCOL_seed004,POCOL,300,4,6,911.0042550005519
8XP_N300_POCOL_seed004,POCOL,300,4,7,812.3334124914254
8XP_N300_POCOL_seed004,POCOL,300,4,8,240.84185777461425
8XP_N300_POCOL_seed004,POCOL,300,4,9,97.31359526748383
8XP_N300_POCOL_seed004,POCOL,300,4,10,332.5483030004052
8XP_N300_POCOL_seed004,POCOL,300,4,11,759.9651953755365
8XP_N300_POWMT_seed004,POWMT,300,4,1,732.4785320361758
8XP_N300_POWMT_seed004,POWMT,300,4,2,364.4654207432112
8XP_N300_POWMT_seed004,POWMT,300,4,3,1212.486927781721
8XP_N300_POWMT_seed004,POWMT,300,4,4,965.9594258800203
8XP_N300_POWMT_seed004,POWMT,300,4,5,2056.6193826482163
8XP_N300_POWMT_seed004,POWMT,300,4,6,659.1818162394075
8XP_N300_POWMT_seed004,POWMT,300,4,7,1220.3702069323663
8XP_N300_POWMT_seed004,POWMT,300,4,8,214.74714556173058
8XP_N300_POWMT_seed004,POWMT,300,4,9,1308.2840863244273
8XP_N300_POWMT_seed004,POWMT,300,4,10,77.46120625838012
8XP_N300_POWMT_seed004,POWMT,300,4,11,63.92482329270206
8XP_N300_POWMT_seed004,POWMT,300,4,12,837.3804141370238
8XP_N300_POW_seed005,POW,300,5,1,387.0061361026799
8XP_N300_POW_seed005,POW,300,5,2,1232.081211388663
8XP_N300_POW_seed005,POW,300,5,3,565.5795230674944
8XP_N300_POW_seed005,POW,300,5,4,243.03735107141438
8XP_N300_POW_seed005,POW,300,5,5,260.31289037374245
8XP_N300_POW_seed005,POW,300,5,6,353.75405512973566
8XP_N300_POW_seed005,POW,300,5,7,237.6313238354901
8XP_N300_POW_seed005,POW,300,5,8,60.407760129769486
8XP_N300_POW_seed005,POW,300,5,9,1287.988707671875
8XP_N300_POW_seed005,POW,300,5,10,561.7207291274308
8XP_N300_POW_seed005,POW,300,5,11,23.787992588770067
8XP_N300_POW_seed005,POW,300,5,12,771.4045959220484
8XP_N300_POW_seed005,POW,300,5,13,470.5822492759862
8XP_N300_POW_seed005,POW,300,5,14,1478.9394770091085
8XP_N300_POCOL_seed005,POCOL,300,5,1,387.0061361026799
8XP_N300_POCOL_seed005,POCOL,300,5,2,1236.876217115373
8XP_N300_POCOL_seed005,POCOL,300,5,3,565.5795230674946
8XP_N300_POCOL_seed005,POCOL,300,5,4,243.03735107141438
8XP_N300_POCOL_seed005,POCOL,300,5,5,260.3128903737429
8XP_N300_POCOL_seed005,POCOL,300,5,6,353.75405512973566
8XP_N300_POCOL_seed005,POCOL,300,5,7,237.6313238354901
8XP_N300_POCOL_seed005,POCOL,300,5,8,60.407760129769486
8XP_N300_POCOL_seed005,POCOL,300,5,9,1292.4056072186004
8XP_N300_POCOL_seed005,POCOL,300,5,10,561.7207291274308
8XP_N300_POCOL_seed005,POCOL,300,5,11,23.787992588770067
8XP_N300_POCOL_seed005,POCOL,300,5,12,773.5781050800697
8XP_N300_POCOL_seed005,POCOL,300,5,13,470.5822492759862
8XP_N300_POCOL_seed005,POCOL,300,5,14,1484.356202104711
8XP_N300_POWMT_seed005,POWMT,300,5,1,14.006085163597419
8XP_N300_POWMT_seed005,POWMT,300,5,2,564.3694476170916
8XP_N300_POWMT_seed005,POWMT,300,5,3,1284.6793968093161
8XP_N300_POWMT_seed005,POWMT,300,5,4,1200.9730918205755
8XP_N300_POWMT_seed005,POWMT,300,5,5,35.03302890585519
8XP_N300_POWMT_seed005,POWMT,300,5,6,5.661461535528815
8XP_N300_POWMT_seed005,POWMT,300,5,7,977.7867555414123
8XP_N300_POWMT_seed005,POWMT,300,5,8,2586.485095729492
8XP_N300_POWMT_seed005,POWMT,300,5,9,134.44303168300758
8XP_N300_POWMT_seed005,POWMT,300,5,10,21.111290559488225
8XP_N300_POWMT_seed005,POWMT,300,5,11,2032.6286578133504
8XP_N300_POWMT_seed005,POWMT,300,5,12,27.045807110711394
8XP_N300_POWMT_seed005,POWMT,300,5,13,537.6960116608989
8XP_N500_POW_seed001,POW,500,1,1,162.22041379570052
8XP_N500_POW_seed001,POW,500,1,2,680.8156086231746
8XP_N500_POW_seed001,POW,500,1,3,587.3791708553402
8XP_N500_POW_seed001,POW,500,1,4,654.6551979525491
8XP_N500_POW_seed001,POW,500,1,5,25.038081058543412
8XP_N500_POW_seed001,POW,500,1,6,278.78221676590283
8XP_N500_POW_seed001,POW,500,1,7,133.12494101232596
8XP_N500_POW_seed001,POW,500,1,8,256.8825867731175
8XP_N500_POW_seed001,POW,500,1,9,743.2453129725491
8XP_N500_POW_seed001,POW,500,1,10,720.6022490218952
8XP_N500_POW_seed001,POW,500,1,11,102.65935877999709
8XP_N500_POW_seed001,POW,500,1,12,92.52196097471642
8XP_N500_POW_seed001,POW,500,1,13,554.773075297614
8XP_N500_POW_seed001,POW,500,1,14,84.00473264650918
8XP_N500_POW_seed001,POW,500,1,15,265.56115062396293
8XP_N500_POW_seed001,POW,500,1,16,545.7566747725741
8XP_N500_POW_seed001,POW,500,1,17,193.30103905805117
8XP_N500_POW_seed001,POW,500,1,18,713.2862118120183
8XP_N500_POW_seed001,POW,500,1,19,1140.509307041245
8XP_N500_POW_seed001,POW,500,1,20,49.84608110207682
8XP_N500_POCOL_seed001,POCOL,500,1,1,162.22041379570052
8XP_N500_POCOL_seed001,POCOL,500,1,2,683.355035908358
8XP_N500_POCOL_seed001,POCOL,500,1,3,587.3791708553402
8XP_N500_POCOL_seed001,POCOL,500,1,4,657.7646434162289
8XP_N500_POCOL_seed001,POCOL,500,1,5,25.038081058543412
8XP_N500_POCOL_seed001,POCOL,500,1,6,278.78221676590283
8XP_N500_POCOL_seed001,POCOL,500,1,7,133.12494101232596
8XP_N500_POCOL_seed001,POCOL,500,1,8,256.8825867731175
8XP_N500_POCOL_seed001,POCOL,500,1,9,744.5628216265122
8XP_N500_POCOL_seed001,POCOL,500,1,10,723.1831515219451
8XP_N500_POCOL_seed001,POCOL,500,1,11,102.65935877999709
8XP_N500_POCOL_seed001,POCOL,500,1,12,92.52196097471642
8XP_N500_POCOL_seed001,POCOL,500,1,13,554.7730752976131
8XP_N500_POCOL_seed001,POCOL,500,1,14,84.00473264650918
8XP_N500_POCOL_seed001,POCOL,500,1,15,265.56115062396293
8XP_N500_POCOL_seed001,POCOL,500,1,16,545.7566747725741
8XP_N500_POCOL_seed001,POCOL,500,1,17,193.30103905805117
8XP_N500_POCOL_seed001,POCOL,500,1,18,716.3069372541377
8XP_N500_POCOL_seed001,POCOL,500,1,19,1141.6618307775525
8XP_N500_POCOL_seed001,POCOL,500,1,20,49.84608110207682
8XP_N500_POWMT_seed001,POWMT,500,1,1,802.8818995419257
8XP_N500_POWMT_seed001,POWMT,500,1,2,328.2477431191743
8XP_N500_POWMT_seed001,POWMT,500,1,3,2002.2286510119532
8XP_N500_POWMT_seed001,POWMT,500,1,4,681.2213524053236
8XP_N500_POWMT_seed001,POWMT,500,1,5,731.3091000180739
8XP_N500_POWMT_seed001,POWMT,500,1,6,576.6753439214417
8XP_N500_POWMT_seed001,POWMT,500,1,7,181.05165659895556
8XP_N500_POWMT_seed001,POWMT,500,1,8,282.2293522757609
8XP_N500_POWMT_seed001,POWMT,500,1,9,1306.1153142854882
8XP_N500_POWMT_seed001,POWMT,500,1,10,211.4833582758847
8XP_N500_POWMT_seed001,POWMT,500,1,11,536.1292299575489
8XP_N500_POWMT_seed001,POWMT,500,1,12,202.2420383210083
8XP_N500_POWMT_seed001,POWMT,500,1,13,638.9476933451879
8XP_N500_POWMT_seed001,POWMT,500,1,14,748.9285165618421
8XP_N500_POWMT_seed001,POWMT,500,1,15,469.33326112733994
8XP_N500_POWMT_seed001,POWMT,500,1,16,225.4297284304721
8XP_N500_POW_seed002,POW,500,2,1,1245.5490184361358
8XP_N500_POW_seed002,POW,500,2,2,6.217213810446083
8XP_N500_POW_seed002,POW,500,2,3,769.1863737698516
8XP_N500_POW_seed002,POW,500,2,4,1852.2212938881275
8XP_N500_POW_seed002,POW,500,2,5,286.98692865594967
8XP_N500_POW_seed002,POW,500,2,6,320.8884450271371
8XP_N500_POW_seed002,POW,500,2,7,14.0163552524009
8XP_N500_POW_seed002,POW,500,2,8,784.7918854775498
8XP_N500_POW_seed002,POW,500,2,9,158.59854124105823
8XP_N500_POW_seed002,POW,500,2,10,467.1873835008373
8XP_N500_POW_seed002,POW,500,2,11,235.00063986749592
8XP_N500_POW_seed002,POW,500,2,12,83.37978697194285
8XP_N500_POW_seed002,POW,500,2,13,562.9626284142378
8XP_N500_POW_seed002,POW,500,2,14,41.371357414834165
8XP_N500_POW_seed002,POW,500,2,15,763.0118602146713
8XP_N500_POW_seed002,POW,500,2,16,930.3792925060116
8XP_N500_POW_seed002,POW,500,2,17,58.700483838631044
8XP_N500_POW_seed002,POW,500,2,18,574.0392548406835
8XP_N500_POW_seed002,POW,500,2,19,454.59542559179135
8XP_N500_POW_seed002,POW,500,2,20,234.046477818516
8XP_N500_POCOL_seed002,POCOL,500,2,1,1248.688961734305
8XP_N500_POCOL_seed002,POCOL,500,2,2,6.217213810446083
8XP_N500_POCOL_seed002,POCOL,500,2,3,770.94408715705
8XP_N500_POCOL_seed002,POCOL,500,2,4,1859.7506554105166
8XP_N500_POCOL_seed002,POCOL,500,2,5,286.9869286559492
8XP_N500_POCOL_seed002,POCOL,500,2,6,320.8884450271371
8XP_N500_POCOL_seed002,POCOL,500,2,7,14.0163552524009
8XP_N500_POCOL_seed002,POCOL,500,2,8,786.981275751602
8XP_N500_POCOL_seed002,POCOL,500,2,9,158.59854124105823
8XP_N500_POCOL_seed002,POCOL,500,2,10,467.1873835008373
8XP_N500_POCOL_seed002,POCOL,500,2,11,235.00063986749592
8XP_N500_POCOL_seed002,POCOL,500,2,12,83.37978697194285
8XP_N500_POCOL_seed002,POCOL,500,2,13,562.9626284142378
8XP_N500_POCOL_seed002,POCOL,500,2,14,41.371357414834165
8XP_N500_POCOL_seed002,POCOL,500,2,15,765.9167875870098
8XP_N500_POCOL_seed002,POCOL,500,2,16,933.854583751182
8XP_N500_POCOL_seed002,POCOL,500,2,17,58.700483838631044
8XP_N500_POCOL_seed002,POCOL,500,2,18,574.0392548406835
8XP_N500_POCOL_seed002,POCOL,500,2,19,454.59542559179135
8XP_N500_POCOL_seed002,POCOL,500,2,20,234.046477818516
8XP_N500_POWMT_seed002,POWMT,500,2,1,768.1574415508976
8XP_N500_POWMT_seed002,POWMT,500,2,2,34.377216119491095
8XP_N500_POWMT_seed002,POWMT,500,2,3,2085.042800522704
8XP_N500_POWMT_seed002,POWMT,500,2,4,690.1965616677649
8XP_N500_POWMT_seed002,POWMT,500,2,5,8.000260030118625
8XP_N500_POWMT_seed002,POWMT,500,2,6,22.74990728663397
8XP_N500_POWMT_seed002,POWMT,500,2,7,4.2370205088491275
8XP_N500_POWMT_seed002,POWMT,500,2,8,1328.6745576813805
8XP_N500_POWMT_seed002,POWMT,500,2,9,338.0587143578132
8XP_N500_POWMT_seed002,POWMT,500,2,10,671.4362524814869
8XP_N500_POWMT_seed002,POWMT,500,2,11,411.19127369833404
8XP_N500_POWMT_seed002,POWMT,500,2,12,709.6753818858679
8XP_N500_POWMT_seed002,POWMT,500,2,13,1641.8817948014757
8XP_N500_POWMT_seed002,POWMT,500,2,14,45.92013930862777
8XP_N500_POWMT_seed002,POWMT,500,2,15,1056.2271287587646
8XP_N500_POWMT_seed002,POWMT,500,2,16,55.08806870910303
8XP_N500_POW_seed003,POW,500,3,1,18.848985854844646
8XP_N500_POW_seed003,POW,500,3,2,406.73855661020514
8XP_N500_POW_seed003,POW,500,3,3,1469.4138808103569
8XP_N500_POW_seed003,POW,500,3,4,421.30011636962695
8XP_N500_POW_seed003,POW,500,3,5,942.380999425859
8XP_N500_POW_seed003,POW,500,3,6,20.487225511855286
8XP_N500_POW_seed003,POW,500,3,7,2262.491352225922
8XP_N500_POW_seed003,POW,500,3,8,494.22960030304876
8XP_N500_POW_seed003,POW,500,3,9,689.1273284334375
8XP_N500_POW_seed003,POW,500,3,10,448.90241171919934
8XP_N500_POW_seed003,POW,500,3,11,337.9609573503176
8XP_N500_POW_seed003,POW,500,3,12,413.8484733349578
8XP_N500_POW_seed003,POW,500,3,13,501.46117695837074
8XP_N500_POW_seed003,POW,500,3,14,2.460876043562166
8XP_N500_POW_seed003,POW,500,3,15,10.977316099544623
8XP_N500_POW_seed003,POW,500,3,16,321.5016782250841
8XP_N500_POW_seed003,POW,500,3,17,397.9123662799484
8XP_N500_POCOL_seed003,POCOL,500,3,1,18.848985854844646
8XP_N500_POCOL_seed003,POCOL,500,3,2,406.73855661020514
8XP_N500_POCOL_seed003,POCOL,500,3,3,1475.855752135128
8XP_N500_POCOL_seed003,POCOL,500,3,4,421.30011636962695
8XP_N500_POCOL_seed003,POCOL,500,3,5,943.5954459195591
8XP_N500_POCOL_seed003,POCOL,500,3,6,20.487225511855286
8XP_N500_POCOL_seed003,POCOL,500,3,7,2270.6575556567664
8XP_N500_POCOL_seed003,POCOL,500,3,8,494.22960030304876
8XP_N500_POCOL_seed003,POCOL,500,3,9,691.7903771557694
8XP_N500_POCOL_seed003,POCOL,500,3,10,448.90241171919934
8XP_N500_POCOL_seed003,POCOL,500,3,11,337.9609573503176
8XP_N500_POCOL_seed003,POCOL,500,3,12,413.8484733349578
8XP_N500_POCOL_seed003,POCOL,500,3,13,501.46117695836983
8XP_N500_POCOL_seed003,POCOL,500,3,14,2.460876043562166
8XP_N500_POCOL_seed003,POCOL,500,3,15,10.977316099544623
8XP_N500_POCOL_seed003,POCOL,500,3,16,321.5016782250841
8XP_N500_POCOL_seed003,POCOL,500,3,17,397.9123662799484
8XP_N500_POWMT_seed003,POWMT,500,3,1,1341.4001367999874
8XP_N500_POWMT_seed003,POWMT,500,3,2,435.6892973779502
8XP_N500_POWMT_seed003,POWMT,500,3,3,628.6943565963502
8XP_N500_POWMT_seed003,POWMT,500,3,4,73.17729540651999
8XP_N500_POWMT_seed003,POWMT,500,3,5,35.52383894205059
8XP_N500_POWMT_seed003,POWMT,500,3,6,1596.8122256138636
8XP_N500_POWMT_seed003,POWMT,500,3,7,873.0242822673108
8XP_N500_POWMT_seed003,POWMT,500,3,8,1043.441988660289
8XP_N500_POWMT_seed003,POWMT,500,3,9,925.4159659743709
8XP_N500_POWMT_seed003,POWMT,500,3,10,965.5935387068603
8XP_N500_POWMT_seed003,POWMT,500,3,11,830.5354483112551
8XP_N500_POWMT_seed003,POWMT,500,3,12,259.76588597298905
8XP_N500_POW_seed004,POW,500,4,1,919.1423148470757
8XP_N500_POW_seed004,POW,500,4,2,2.79406807017142
8XP_N500_POW_seed004,POW,500,4,3,633.498027539767
8XP_N500_POW_seed004,POW,500,4,4,437.3361942394033
8XP_N500_POW_seed004,POW,500,4,5,600.0268390905824
8XP_N500_POW_seed004,POW,500,4,6,984.1329763130484
8XP_N500_POW_seed004,POW,500,4,7,427.5598951409952
8XP_N500_POW_seed004,POW,500,4,8,476.8968455862878
8XP_N500_POW_seed004,POW,500,4,9,994.2240371099824
8XP_N500_POW_seed004,POW,500,4,10,209.4608955843014
8XP_N500_POW_seed004,POW,500,4,11,240.5696098263943
8XP_N500_POW_seed004,POW,500,4,12,366.24951463382695
8XP_N500_POW_seed004,POW,500,4,13,97.16667991549275
8XP_N500_POW_seed004,POW,500,4,14,332.4912033950568
8XP_N500_POW_seed004,POW,500,4,15,137.4477325072694
8XP_N500_POW_seed004,POW,500,4,16,157.2516569946065
8XP_N500_POW_seed004,POW,500,4,17,1080.3179793921
8XP_N500_POCOL_seed004,POCOL,500,4,1,920.212945549829
8XP_N500_POCOL_seed004,POCOL,500,4,2,2.79406807017142
8XP_N500_POCOL_seed004,POCOL,500,4,3,635.7007122566292
8XP_N500_POCOL_seed004,POCOL,500,4,4,437.3361942394033
8XP_N500_POCOL_seed004,POCOL,500,4,5,600.0268390905826
8XP_N500_POCOL_seed004,POCOL,500,4,6,1589.9631535705876
8XP_N500_POCOL_seed004,POCOL,500,4,7,427.55989514099565
8XP_N500_POCOL_seed004,POCOL,500,4,8,1135.2267840142522
8XP_N500_POCOL_seed004,POCOL,500,4,9,394.2240371099824
8XP_N500_POCOL_seed004,POCOL,500,4,10,209.4608955843014
8XP_N500_POCOL_seed004,POCOL,500,4,11,240.5696098263943
8XP_N500_POCOL_seed004,POCOL,500,4,12,98.21974166990276
8XP_N500_POCOL_seed004,POCOL,500,4,13,332.981326988036
8XP_N500_POCOL_seed004,POCOL,500,4,14,739.4577893073674
8XP_N500_POCOL_seed004,POCOL,500,4,15,1684.7510424974143
8XP_N500_POWMT_seed004,POWMT,500,4,1,732.4785320361758
8XP_N500_POWMT_seed004,POWMT,500,4,2,328.0988293016936
8XP_N500_POWMT_seed004,POWMT,500,4,3,95.63473539038137
8XP_N500_POWMT_seed004,POWMT,500,4,4,37.96025062399781
8XP_N500_POWMT_seed004,POWMT,500,4,5,1883.7114291579835
8XP_N500_POWMT_seed004,POWMT,500,4,6,861.7577864227951
8XP_N500_POWMT_seed004,POWMT,500,4,7,42.28151943776538
8XP_N500_POWMT_seed004,POWMT,500,4,8,21.253291302028174
8XP_N500_POWMT_seed004,POWMT,500,4,9,1452.7648319175214
8XP_N500_POWMT_seed004,POWMT,500,4,10,447.25235301805424
8XP_N500_POWMT_seed004,POWMT,500,4,11,76.38079306176496
8XP_N500_POWMT_seed004,POWMT,500,4,12,665.6349723105686
8XP_N500_POWMT_seed004,POWMT,500,4,13,46.26193239691656
8XP_N500_POWMT_seed004,POWMT,500,4,14,1303.5828958520078
8XP_N500_POW_seed005,POW,500,5,1,2028.785638509063
8XP_N500_POW_seed005,POW,500,5,2,745.2594403665919
8XP_N500_POW_seed005,POW,500,5,3,953.899169612328
8XP_N500_POW_seed005,POW,500,5,4,24.941659468662692
8XP_N500_POW_seed005,POW,500,5,5,573.0899508686252
8XP_N500_POW_seed005,POW,500,5,6,1417.849057735125
8XP_N500_POW_seed005,POW,500,5,7,27.38536625749748
8XP_N500_POW_seed005,POW,500,5,8,24.269402774039918
8XP_N500_POW_seed005,POW,500,5,9,771.5757183763035
8XP_N500_POW_seed005,POW,500,5,10,470.4616430981896
8XP_N500_POW_seed005,POW,500,5,11,1958.4778927508478
8XP_N500_POW_seed005,POW,500,5,12,322.47306081098213
8XP_N500_POCOL_seed005,POCOL,500,5,1,2033.963616381148
8XP_N500_POCOL_seed005,POCOL,500,5,2,747.5294834043591
8XP_N500_POCOL_seed005,POCOL,500,5,3,957.440241164004
8XP_N500_POCOL_seed005,POCOL,500,5,4,24.941659468662692
8XP_N500_POCOL_seed005,POCOL,500,5,5,573.0899508686252
8XP_N500_POCOL_seed005,POCOL,500,5,6,1422.6151462483876
8XP_N500_POCOL_seed005,POCOL,500,5,7,27.38536625749748
8XP_N500_POCOL_seed005,POCOL,500,5,8,24.269402774039918
8XP_N500_POCOL_seed005,POCOL,500,5,9,773.6168794351206
8XP_N500_POCOL_seed005,POCOL,500,5,10,470.4616430981896
8XP_N500_POCOL_seed005,POCOL,500,5,11,1967.002711392819
8XP_N500_POCOL_seed005,POCOL,500,5,12,322.47306081098213
8XP_N500_POWMT_seed005,POWMT,500,5,1,322.9643402997855
8XP_N500_POWMT_seed005,POWMT,500,5,2,845.7739638359925
8XP_N500_POWMT_seed005,POWMT,500,5,3,207.25865874633905
8XP_N500_POWMT_seed005,POWMT,500,5,4,809.8342725411442
8XP_N500_POWMT_seed005,POWMT,500,5,5,3309.400479401632
8XP_N500_POWMT_seed005,POWMT,500,5,6,5.66146153552836
8XP_N500_POWMT_seed005,POWMT,500,5,7,837.34231067973
8XP_N500_POWMT_seed005,POWMT,500,5,8,1309.2447167256323
8XP_N500_POWMT_seed005,POWMT,500,5,9,306.00468992842707
8XP_N500_POWMT_seed005,POWMT,500,5,10,1311.1810111884042
