run_id,phase,protocol,protocol_label,N,seed,seed_index,tag,miner_hashrate_THs,aggregate_hashrate_THs,active_power_W_per_miner,aggregate_full_power_W,difficulty,target,q_per_candidate,simulation_seconds,epoch_sweep_s,nonce_domain,range_per_miner,accepted_blocks,closed_rounds,blocks_created,blocks_per_hour,total_evaluations,unique_evaluations,duplicate_evaluations,duplicate_ratio,distinct_nonce_values,nonce_value_reuse_ratio,n_templates,active_miner_seconds,low_power_miner_seconds,low_power_fraction,mean_block_interval,median_block_interval,sd_block_interval,p95_block_interval,stale_blocks,stale_rate,range_completions,epoch_exhaustions,exhaustion_count,domain_artifact_exhaustions,active_to_low_transitions,low_to_active_transitions,low_episodes,mean_low_duration_s,median_low_duration_s,max_low_duration_s,miners_entering_low,fraction_miners_entering_low,mean_simultaneous_low_miners,max_simultaneous_low_miners,state_time_conservation_error_s,work_accounting_error,energy_active_J,energy_total_J_LP0,energy_total_kWh_LP0,execution_time_seconds,commit_hash,config_hash
8XS_N100_POWMT_seed011_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,8079052055583561862,11,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,10,10,10,3.6,233999999999999999814,158293763597361284839,75706236402638714975,0.32353092479760137,4294967296,0.9999999999816455,23,1000000.0,0.0,0.0,891.905912037045,762.9423966722578,756.6424099195232,2205.185445400044,0,0.0,1200,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.011785445999976218,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed012_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,1478038051582526088,12,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,11,11,11,3.96,233999999999999998915,157924692726790474909,76075307273209524006,0.32510815074021165,4294967296,0.9999999999816455,23,1000000.0,0.0,0.0,865.9232493286912,701.0834469847341,685.4752468728708,1764.6123208040692,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.012523261999831448,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed013_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,431967532912089508,13,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,11,11,11,3.96,233999999999999998924,159749404411500260205,74250595588499738719,0.31731023755769117,4294967296,0.9999999999816455,24,1000000.0,0.0,0.0,882.4361053938469,619.4307242097614,797.0859306863572,2148.1373868848123,0,0.0,1200,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.013168673999643943,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed014_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,3282352798337906545,14,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,11,11,11,3.96,234000000000000001168,156670784257124504188,77329215742875496980,0.3304667339439124,4294967296,0.9999999999816455,24,1000000.0,0.0,0.0,858.1238272910025,566.1771554524548,900.5940864960453,2387.6187433515424,0,0.0,1200,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.01300448999973014,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed015_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,3447193969005866655,15,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,12,12,12,4.32,233999999999999999773,157339620573831108380,76660379426168891393,0.32760845908619185,4294967296,0.9999999999816455,24,1000000.0,0.0,0.0,786.4308058379298,404.1218495906735,919.758835587019,2459.214569758298,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.013274467999963235,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed016_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,3787989265829909659,16,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,15,15,15,5.4,234000000000000000323,158477060409684838563,75522939590315161760,0.32274760508681694,4294967296,0.9999999999816455,27,1000000.0,0.0,0.0,611.3917403483034,342.3316781590379,679.4771803685281,1964.4024188428828,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.014788919999773498,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed017_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,2197885266553486539,17,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,14,14,14,5.04,234000000000000001844,160593422379085258571,73406577620914743273,0.31370332316630234,4294967296,0.9999999999816455,26,1000000.0,0.0,0.0,662.8292255564378,557.3120545027778,592.4633497441284,1586.1320964034928,0,0.0,1100,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.014431832999889593,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed018_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,2431420697959460063,18,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,8,8,8,2.88,234000000000000002113,153674477652673126451,80325522347326875662,0.3432714630227644,4294967296,0.9999999999816455,22,1000000.0,0.0,0.0,1177.462534281112,980.0922520880199,1088.7372629844033,2732.0712543509662,0,0.0,1300,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.010978441999668576,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed019_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,3695536046059844503,19,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,11,11,11,3.96,233999999999999999310,156423452063562443275,77576547936437556035,0.331523709130075,4294967296,0.9999999999816455,24,1000000.0,0.0,0.0,903.1247386480874,634.9629324754619,544.7762059005422,1865.599047810432,0,0.0,1200,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.012639679000130855,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
8XS_N100_POWMT_seed020_MT,secondary,POWMT,"X-PW-MATCHED-TEMPLATE (secondary diagnostic, common-template PoW)",100,8644301345824299180,20,MT,234.0,23400.0,3510.0,351000.0,3268942236.9003296,0x00000000000000015059d3de1c28ab2fd76c4c7278659dd554855b5237a863f3,7.122507122507123e-20,10000.0,600.0,14040000000000000000,140400000000000000,16,16,16,5.76,234000000000000000161,161386787931253274448,72613212068746725713,0.3103128720886612,4294967296,0.9999999999816455,27,1000000.0,0.0,0.0,611.7564959459714,423.0425313514695,644.0583246930066,2076.214797728908,0,0.0,1000,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3510000000.0,3510000000.0,975.0,0.015090435999809415,2d3c243b36e904ca04bf391b0a4adc73c8cbe273,b871c98ea1c612cdbd5a2223ff017610d908ae78fe08d509113f86983218cebf
