run_id,pow_run_id,phase,protocol,composition,N,seed_index,tag,alpha_case,alpha,is_idealized_alpha,P_low_note,PoW_energy_J,PoW_energy_kWh,PoCol_energy_J,PoCol_energy_kWh,PoCol_active_J,PoCol_waking_J,PoCol_low_J,PoCol_standby_J,paired_energy_difference_kWh,EnergySaving,PoW_energy_per_block_kWh,PoCol_energy_per_block_kWh,PoW_energy_per_round_kWh,PoCol_energy_per_round_kWh,PoW_accepted_blocks,PoCol_accepted_blocks,BlockRetention,LatencyRatio_median,LatencyRatio_mean,HashRetention,mean_SecurityHashFraction,min_SecurityHashFraction,CapacityRemovedFraction,PowerRemovedFraction,SelectivityGain,F_low,F_standby,F_parked_power_weighted,dE_total_J,dE_participation_J,dE_selection_J,share_participation,share_selection,dE_participation_shapley_J,dE_selection_shapley_J,share_participation_shapley,share_selection_shapley,dE_postrange_J,dE_reserve_J,share_postrange,share_reserve,dE_stale_J,decomposition_residual_J,power_identity_error_Ws
8YS_H2_N300_P3_ENERGY_seed001_cnt40,8YS_H2_N300_POW_seed001_base,secondary,P3_ENERGY,H2,300,1,cnt40,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3669469319.5875616,1019.2970332187671,3669469319.5875616,0.0,0.0,0.0,-1721.5363001145665,0.6281068896739068,210.83333333333334,254.82425830469177,210.83333333333334,254.82425830469177,13,4,0.3076923076923077,3.5986744808984286,2.111527413931896,0.24534278204042156,0.24534278204042156,0.0,0.7546572179595784,0.6281068896739062,0.832307536091902,0.0013179791843152748,0.6,0.6281068896739067,6197530680.412437,7446202769.607161,-1248672089.1947231,1.20147896857392,-0.2014789685739201,6821866725.009799,-624336044.5973616,1.10073948428696,-0.10073948428696004,12130680.41243779,6185400000.0,0.001957340921405573,0.9980426590785945,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed001_cnt40,8YS_H2_N300_POW_seed001_base,secondary,P3_ENERGY,H2,300,1,cnt40,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3979345853.6081834,1105.3738482244953,3669469319.5875616,0.0,606534.0206218895,309270000.0,-1635.4594851088382,0.5967015451902116,210.83333333333334,276.3434620561238,210.83333333333334,276.3434620561238,13,4,0.3076923076923077,3.5986744808984286,2.111527413931896,0.24534278204042156,0.24534278204042156,0.0,0.7546572179595784,0.6281068896739062,0.832307536091902,0.0013179791843152748,0.6,0.6281068896739067,5887654146.391815,7073892631.126802,-1186238484.7349873,1.2014789685739202,-0.20147896857392017,6480773388.759309,-593119242.3674936,1.10073948428696,-0.10073948428696008,11524146.391815899,5876130000.0,0.001957340921405573,0.9980426590785946,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed001_cnt40,8YS_H2_N300_POW_seed001_base,secondary,P3_ENERGY,H2,300,1,cnt40,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,4289222387.628805,1191.4506632302237,3669469319.5875616,0.0,1213068.041243779,618540000.0,-1549.3826701031098,0.5652962007065161,210.83333333333334,297.8626658075559,210.83333333333334,297.8626658075559,13,4,0.3076923076923077,3.5986744808984286,2.111527413931896,0.24534278204042156,0.24534278204042156,0.0,0.7546572179595784,0.6281068896739062,0.832307536091902,0.0013179791843152748,0.6,0.6281068896739067,5577777612.371194,6701582492.646444,-1123804880.2752504,1.20147896857392,-0.20147896857392003,6139680052.50882,-561902440.1376252,1.10073948428696,-0.10073948428696002,10917612.37119401,5566860000.0,0.001957340921405573,0.9980426590785945,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed001_cnt40,8YS_H2_N300_POW_seed001_base,secondary,P3_ENERGY,H2,300,1,cnt40,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,5218851989.690671,1449.6811082474087,3669469319.5875616,0.0,3032670.1031094473,1546350000.0,-1291.1522250859248,0.4710801672554301,210.83333333333334,362.4202770618522,210.83333333333334,362.4202770618522,13,4,0.3076923076923077,3.5986744808984286,2.111527413931896,0.24534278204042156,0.24534278204042156,0.0,0.7546572179595784,0.6281068896739062,0.832307536091902,0.0013179791843152748,0.6,0.6281068896739067,4648148010.309328,5584652077.20537,-936504066.8960419,1.20147896857392,-0.20147896857392,5116400043.757349,-468252033.44802094,1.10073948428696,-0.10073948428696,9098010.309328342,4639050000.0,0.001957340921405573,0.9980426590785945,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed001_cnt40,8YS_H2_N300_POW_seed001_base,secondary,P3_ENERGY,H2,300,1,cnt40,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,6768234659.79378,1880.06518327605,3669469319.5875616,0.0,6065340.206218895,3092700000.0,-860.7681500572835,0.3140534448369535,210.83333333333334,470.0162958190125,210.83333333333334,470.0162958190125,13,4,0.3076923076923077,3.5986744808984286,2.111527413931896,0.24534278204042156,0.24534278204042156,0.0,0.7546572179595784,0.6281068896739062,0.832307536091902,0.0013179791843152748,0.6,0.6281068896739067,3098765340.2062187,3723101384.8035803,-624336044.5973616,1.20147896857392,-0.2014789685739201,3410933362.5048995,-312168022.2986808,1.10073948428696,-0.10073948428696004,6065340.206218895,3092700000.0,0.001957340921405573,0.9980426590785945,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed002_cnt40,8YS_H2_N300_POW_seed002_base,secondary,P3_ENERGY,H2,300,2,cnt40,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3670876804.2425776,1019.6880011784938,3670876804.2425776,0.0,0.0,0.0,-1721.1453321548397,0.6279642440212245,249.16666666666669,509.8440005892469,249.16666666666669,509.8440005892469,11,2,0.18181818181818182,1.9329129657523336,1.3768677340860949,0.2454368872558805,0.2454368872558805,0.0,0.7545631127441195,0.6279642440212236,0.8322222931591583,0.0011650582091941883,0.6,0.6279642440212246,6196123195.757423,7445274233.446227,-1249151037.6888037,1.2016020337594506,-0.2016020337594507,6820698714.601826,-624575518.8444018,1.1008010168797255,-0.10080101687972536,10723195.757423317,6185400000.0,0.0017306298500916906,0.9982693701499082,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed002_cnt40,8YS_H2_N300_POW_seed002_base,secondary,P3_ENERGY,H2,300,2,cnt40,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3980682964.030449,1105.745267786236,3670876804.2425776,0.0,536159.7878711659,309270000.0,-1635.0880655470976,0.5965660318201633,249.16666666666669,552.872633893118,249.16666666666669,552.872633893118,11,2,0.18181818181818182,1.9329129657523336,1.3768677340860949,0.2454368872558805,0.2454368872558805,0.0,0.7545631127441195,0.6279642440212236,0.8322222931591583,0.0011650582091941883,0.6,0.6279642440212246,5886317035.969552,7073010521.773915,-1186693485.8043633,1.2016020337594506,-0.20160203375945068,6479663778.871734,-593346742.9021816,1.1008010168797253,-0.10080101687972534,10187035.96955215,5876130000.0,0.0017306298500916906,0.9982693701499084,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed002_cnt40,8YS_H2_N300_POW_seed002_base,secondary,P3_ENERGY,H2,300,2,cnt40,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,4290489123.81832,1191.8025343939778,3670876804.2425776,0.0,1072319.5757423318,618540000.0,-1549.0307989393557,0.5651678196191021,249.16666666666669,595.9012671969889,249.16666666666669,595.9012671969889,11,2,0.18181818181818182,1.9329129657523336,1.3768677340860949,0.2454368872558805,0.2454368872558805,0.0,0.7545631127441195,0.6279642440212236,0.8322222931591583,0.0011650582091941883,0.6,0.6279642440212246,5576510876.181682,6700746810.101604,-1124235933.9199228,1.2016020337594506,-0.2016020337594506,6138628843.141644,-562117966.9599614,1.1008010168797253,-0.1008010168797253,9650876.181680985,5566860000.0,0.0017306298500916904,0.9982693701499082,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed002_cnt40,8YS_H2_N300_POW_seed002_base,secondary,P3_ENERGY,H2,300,2,cnt40,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,5219907603.181933,1449.9743342172037,3670876804.2425776,0.0,2680798.9393558293,1546350000.0,-1290.8589991161298,0.4709731830159184,249.16666666666669,724.9871671086019,249.16666666666669,724.9871671086019,11,2,0.18181818181818182,1.9329129657523336,1.3768677340860949,0.2454368872558805,0.2454368872558805,0.0,0.7545631127441195,0.6279642440212236,0.8322222931591583,0.0011650582091941883,0.6,0.6279642440212246,4647092396.818068,5583955675.08467,-936863278.2666025,1.2016020337594506,-0.20160203375945066,5115524035.951368,-468431639.13330126,1.1008010168797253,-0.10080101687972533,8042396.818067487,4639050000.0,0.0017306298500916906,0.9982693701499082,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed002_cnt40,8YS_H2_N300_POW_seed002_base,secondary,P3_ENERGY,H2,300,2,cnt40,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,6768938402.121289,1880.2606672559136,3670876804.2425776,0.0,5361597.8787116585,3092700000.0,-860.5726660774199,0.31398212201061226,249.16666666666669,940.1303336279568,249.16666666666669,940.1303336279568,11,2,0.18181818181818182,1.9329129657523336,1.3768677340860949,0.2454368872558805,0.2454368872558805,0.0,0.7545631127441195,0.6279642440212236,0.8322222931591583,0.0011650582091941883,0.6,0.6279642440212246,3098061597.8787117,3722637116.7231135,-624575518.8444018,1.2016020337594506,-0.2016020337594507,3410349357.300913,-312287759.4222009,1.1008010168797255,-0.10080101687972536,5361597.8787116585,3092700000.0,0.0017306298500916906,0.9982693701499082,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed003_cnt40,8YS_H2_N300_POW_seed003_base,secondary,P3_ENERGY,H2,300,3,cnt40,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3669076290.1764646,1019.1878583823512,3669076290.1764646,0.0,0.0,0.0,-1721.6454749509821,0.6281467223901425,152.26851851851853,339.7292861274504,152.26851851851853,339.7292861274504,18,3,0.16666666666666666,7.451925053754558,6.233621827159142,0.24531650387299614,0.24531650387299614,0.0,0.7546834961270039,0.6281467223901426,0.8323313357371117,0.0013606812063815814,0.6,0.6281467223901425,6197923709.823536,7446462056.285148,-1248538346.4616117,1.20144461353771,-0.20144461353770995,6822192883.054342,-624269173.2308059,1.100722306768855,-0.10072230676885498,12523709.823536078,6185400000.0,0.0020206298770161285,0.9979793701229839,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed003_cnt40,8YS_H2_N300_POW_seed003_base,secondary,P3_ENERGY,H2,300,3,cnt40,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3978972475.667641,1105.2701321299003,3669076290.1764646,0.0,626185.491176804,309270000.0,-1635.5632012034332,0.5967393862706354,152.26851851851853,368.4233773766334,152.26851851851853,368.4233773766334,18,3,0.16666666666666666,7.451925053754558,6.233621827159142,0.24531650387299614,0.24531650387299614,0.0,0.7546834961270039,0.6281467223901426,0.8323313357371117,0.0013606812063815814,0.6,0.6281467223901425,5888027524.332359,7074138953.47089,-1186111429.1385307,1.20144461353771,-0.20144461353770987,6481083238.901625,-593055714.5692654,1.100722306768855,-0.10072230676885494,11897524.332359273,5876130000.0,0.002020629877016128,0.9979793701229839,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed003_cnt40,8YS_H2_N300_POW_seed003_base,secondary,P3_ENERGY,H2,300,3,cnt40,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,4288868661.1588182,1191.3524058774494,3669076290.1764646,0.0,1252370.982353608,618540000.0,-1549.480927455884,0.5653320501511283,152.26851851851853,397.11746862581646,152.26851851851853,397.11746862581646,18,3,0.16666666666666666,7.451925053754558,6.233621827159142,0.24531650387299614,0.24531650387299614,0.0,0.7546834961270039,0.6281467223901426,0.8323313357371117,0.0013606812063815814,0.6,0.6281467223901425,5578131338.841183,6701815850.656633,-1123684511.8154507,1.20144461353771,-0.20144461353770995,6139973594.748908,-561842255.9077253,1.100722306768855,-0.10072230676885498,11271338.84118247,5566860000.0,0.0020206298770161285,0.9979793701229839,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed003_cnt40,8YS_H2_N300_POW_seed003_base,secondary,P3_ENERGY,H2,300,3,cnt40,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,5218557217.632349,1449.5992271200969,3669076290.1764646,0.0,3130927.4558840194,1546350000.0,-1291.2341062132366,0.47111004179260685,152.26851851851853,483.1997423733656,152.26851851851853,483.1997423733656,18,3,0.16666666666666666,7.451925053754558,6.233621827159142,0.24531650387299614,0.24531650387299614,0.0,0.7546834961270039,0.6281467223901426,0.8323313357371117,0.0013606812063815814,0.6,0.6281467223901425,4648442782.367652,5584846542.2138605,-936403759.8462086,1.20144461353771,-0.2014446135377099,5116644662.290756,-468201879.9231043,1.100722306768855,-0.10072230676885495,9392782.367652059,4639050000.0,0.0020206298770161285,0.9979793701229839,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed003_cnt40,8YS_H2_N300_POW_seed003_base,secondary,P3_ENERGY,H2,300,3,cnt40,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,6768038145.088232,1880.0105958578422,3669076290.1764646,0.0,6261854.911768039,3092700000.0,-860.8227374754913,0.31407336119507134,152.26851851851853,626.6701986192808,152.26851851851853,626.6701986192808,18,3,0.16666666666666666,7.451925053754558,6.233621827159142,0.24531650387299614,0.24531650387299614,0.0,0.7546834961270039,0.6281467223901426,0.8323313357371117,0.0013606812063815814,0.6,0.6281467223901425,3098961854.911768,3723231028.142574,-624269173.2308059,1.20144461353771,-0.20144461353770995,3411096441.527171,-312134586.61540294,1.100722306768855,-0.10072230676885498,6261854.911768039,3092700000.0,0.0020206298770161285,0.9979793701229839,0.0,0.0,0.0
8YS_H2_N300_P3_ENERGY_seed004_cnt40,8YS_H2_N300_POW_seed004_base,secondary,P3_ENERGY,H2,300,4,cnt40,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3669039235.973799,1019.1775655482776,3669039235.973799,0.0,0.0,0.0,-1721.655767785056,0.6281504777567853,152.26851851851853,203.83551310965552,152.26851851851853,203.83551310965552,18,5,0.2777777777777778,4.6327721203680765,3.323005986637927,0.24531402640817074,0.24531402640817074,0.0,0.7546859735918292,0.6281504777567847,0.8323335794452156,0.0013647070867230278,0.6,0.6281504777567851,6197960764.026198,7446486501.430579,-1248525737.4043808,1.201441374822989,-0.20144137482298902,6822223632.728389,-624262868.7021904,1.1007206874114945,-0.10072068741149451,12560764.026198754,6185400000.0,0.0020265962474469226,0.9979734037525532,0.0,0.0,1.9073486328125e-06
8YS_H2_N300_P3_ENERGY_seed004_cnt40,8YS_H2_N300_POW_seed004_base,secondary,P3_ENERGY,H2,300,4,cnt40,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,3978937274.1751094,1105.2603539375305,3669039235.973799,0.0,628038.2013099378,309270000.0,-1635.572979395803,0.596742953868946,152.26851851851853,221.0520707875061,152.26851851851853,221.0520707875061,18,5,0.2777777777777778,4.6327721203680765,3.323005986637927,0.24531402640817074,0.24531402640817074,0.0,0.7546859735918292,0.6281504777567847,0.8323335794452156,0.0013647070867230278,0.6,0.6281504777567851,5888062725.824888,7074162176.35905,-1186099450.5341616,1.201441374822989,-0.201441374822989,6481112451.091969,-593049725.2670808,1.1007206874114943,-0.1007206874114945,11932725.824888816,5876130000.0,0.0020265962474469226,0.9979734037525532,0.0,0.0,1.9073486328125e-06
8YS_H2_N300_P3_ENERGY_seed004_cnt40,8YS_H2_N300_POW_seed004_base,secondary,P3_ENERGY,H2,300,4,cnt40,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,4288835312.376419,1191.343142326783,3669039235.973799,0.0,1256076.4026198755,618540000.0,-1549.4901910065505,0.5653354299811069,152.26851851851853,238.26862846535658,152.26851851851853,238.26862846535658,18,5,0.2777777777777778,4.6327721203680765,3.323005986637927,0.24531402640817074,0.24531402640817074,0.0,0.7546859735918292,0.6281504777567847,0.8323335794452156,0.0013647070867230278,0.6,0.6281504777567851,5578164687.623579,6701837851.287521,-1123673163.6639423,1.2014413748229889,-0.20144137482298893,6140001269.45555,-561836581.8319712,1.1007206874114945,-0.10072068741149447,11304687.623578878,5566860000.0,0.002026596247446922,0.9979734037525531,0.0,0.0,1.9073486328125e-06
8YS_H2_N300_P3_ENERGY_seed004_cnt40,8YS_H2_N300_POW_seed004_base,secondary,P3_ENERGY,H2,300,4,cnt40,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",9867000000.0,2740.8333333333335,5218529426.980349,1449.5915074945412,3669039235.973799,0.0,3140191.0065496885,1546350000.0,-1291.2418258387922,0.4711128583175891,152.26851851851853,289.91830149890825,152.26851851851853,289.91830149890825,18,5,0.2777777777777778,4.6327721203680765,3.323005986637927,0.24531402640817074,0.24531402640817074,0.0,0.7546859735918292,0.6281504777567847,0.8323335794452156,0.0013647070867230278,0.6,0.6281504777567851,4648470573.019649,5584864876.072934,-936394303.0532856,1.201441374822989,-0.20144137482298902,5116667724.546291,-468197151.5266428,1.1007206874114945,-0.10072068741149451,9420573.019649066,4639050000.0,0.0020265962474469226,0.9979734037525532,0.0,0.0,1.9073486328125e-06
