run_id,phase,protocol,protocol_label,composition,N,seed,seed_index,tag,horizon_s,H_N_Hps,H_N_THs,P_N_W,eta_network_J_per_TH,difficulty,target,q_per_candidate,nonce_domain,domain_semantics,allocation,selection_rule,target_hash_fraction,target_count_fraction,reserve_schedule,trigger_s,wake_s,n_active_initial,r_count_initial,r_hash_initial,r_power_initial,accepted_blocks,closed_rounds,blocks_created,stale_blocks,stale_rate,blocks_per_hour,mean_block_interval,median_block_interval,sd_block_interval,p95_block_interval,total_evaluations,unique_evaluations,duplicate_evaluations,duplicate_ratio,distinct_nonce_values,nonce_value_reuse_ratio,n_templates,stale_evaluations,useful_chain_evaluations,reserve_activations,stage_max_reached,epoch_exhaustions,range_completions,work_accounting_error,execution_time_seconds,commit_hash,config_hash,t_active_miner_s,t_low_miner_s,t_standby_miner_s,t_waking_miner_s,F_active,F_low,F_standby,F_waking,F_parked_minertime,F_parked_power_weighted,pw_active_Ws,pw_low_Ws,pw_standby_Ws,pw_waking_Ws,integral_H_active_hashes,integral_P_active_Ws,integral_P_waking_Ws,integral_P_parked_nominal_Ws,mean_h_active_fraction,mean_p_drawn_fraction,min_h_active_fraction,wake_events,low_episodes,mean_low_episode_s,max_low_episode_s,standby_episodes,mean_standby_episode_s,miners_entering_low,miners_entering_standby,state_time_conservation_error_s,min_state_residence_s,HashCapacityResidence_hashes,PowerResidence_Ws,CapacityRemovedFraction,PowerRemovedFraction,SelectivityGain,SelectivityGain_defined,mean_SecurityHashFraction,min_SecurityHashFraction,mean_PowerDrawnFraction,gini_blocks_by_miner,gini_active_time_by_miner,miners_with_zero_active_time,miners_with_zero_blocks,participation_share_S21PRO,reward_share_S21PRO,active_time_share_S21PRO,installed_hash_share_S21PRO,selection_frequency_S21PRO,n_S21PRO,blocks_won_S21PRO,participation_share_S19XP,reward_share_S19XP,active_time_share_S19XP,installed_hash_share_S19XP,selection_frequency_S19XP,n_S19XP,blocks_won_S19XP,participation_share_S19JPRO,reward_share_S19JPRO,active_time_share_S19JPRO,installed_hash_share_S19JPRO,selection_frequency_S19JPRO,n_S19JPRO,blocks_won_S19JPRO
8YP_H0_N300_P4_RESERVE_seed004,pilot,P4_RESERVE,PoCol adaptive reserve activation,H0,300,8163042629132292708,4,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,"0.60,0.75,0.90,1.00",300.0,10.0,180,0.6,0.6,0.6,13,13,13,0,0.0,4.680000000000001,750.5248505855617,585.509158974357,707.7001260295831,1892.2794037082792,377626743698501249091,377626743698501249091,0,0.0,4294967296,0.9999999999886264,18,2.3492644409373075e+17,7.231457450694075e+17,798,3,4,1786,3.1238465487016445e-15,0.049197164999895904,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,1613789.502985049,776659.0546839447,601960.5009303743,7590.941400633394,0.5379298343283497,0.2588863515613149,0.20065350031012474,0.002530313800211131,0.45953985187143964,0.4595398518714396,5664401155.477518,2726073281.9406457,2112881358.265613,26644204.31622322,3.776267436985001e+20,5664401155.477527,26644204.316223197,4838954640.206263,0.5379298343283477,0.5404601481285612,0.0,798,1786,434.8594931041128,912.017021776547,918,655.7303931703422,300,120,1.8189894035458565e-12,0.0,3.776267436985001e+20,5691045359.79375,0.46207016567165227,0.45953985187143875,0.9945239619689891,True,0.5379298343283477,0.0,0.5404601481285612,0.9566666666666666,0.12601575384328534,0,287,1.0,1.0,0.5379298343283497,1.0,0.6,300,13,,,,,,0,0,,,,,,0,0
8YP_H0_N300_POW_seed005,pilot,POW,Traditional competitive PoW (distinct per-miner templates) - principal comparator,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,300,1.0,1.0,1.0,20,20,20,0,0.0,7.2,487.2604442662114,332.78953166601127,376.3457761460516,1103.1738485220906,702000000000000002389,702000000000000002389,0,0.0,4294967296,0.9999999999938818,8697,5.867990373588508e+17,1.1553401085266386e+18,0,0,0,2400,0.0,0.04985792300021785,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,3000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10530000000.0,0.0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.9333333333333333,0.0,0,280,1.0,1.0,1.0,1.0,1.0,300,20,,,,,,0,0,,,,,,0,0
8YP_H0_N300_POW_CT_seed005,pilot,POW_CT,Common-Template Independent PoW - SECONDARY mechanism diagnostic only,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,300,1.0,1.0,1.0,15,15,15,0,0.0,5.4,633.2153581037217,220.13209384537845,765.7668769937966,2171.3253421729223,702000000000000002807,475106330907431600981,226893669092568401826,0.32321035483271854,4294967296,0.9999999999938818,27,4.39246373048013e+17,6.768602204951085e+17,0,0,0,3300,0.0,0.04995903000008184,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,3000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10530000000.0,0.0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.9562222222222221,0.0,0,286,1.0,1.0,1.0,1.0,1.0,300,15,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P0_ALL_seed005,pilot,P0_ALL,PoCol-All (all miners active) - within-PoCol control,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,20,20,20,0,0.0,7.2,488.5217957202579,332.78953166601127,377.76498255174903,1106.3183474892471,700282105444656055675,700282105444656055675,0,0.0,4294967296,0.9999999999938668,29,5.867990373588508e+17,1.1553401085266386e+18,0,0,8,2400,3.556235380909394e-15,0.06035977399960757,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992658.5702763074,7341.429723692063,0.0,0.0,0.9975528567587691,0.0024471432412306875,0.0,0.0,0.0024471432412306875,0.002447143241230689,10504231581.669834,25768418.330159154,0.0,0.0,7.002821054446536e+20,10504231581.66981,0.0,25768418.330159154,0.9975528567587658,0.9975528567587664,0.0,0,2400,3.058929051538361,6.288835284278321,0,0.0,300,0,1.8189894035458565e-12,0.0,7.002821054446536e+20,10504231581.66981,0.0024471432412341843,0.002447143241233629,0.9999999999997732,True,0.9975528567587658,0.0,0.9975528567587664,0.9333333333333333,9.276859715834362e-05,0,280,1.0,1.0,0.9975528567587691,1.0,1.0,300,20,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P1_EQUAL_seed005,pilot,P1_EQUAL,PoCol equal nonce ranges,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,equal,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,20,20,20,0,0.0,7.2,488.5217957202579,332.78953166601127,377.76498255174903,1106.3183474892471,700282105444656055675,700282105444656055675,0,0.0,4294967296,0.9999999999938668,29,5.867990373588508e+17,1.1553401085266386e+18,0,0,8,2400,3.556235380909394e-15,0.05957260800005315,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992658.5702763074,7341.429723692063,0.0,0.0,0.9975528567587691,0.0024471432412306875,0.0,0.0,0.0024471432412306875,0.002447143241230689,10504231581.669834,25768418.330159154,0.0,0.0,7.002821054446536e+20,10504231581.66981,0.0,25768418.330159154,0.9975528567587658,0.9975528567587664,0.0,0,2400,3.058929051538361,6.288835284278321,0,0.0,300,0,1.8189894035458565e-12,0.0,7.002821054446536e+20,10504231581.66981,0.0024471432412341843,0.002447143241233629,0.9999999999997732,True,0.9975528567587658,0.0,0.9975528567587664,0.9333333333333333,9.276859715834362e-05,0,280,1.0,1.0,0.9975528567587691,1.0,1.0,300,20,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P2_HASHPROP_seed005,pilot,P2_HASHPROP,PoCol hash-proportional nonce ranges,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,20,20,20,0,0.0,7.2,488.5217957202579,332.78953166601127,377.76498255174903,1106.3183474892471,700282105444656055675,700282105444656055675,0,0.0,4294967296,0.9999999999938668,29,5.867990373588508e+17,1.1553401085266386e+18,0,0,8,2400,3.556235380909394e-15,0.05991394000011496,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992658.5702763074,7341.429723692063,0.0,0.0,0.9975528567587691,0.0024471432412306875,0.0,0.0,0.0024471432412306875,0.002447143241230689,10504231581.669834,25768418.330159154,0.0,0.0,7.002821054446536e+20,10504231581.66981,0.0,25768418.330159154,0.9975528567587658,0.9975528567587664,0.0,0,2400,3.058929051538361,6.288835284278321,0,0.0,300,0,1.8189894035458565e-12,0.0,7.002821054446536e+20,10504231581.66981,0.0024471432412341843,0.002447143241233629,0.9999999999997732,True,0.9975528567587658,0.0,0.9975528567587664,0.9333333333333333,9.276859715834362e-05,0,280,1.0,1.0,0.9975528567587691,1.0,1.0,300,20,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P3_ENERGY_seed005,pilot,P3_ENERGY,PoCol energy-aware active set,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,0.6,,,300.0,10.0,180,0.6,0.6,0.6,16,16,16,0,0.0,5.76,609.4973094064518,333.0996891819382,570.7835057601746,1648.0089791321598,420352921931716484380,420352921931716484380,0,0.0,4294967296,0.9999999999897825,26,2.8111360731600435e+17,1.0122814314767564e+18,0,0,9,1620,1.247256704177657e-15,0.03609284599997409,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,1796380.0082551998,3619.991744801345,1200000.0,0.0,0.5987933360850666,0.0012066639149337817,0.4,0.0,0.4012066639149338,0.4012066639149338,6305293828.975746,12706171.02425271,4212000000.0,0.0,4.20352921931716e+20,6305293828.97575,0.0,4224706171.0242395,0.5987933360850655,0.5987933360850665,0.0,0,1620,2.2345628054329274,5.569259687743397,120,10000.0,180,0,1.8189894035458565e-12,0.0,4.20352921931716e+20,6305293828.97575,0.40120666391493454,0.40120666391493354,0.9999999999999976,True,0.5987933360850655,0.0,0.5987933360850665,0.9466666666666665,0.40004373663299786,120,284,1.0,1.0,0.5987933360850666,1.0,0.6,300,16,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P4_RESERVE_seed005,pilot,P4_RESERVE,PoCol adaptive reserve activation,H0,300,4852802856419981608,5,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,"0.60,0.75,0.90,1.00",300.0,10.0,180,0.6,0.6,0.6,14,14,14,0,0.0,5.04,697.5756239633441,275.8002042388705,871.5428409377057,2287.0404611380477,419179101359599818102,419179101359599818102,0,0.0,4294967296,0.9999999999897539,20,2.860145142494103e+17,7.266984653283484e+17,588,3,5,1680,6.253746886467881e-16,0.049259724999956234,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,1791363.681023929,658350.7233420976,544405.5956339717,5880.0,0.5971212270079763,0.21945024111403252,0.18146853187799059,0.00196,0.4009187729920231,0.40091877299202294,6287686520.394002,2310811038.930761,1910863640.675241,20638800.0,4.191791013595996e+20,6287686520.393995,20638799.99999999,4221674679.6059966,0.5971212270079767,0.5990812270079767,0.0,588,1680,391.87543056077226,912.3893966275464,708,768.9344571101291,300,120,0.0,0.0,4.191791013595996e+20,6308325320.393995,0.40287877299202335,0.4009187729920233,0.9951350129830769,True,0.5971212270079767,0.0,0.5990812270079767,0.9533333333333334,0.11102290453851094,0,286,1.0,1.0,0.5971212270079763,1.0,0.6,300,14,,,,,,0,0,,,,,,0,0
8YP_H0_N300_POW_seed006,pilot,POW,Traditional competitive PoW (distinct per-miner templates) - principal comparator,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,300,1.0,1.0,1.0,18,18,18,0,0.0,6.48,538.9921793151584,321.5904207113422,565.891540973257,1624.0615233321687,701999999999999996788,701999999999999996788,0,0.0,4294967296,0.9999999999938818,8700,5.3605790518167155e+17,8.646828606505439e+17,0,0,0,3000,0.0,0.04982973199957996,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,3000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10530000000.0,0.0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.94,0.0,0,282,1.0,1.0,1.0,1.0,1.0,300,18,,,,,,0,0,,,,,,0,0
8YP_H0_N300_POW_CT_seed006,pilot,POW_CT,Common-Template Independent PoW - SECONDARY mechanism diagnostic only,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,300,1.0,1.0,1.0,11,11,11,0,0.0,3.96,856.1453666944758,467.17467218424827,1163.254010373683,3065.7532108029786,702000000000000002014,464760797948641946757,237239202051358055257,0.33794758126974084,4294967296,0.9999999999938818,25,3.2625007749677434e+17,3.7713277360710726e+17,0,0,0,3900,0.0,0.04315228399991611,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,3000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10530000000.0,0.0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,7.02e+20,10530000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.9693939393939393,0.0,0,290,1.0,1.0,1.0,1.0,1.0,300,11,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P0_ALL_seed006,pilot,P0_ALL,PoCol-All (all miners active) - within-PoCol control,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,18,18,18,0,0.0,6.48,540.4631713465085,321.5904207113422,568.1540126427611,1631.3433433906687,700138263722009807229,700138263722009807229,0,0.0,4294967296,0.9999999999938656,29,5.3605790518167155e+17,8.646828606505439e+17,0,0,10,3000,5.616262106710494e-16,0.06096935100003975,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992043.862059871,7956.137940129027,0.0,0.0,0.997347954019957,0.002652045980043009,0.0,0.0,0.002652045980043009,0.0026520459800430103,10502073955.830147,27926044.169852898,0.0,0.0,7.001382637220094e+20,10502073955.830154,0.0,27926044.169852924,0.9973479540199565,0.9973479540199577,0.0,0,3000,2.652045980043009,6.821616318343331,0,0.0,300,0,1.8189894035458565e-12,0.0,7.001382637220094e+20,10502073955.830154,0.002652045980043538,0.002652045980042317,0.9999999999995395,True,0.9973479540199565,0.0,0.9973479540199577,0.94,9.1405325197913e-05,0,282,1.0,1.0,0.997347954019957,1.0,1.0,300,18,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P1_EQUAL_seed006,pilot,P1_EQUAL,PoCol equal nonce ranges,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,equal,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,18,18,18,0,0.0,6.48,540.4631713465085,321.5904207113422,568.1540126427611,1631.3433433906687,700138263722009807229,700138263722009807229,0,0.0,4294967296,0.9999999999938656,29,5.3605790518167155e+17,8.646828606505439e+17,0,0,10,3000,5.616262106710494e-16,0.062126476999765146,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992043.862059871,7956.137940129027,0.0,0.0,0.997347954019957,0.002652045980043009,0.0,0.0,0.002652045980043009,0.0026520459800430103,10502073955.830147,27926044.169852898,0.0,0.0,7.001382637220094e+20,10502073955.830154,0.0,27926044.169852924,0.9973479540199565,0.9973479540199577,0.0,0,3000,2.652045980043009,6.821616318343331,0,0.0,300,0,1.8189894035458565e-12,0.0,7.001382637220094e+20,10502073955.830154,0.002652045980043538,0.002652045980042317,0.9999999999995395,True,0.9973479540199565,0.0,0.9973479540199577,0.94,9.1405325197913e-05,0,282,1.0,1.0,0.997347954019957,1.0,1.0,300,18,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P2_HASHPROP_seed006,pilot,P2_HASHPROP,PoCol hash-proportional nonce ranges,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,1.0,,,300.0,10.0,300,1.0,1.0,1.0,18,18,18,0,0.0,6.48,540.4631713465085,321.5904207113422,568.1540126427611,1631.3433433906687,700138263722009807229,700138263722009807229,0,0.0,4294967296,0.9999999999938656,29,5.3605790518167155e+17,8.646828606505439e+17,0,0,10,3000,5.616262106710494e-16,0.06134047700015799,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,2992043.862059871,7956.137940129027,0.0,0.0,0.997347954019957,0.002652045980043009,0.0,0.0,0.002652045980043009,0.0026520459800430103,10502073955.830147,27926044.169852898,0.0,0.0,7.001382637220094e+20,10502073955.830154,0.0,27926044.169852924,0.9973479540199565,0.9973479540199577,0.0,0,3000,2.652045980043009,6.821616318343331,0,0.0,300,0,1.8189894035458565e-12,0.0,7.001382637220094e+20,10502073955.830154,0.002652045980043538,0.002652045980042317,0.9999999999995395,True,0.9973479540199565,0.0,0.9973479540199577,0.94,9.1405325197913e-05,0,282,1.0,1.0,0.997347954019957,1.0,1.0,300,18,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P3_ENERGY_seed006,pilot,P3_ENERGY,PoCol energy-aware active set,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,0.6,,,300.0,10.0,180,0.6,0.6,0.6,10,10,10,0,0.0,3.6,970.447587867933,1019.0848392233322,616.3108454755971,1841.8599300762978,420184576666252369713,420184576666252369713,0,0.0,4294967296,0.9999999999897784,23,1.7478360977166096e+17,5.797831048335946e+17,0,0,12,2160,2.0276041704327155e-15,0.032395832000020164,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,1795660.584043812,4339.4159561864635,1200000.0,0.0,0.598553528014604,0.0014464719853954878,0.4,0.0,0.40144647198539546,0.4014464719853955,6302768649.993784,15231350.006214485,4212000000.0,0.0,4.201845766662532e+20,6302768649.993804,0.0,4227231350.00621,0.5985535280146057,0.5985535280146063,0.0,0,2160,2.008988868604844,5.241405814366317,120,10000.0,180,0,1.8189894035458565e-12,0.0,4.201845766662532e+20,6302768649.993804,0.4014464719853943,0.40144647198539374,0.9999999999999987,True,0.5985535280146057,0.0,0.5985535280146063,0.9666666666666666,0.4000541372104298,120,290,1.0,1.0,0.598553528014604,1.0,0.6,300,10,,,,,,0,0,,,,,,0,0
8YP_H0_N300_P4_RESERVE_seed006,pilot,P4_RESERVE,PoCol adaptive reserve activation,H0,300,1121034527795832081,6,,10000.0,7.02e+16,70200.0,1053000.0,15.0,9806826710.700989,0x0000000000000000701df14a0962e3ba9d24197b7d77349c7181c91b67e2cbfb,2.3741690408357075e-20,42120000000000000000,installed,hash,S4_OPTIMIZE,,,"0.60,0.75,0.90,1.00",300.0,10.0,180,0.6,0.6,0.6,10,10,10,0,0.0,3.6,982.8369448217087,507.19329192098365,969.7443310467207,2514.912781699889,395977426694351300876,395977426694351300876,0,0.0,4294967296,0.9999999999891535,17,2.396339421768699e+17,4.5857929318285696e+17,618,3,6,1800,8.275219189525435e-16,0.04343072099982237,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,1692211.2251895366,820169.4294422795,481439.3453681844,6180.0,0.5640704083965122,0.27338980981409317,0.1604797817893948,0.00206,0.433869591603488,0.4338695916034883,5939661400.415268,2878794697.342404,1689852102.242328,21691800.0,3.959774266943516e+20,5939661400.415272,21691799.999999974,4568646799.584746,0.5640704083965122,0.5661304083965121,0.0,618,1800,455.6496830234883,912.4103983989226,738,652.3568365422557,300,120,0.0,0.0,3.959774266943516e+20,5961353200.415272,0.43592959160348776,0.4338695916034879,0.9952744662448298,True,0.5640704083965122,0.0,0.5661304083965121,0.9666666666666666,0.07913005144026064,0,290,1.0,1.0,0.5640704083965122,1.0,0.6,300,10,,,,,,0,0,,,,,,0,0
8YP_H0_N500_POW_seed001,pilot,POW,Traditional competitive PoW (distinct per-miner templates) - principal comparator,H0,500,4090561990393436418,1,,10000.0,1.17e+17,117000.0,1755000.0,15.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,70200000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,500,1.0,1.0,1.0,18,18,18,0,0.0,6.48,509.57428171345407,393.61264698982666,430.8963258564231,1132.126873916751,1169999999999999999749,1169999999999999999749,0,0.0,4294967296,0.999999999996329,14000,8.912839441112237e+17,1.0223528471186889e+18,0,0,0,4500,0.0,0.07679798500021207,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,5000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17550000000.0,0.0,0.0,0.0,1.17e+21,17550000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.17e+21,17550000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.964,0.0,0,482,1.0,1.0,1.0,1.0,1.0,500,18,,,,,,0,0,,,,,,0,0
8YP_H0_N500_POW_CT_seed001,pilot,POW_CT,Common-Template Independent PoW - SECONDARY mechanism diagnostic only,H0,500,4090561990393436418,1,,10000.0,1.17e+17,117000.0,1755000.0,15.0,16344711184.501648,0x000000000000000043452a5f9f3b556ff7e275b07e7ab92aaa811243a4bb4730,1.4245014245014244e-20,70200000000000000000,installed,hash,S4_OPTIMIZE,,,,300.0,10.0,500,1.0,1.0,1.0,7,7,7,0,0.0,2.52,1247.3864968564465,593.4776761191545,1330.7678191667103,3316.719913688607,1170000000000000003099,767942933104513694818,402057066895486308281,0.34363851871409085,4294967296,0.999999999996329,21,3.359832522700994e+17,4.9820188818981e+17,0,0,0,6500,0.0,0.05941299300002356,ec89b3bbf840c2e27c5e270e21ea6ed29c1155c3,2d7344a1dac41b6a3484536e18939f294bff62d32a67310254f9a41fc7dfb0d0,5000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17550000000.0,0.0,0.0,0.0,1.17e+21,17550000000.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.17e+21,17550000000.0,0.0,0.0,,False,1.0,1.0,1.0,0.986,0.0,0,493,1.0,1.0,1.0,1.0,1.0,500,7,,,,,,0,0,,,,,,0,0
