run_id,protocol,composition,N,seed_index,block_index,interval_s
8YL_H0_N300_POW_seed001,POW,H0,300,1,75,523.4439336407959
8YL_H0_N300_POW_seed001,POW,H0,300,1,76,85.04125932137686
8YL_H0_N300_POW_seed001,POW,H0,300,1,77,126.31813874821819
8YL_H0_N300_POW_seed001,POW,H0,300,1,78,273.5999400028304
8YL_H0_N300_POW_seed001,POW,H0,300,1,79,505.4527687683003
8YL_H0_N300_POW_seed001,POW,H0,300,1,80,555.7582996314304
8YL_H0_N300_POW_seed001,POW,H0,300,1,81,122.70993803710007
8YL_H0_N300_POW_seed001,POW,H0,300,1,82,712.945216717977
8YL_H0_N300_POW_seed001,POW,H0,300,1,83,74.90511473773222
8YL_H0_N300_POW_seed001,POW,H0,300,1,84,506.77062638248754
8YL_H0_N300_POW_seed001,POW,H0,300,1,85,1049.7253400131594
8YL_H0_N300_POW_seed001,POW,H0,300,1,86,1386.7704682926487
8YL_H0_N300_POW_seed001,POW,H0,300,1,87,6.959920937188144
8YL_H0_N300_POW_seed001,POW,H0,300,1,88,409.09888197396504
8YL_H0_N300_POW_seed001,POW,H0,300,1,89,183.71830617211526
8YL_H0_N300_POW_seed001,POW,H0,300,1,90,261.238929593339
8YL_H0_N300_POW_seed001,POW,H0,300,1,91,806.2191106669852
8YL_H0_N300_POW_seed001,POW,H0,300,1,92,110.85834736021934
8YL_H0_N300_POW_seed001,POW,H0,300,1,93,25.00945108043379
8YL_H0_N300_POW_seed001,POW,H0,300,1,94,428.5696266628729
8YL_H0_N300_POW_seed001,POW,H0,300,1,95,756.3610663910149
8YL_H0_N300_POW_seed001,POW,H0,300,1,96,33.17839430117601
8YL_H0_N300_POW_seed001,POW,H0,300,1,97,2622.446685964067
8YL_H0_N300_POW_seed001,POW,H0,300,1,98,92.51121146433434
8YL_H0_N300_POW_seed001,POW,H0,300,1,99,3.0929056390959886
8YL_H0_N300_POW_seed001,POW,H0,300,1,100,362.6535045489072
8YL_H0_N300_POW_seed001,POW,H0,300,1,101,509.80425114968966
8YL_H0_N300_POW_seed001,POW,H0,300,1,102,1786.4397661678668
8YL_H0_N300_POW_seed001,POW,H0,300,1,103,103.08984353212873
8YL_H0_N300_POW_seed001,POW,H0,300,1,104,761.9509188999946
8YL_H0_N300_POW_seed001,POW,H0,300,1,105,2398.6501450528376
8YL_H0_N300_POW_seed001,POW,H0,300,1,106,592.771008551601
8YL_H0_N300_POW_seed001,POW,H0,300,1,107,287.6758118034777
8YL_H0_N300_POW_seed001,POW,H0,300,1,108,211.85861921639298
8YL_H0_N300_POW_seed001,POW,H0,300,1,109,405.4553462519907
8YL_H0_N300_POW_seed001,POW,H0,300,1,110,1404.0259545566078
8YL_H0_N300_POW_seed001,POW,H0,300,1,111,4.866438126664434
8YL_H0_N300_POW_seed001,POW,H0,300,1,112,141.82416479932726
8YL_H0_N300_POW_seed001,POW,H0,300,1,113,1682.4480619011956
8YL_H0_N300_POW_seed001,POW,H0,300,1,114,1597.2472694432436
8YL_H0_N300_POW_seed001,POW,H0,300,1,115,213.11328755192517
8YL_H0_N300_POW_seed001,POW,H0,300,1,116,416.17699050156807
8YL_H0_N300_POW_seed001,POW,H0,300,1,117,578.8454495920159
8YL_H0_N300_POW_seed001,POW,H0,300,1,118,99.89949077137862
8YL_H0_N300_POW_seed001,POW,H0,300,1,119,1298.7663305968745
8YL_H0_N300_POW_seed001,POW,H0,300,1,120,841.8601398097089
8YL_H0_N300_POW_seed001,POW,H0,300,1,121,2098.9605383015296
8YL_H0_N300_POW_seed001,POW,H0,300,1,122,143.42822495789733
8YL_H0_N300_POW_seed001,POW,H0,300,1,123,202.08011630832334
8YL_H0_N300_POW_seed001,POW,H0,300,1,124,390.2928768010461
8YL_H0_N300_POW_seed001,POW,H0,300,1,125,28.31172961408447
8YL_H0_N300_POW_seed001,POW,H0,300,1,126,562.9440099355852
8YL_H0_N300_POW_seed001,POW,H0,300,1,127,366.61938315346197
8YL_H0_N300_POW_seed001,POW,H0,300,1,128,51.073760382219916
