run_id,protocol,composition,N,seed_index,block_index,interval_s
8Y_H0_N100_P3_ENERGY_seed002,P3_ENERGY,H0,100,2,11,729.8474335826077
8Y_H0_N100_P3_ENERGY_seed002,P3_ENERGY,H0,100,2,12,193.21956487121224
8Y_H0_N100_P3_ENERGY_seed002,P3_ENERGY,H0,100,2,13,1384.424106563818
8Y_H0_N100_P3_ENERGY_seed002,P3_ENERGY,H0,100,2,14,70.68836417062539
8Y_H0_N100_P3_ENERGY_seed002,P3_ENERGY,H0,100,2,15,1955.7353964442182
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,1,401.07324055795266
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,2,363.9647655507682
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,3,77.3101478815039
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,4,1600.7913052875272
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,5,226.8694040712994
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,6,853.6348352089562
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,7,48.20218803924945
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,8,1762.4732028822527
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,9,2487.8197262900067
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,10,91.31935039932796
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,11,345.3209540206208
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,12,70.61939574229837
8Y_H0_N100_P4_RESERVE_seed002,P4_RESERVE,H0,100,2,13,1638.8933937600232
8Y_H0_N100_POW_seed003,POW,H0,100,3,1,113.29759947051208
8Y_H0_N100_POW_seed003,POW,H0,100,3,2,30.593034968530063
8Y_H0_N100_POW_seed003,POW,H0,100,3,3,342.1487207366871
8Y_H0_N100_POW_seed003,POW,H0,100,3,4,462.124555670331
8Y_H0_N100_POW_seed003,POW,H0,100,3,5,1684.394973237374
8Y_H0_N100_POW_seed003,POW,H0,100,3,6,1144.3795437615659
8Y_H0_N100_POW_seed003,POW,H0,100,3,7,625.3283813246258
8Y_H0_N100_POW_seed003,POW,H0,100,3,8,10.101476451972303
8Y_H0_N100_POW_seed003,POW,H0,100,3,9,1540.0729625997856
8Y_H0_N100_POW_seed003,POW,H0,100,3,10,402.1933619659858
8Y_H0_N100_POW_seed003,POW,H0,100,3,11,292.15626641859217
8Y_H0_N100_POW_seed003,POW,H0,100,3,12,32.92501970641388
8Y_H0_N100_POW_seed003,POW,H0,100,3,13,518.634045545241
8Y_H0_N100_POW_seed003,POW,H0,100,3,14,308.8470859447307
8Y_H0_N100_POW_seed003,POW,H0,100,3,15,22.30396498574737
8Y_H0_N100_POW_seed003,POW,H0,100,3,16,1846.8072073856201
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,1,113.29759947051208
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,2,30.593034968530063
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,3,342.1487207366871
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,4,462.124555670331
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,5,1688.9719834933212
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,6,1146.8333493015402
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,7,627.3726378796023
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,8,10.101476451972303
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,9,1545.1960357403022
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,10,402.1933619659858
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,11,292.15626641859217
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,12,32.92501970641388
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,13,518.634045545241
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,14,308.8470859447307
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,15,22.30396498574737
8Y_H0_N100_P0_ALL_seed003,P0_ALL,H0,100,3,16,1853.6017545897666
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,1,113.29759947051208
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,2,590.766950760937
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,3,342.1487207366871
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,4,462.1245556703311
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,5,1755.1519666952797
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,6,1146.499513933174
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,7,627.3726378796018
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,8,10.101476451972303
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,9,1545.1960357403022
8Y_H0_N100_P3_ENERGY_seed003,P3_ENERGY,H0,100,3,10,894.1219821545264
