run_id,pow_run_id,phase,protocol,composition,N,seed_index,tag,alpha_case,alpha,is_idealized_alpha,P_low_note,PoW_energy_J,PoW_energy_kWh,PoCol_energy_J,PoCol_energy_kWh,PoCol_active_J,PoCol_waking_J,PoCol_low_J,PoCol_standby_J,paired_energy_difference_kWh,EnergySaving,PoW_energy_per_block_kWh,PoCol_energy_per_block_kWh,PoW_energy_per_round_kWh,PoCol_energy_per_round_kWh,PoW_accepted_blocks,PoCol_accepted_blocks,BlockRetention,LatencyRatio_median,LatencyRatio_mean,HashRetention,mean_SecurityHashFraction,min_SecurityHashFraction,CapacityRemovedFraction,PowerRemovedFraction,SelectivityGain,F_low,F_standby,F_parked_power_weighted,dE_total_J,dE_participation_J,dE_selection_J,share_participation,share_selection,dE_participation_shapley_J,dE_selection_shapley_J,share_participation_shapley,share_selection_shapley,dE_postrange_J,dE_reserve_J,share_postrange,share_reserve,dE_stale_J,decomposition_residual_J,power_identity_error_Ws
8YL_H0_N300_P0_ALL_seed001,8YL_H0_N300_POW_seed001,longhorizon,P0_ALL,H0,300,1,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,105034968517.68997,29176.38014380277,105034968517.68997,0.0,0.0,0.0,-73.61985619723055,0.0025169181605890767,176.20481927710844,174.70886313654353,176.20481927710844,174.70886313654353,166,167,1.0060240963855422,1.0101722911654327,0.9955981035312483,0.9974830818394106,0.9974830818394106,0.0,0.0025169181605894098,0.0025169181605978475,1.0000000000033524,0.002516918160589245,0.0,0.002516918160589246,265031482.3100476,265031482.31006485,-1.7255544662475586e-05,1.000000000000065,-6.510752802676156e-14,265031482.3100562,-8.627772331237793e-06,1.0000000000000324,-3.255376401338078e-14,265031482.3100476,0.0,1.0,0.0,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P0_ALL_seed001,8YL_H0_N300_POW_seed001,longhorizon,P0_ALL,H0,300,1,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,105048220091.80548,29180.061136612632,105034968517.68997,0.0,13251574.11550238,0.0,-69.93886338736775,0.002391072252559634,176.20481927710844,174.73090500965648,176.20481927710844,174.73090500965648,166,167,1.0060240963855422,1.0101722911654327,0.9955981035312483,0.9974830818394106,0.9974830818394106,0.0,0.0025169181605894098,0.0025169181605978475,1.0000000000033524,0.002516918160589245,0.0,0.002516918160589246,251779908.1945452,251779908.1945616,-1.6391277313232422e-05,1.000000000000065,-6.510160969860715e-14,251779908.1945534,-8.195638656616211e-06,1.0000000000000326,-3.255080484930358e-14,251779908.1945452,0.0,1.0,0.0,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P0_ALL_seed001,8YL_H0_N300_POW_seed001,longhorizon,P0_ALL,H0,300,1,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,105061471665.92097,29183.74212942249,105034968517.68997,0.0,26503148.23100476,0.0,-66.25787057750858,0.0022652263445301912,176.20481927710844,174.7529468827694,176.20481927710844,174.7529468827694,166,167,1.0060240963855422,1.0101722911654327,0.9955981035312483,0.9974830818394106,0.9974830818394106,0.0,0.0025169181605894098,0.0025169181605978475,1.0000000000033524,0.002516918160589245,0.0,0.002516918160589246,238528334.07904285,238528334.07905838,-1.5527009963989258e-05,1.000000000000065,-6.509503377843557e-14,238528334.0790506,-7.763504981994629e-06,1.0000000000000324,-3.2547516889217786e-14,238528334.07904285,0.0,1.0,0.0,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P0_ALL_seed001,8YL_H0_N300_POW_seed001,longhorizon,P0_ALL,H0,300,1,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,105101226388.26749,29194.78510785208,105034968517.68997,0.0,66257870.5775119,0.0,-55.21489214792018,0.001887688620441752,176.20481927710844,174.81907250210827,176.20481927710844,174.81907250210827,166,167,1.0060240963855422,1.0101722911654327,0.9955981035312483,0.9974830818394106,0.9974830818394106,0.0,0.0025169181605894098,0.0025169181605978475,1.0000000000033524,0.002516918160589245,0.0,0.002516918160589246,198773611.7325357,198773611.73254865,-1.2964010238647461e-05,1.0000000000000653,-6.521997626169552e-14,198773611.73254216,-6.4820051193237305e-06,1.0000000000000326,-3.260998813084776e-14,198773611.7325357,0.0,1.0,0.0,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P0_ALL_seed001,8YL_H0_N300_POW_seed001,longhorizon,P0_ALL,H0,300,1,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,105167484258.845,29213.19007190139,105034968517.68997,0.0,132515741.1550238,0.0,-36.80992809860982,0.0012584590802943163,176.20481927710844,174.92928186767298,176.20481927710844,174.92928186767298,166,167,1.0060240963855422,1.0101722911654327,0.9955981035312483,0.9974830818394106,0.9974830818394106,0.0,0.0025169181605894098,0.0025169181605978475,1.0000000000033524,0.002516918160589245,0.0,0.002516918160589246,132515741.1550238,132515741.15503243,-8.627772331237793e-06,1.000000000000065,-6.510752802676156e-14,132515741.1550281,-4.3138861656188965e-06,1.0000000000000324,-3.255376401338078e-14,132515741.1550238,0.0,1.0,0.0,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P3_ENERGY_seed001,8YL_H0_N300_POW_seed001,longhorizon,P3_ENERGY,H0,300,1,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,63008161744.56063,17502.267151266842,63008161744.56063,0.0,0.0,0.0,-11747.732848733158,0.40163189226438145,176.20481927710844,163.57259019875553,176.20481927710844,163.57259019875553,166,107,0.6445783132530121,1.3637352497253954,1.562648278517487,0.5983681077356205,0.5983681077356205,0.0,0.40163189226437945,0.4016318922643799,1.000000000000001,0.0016318922643816175,0.4,0.4016318922643816,42291838255.439384,42291838255.439156,0.0002288818359375,0.9999999999999946,5.41196234022914e-15,42291838255.43927,0.00011444091796875,0.9999999999999973,2.70598117011457e-15,171838255.4393844,42120000000.0,0.004063154086646573,0.9959368459133534,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P3_ENERGY_seed001,8YL_H0_N300_POW_seed001,longhorizon,P3_ENERGY,H0,300,1,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,65122753657.3326,18089.653793703503,63008161744.56063,0.0,8591912.77196922,2106000000.0,-11160.346206296497,0.38155029765116233,176.20481927710844,169.0621849878832,176.20481927710844,169.0621849878832,166,107,0.6445783132530121,1.3637352497253954,1.562648278517487,0.5983681077356205,0.5983681077356205,0.0,0.40163189226437945,0.4016318922643799,1.000000000000001,0.0016318922643816175,0.4,0.4016318922643816,40177246342.66741,40177246342.6672,0.000213623046875,0.9999999999999947,5.317015632505822e-15,40177246342.667305,0.0001068115234375,0.9999999999999973,2.658507816252911e-15,163246342.66741517,40014000000.0,0.004063154086646573,0.9959368459133535,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P3_ENERGY_seed001,8YL_H0_N300_POW_seed001,longhorizon,P3_ENERGY,H0,300,1,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,67237345570.10457,18677.04043614016,63008161744.56063,0.0,17183825.54393844,4212000000.0,-10572.95956385984,0.3614687030379432,176.20481927710844,174.55177977701084,176.20481927710844,174.55177977701084,166,107,0.6445783132530121,1.3637352497253954,1.562648278517487,0.5983681077356205,0.5983681077356205,0.0,0.40163189226437945,0.4016318922643799,1.000000000000001,0.0016318922643816175,0.4,0.4016318922643816,38062654429.89545,38062654429.89524,0.00020599365234375,0.9999999999999946,5.41196234022914e-15,38062654429.89534,0.000102996826171875,0.9999999999999972,2.70598117011457e-15,154654429.89544597,37908000000.0,0.004063154086646573,0.9959368459133534,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P3_ENERGY_seed001,8YL_H0_N300_POW_seed001,longhorizon,P3_ENERGY,H0,300,1,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,73581121308.42047,20439.20036345013,63008161744.56063,0.0,42959563.8598461,10530000000.0,-8810.79963654987,0.30122391919828617,176.20481927710844,191.02056414439375,176.20481927710844,191.02056414439375,166,107,0.6445783132530121,1.3637352497253954,1.562648278517487,0.5983681077356205,0.5983681077356205,0.0,0.40163189226437945,0.4016318922643799,1.000000000000001,0.0016318922643816175,0.4,0.4016318922643816,31718878691.579536,31718878691.57937,0.0001678466796875,0.9999999999999947,5.291696510446271e-15,31718878691.579453,8.392333984375e-05,0.9999999999999973,2.6458482552231353e-15,128878691.5795383,31590000000.0,0.004063154086646573,0.9959368459133535,0.0,0.0,1.52587890625e-05
8YL_H0_N300_P3_ENERGY_seed001,8YL_H0_N300_POW_seed001,longhorizon,P3_ENERGY,H0,300,1,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",105300000000.0,29250.0,84154080872.28032,23376.133575633423,63008161744.56063,0.0,85919127.7196922,21060000000.0,-5873.866424366577,0.20081594613219067,176.20481927710844,218.46853809003198,176.20481927710844,218.46853809003198,166,107,0.6445783132530121,1.3637352497253954,1.562648278517487,0.5983681077356205,0.5983681077356205,0.0,0.40163189226437945,0.4016318922643799,1.000000000000001,0.0016318922643816175,0.4,0.4016318922643816,21145919127.719692,21145919127.719578,0.00011444091796875,0.9999999999999946,5.41196234022914e-15,21145919127.719635,5.7220458984375e-05,0.9999999999999973,2.70598117011457e-15,85919127.7196922,21060000000.0,0.004063154086646573,0.9959368459133534,0.0,0.0,1.52587890625e-05
