run_id,protocol,composition,N,seed_index,block_index,interval_s
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,8,1349.8836015889801
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,9,668.8413440863978
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,10,1520.713422983922
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,11,207.7556842919912
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,12,276.5053859113814
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,13,107.38984038807757
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,14,103.41664343130105
8YS_H1_N500_P2_HASHPROP_seed004_alloc,P2_HASHPROP,H1,500,4,15,409.7274948839022
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,1,73.12261418404617
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,2,111.93610418347052
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,3,325.8870644352703
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,4,107.55485927818847
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,5,1103.9166545295643
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,6,502.2512067126063
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,7,509.1165951584144
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,8,1527.3525047674912
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,9,85.22906798069835
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,10,1492.4042897820573
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,11,391.20492656314764
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,12,471.3033919794343
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,13,43.27475640222201
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,14,248.1164427849426
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,15,105.88675035733286
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,16,504.24561109063507
8YS_H1_N500_P1_EQUAL_seed005_alloc,P1_EQUAL,H1,500,5,17,56.45486483854893
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,1,73.12261418404617
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,2,111.93610418347052
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,3,325.8870644352703
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,4,107.55485927818847
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,5,1106.2845509165527
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,6,509.1682957422845
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,7,1289.9948990587945
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,8,930.4639266207473
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,9,390.72047867711353
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,10,646.3978562226366
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,11,247.37723638533862
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,12,104.8216518048439
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,13,504.1009099009443
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,14,56.896191107010964
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,15,1493.0858509010995
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,16,137.21497086715317
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,17,513.9506135861611
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,18,75.43191524534632
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,19,537.298364868424
8YS_H1_N500_P2_HASHPROP_seed005_alloc,P2_HASHPROP,H1,500,5,20,208.51470533934298
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,1,385.4175146641064
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,2,198.7841805885073
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,3,1219.1075745395774
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,4,120.22889313691326
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,5,856.1638334804072
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,6,1027.8477300128388
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,7,447.93962578833543
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,8,1678.5578053628178
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,9,1087.4627415317227
8YS_H1_N500_P1_EQUAL_seed006_alloc,P1_EQUAL,H1,500,6,10,2785.7057128773567
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,1,379.2658418699055
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,2,455.4352804284958
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,3,200.20955899728187
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,4,662.9228213621348
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,5,393.39136425873494
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,6,204.29616562211095
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,7,447.9396257883359
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,8,1117.924435713915
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,9,544.1384759784332
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,10,1496.127836217086
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,11,134.3148603330992
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,12,594.2963370678272
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,13,665.6261399469477
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,14,19.18267075620497
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,15,382.65152133532956
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,16,418.3239652065213
8YS_H1_N500_P2_HASHPROP_seed006_alloc,P2_HASHPROP,H1,500,6,17,271.58609633491324
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,1,44.9858024163151
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,2,27.936582260166908
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,3,1196.9197766264242
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,4,1460.6981224326075
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,5,1516.8695889897376
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,6,286.9004757915018
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,7,796.5466787569367
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,8,3.7823834804166836
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,9,72.77120305402877
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,10,1330.0487394014608
8YS_H1_N500_P1_EQUAL_seed007_alloc,P1_EQUAL,H1,500,7,11,1486.9984803182697
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,1,44.9858024163151
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,2,642.5240914394006
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,3,32.85165858713435
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,4,899.322879759789
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,5,954.3695889897376
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,6,286.90047579150223
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,7,588.8182565808665
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,8,3.7823834804171383
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,9,72.77120305402968
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,10,1098.9040742354086
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,11,1151.3772281735537
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,12,2370.3827711631047
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,13,178.9290032376939
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,14,26.154207565768957
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,15,503.93409038540995
8YS_H1_N500_P2_HASHPROP_seed007_alloc,P2_HASHPROP,H1,500,7,16,222.05740390546453
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,1,4710.770977739892
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,2,17.33088939949448
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,3,231.6201913091072
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,4,72.60804671633105
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,5,387.47288564181054
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,6,1353.3227151611945
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,7,190.63508376224127
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,8,201.03940730403974
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,9,1007.4266889557193
8YS_H1_N500_P1_EQUAL_seed008_alloc,P1_EQUAL,H1,500,8,10,581.6285892424548
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,1,2465.0568609260713
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,2,17.33088939949448
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,3,231.6201913091072
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,4,72.6080467163315
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,5,523.495932281407
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,6,1034.8397954583338
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,7,95.37188318171229
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,8,201.03940730403974
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,9,1928.0529224590055
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,10,853.4824503303962
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,11,1617.8094814191172
8YS_H1_N500_P2_HASHPROP_seed008_alloc,P2_HASHPROP,H1,500,8,12,774.2924010691986
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,1,1212.0571666237274
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,2,215.7170985632838
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,3,472.18104152885167
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,4,62.85219222593582
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,5,1674.1852052977806
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,6,382.8862667955286
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,7,512.8981797627707
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,8,1602.8742000137554
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,9,105.05872952185928
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,10,196.7693090915518
8YS_H1_N500_P1_EQUAL_seed009_alloc,P1_EQUAL,H1,500,9,11,1887.0242203696089
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,1,231.6987690300091
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,2,49.75634962337165
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,3,215.55783838721214
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,4,473.68590118238563
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,5,62.48488987155247
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,6,157.77020005022632
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,7,510.7122975339962
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,8,382.8461426633571
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,9,256.87963378862014
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,10,1042.5059233300126
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,11,105.13542637834735
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,12,196.43865928101332
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,13,600.1198110203272
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,14,360.96412736680577
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,15,1656.768394697191
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,16,463.039777699345
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,17,416.3630415818743
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,18,73.72648572891376
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,19,255.78123867441263
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,20,845.0679928110085
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,21,863.4044066173083
8YS_H1_N500_P2_HASHPROP_seed009_alloc,P2_HASHPROP,H1,500,9,22,269.00825736274237
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,1,427.9285956265498
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,2,1476.720965802934
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,3,402.5568822634825
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,4,634.1156016029549
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,5,449.24313031794327
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,6,1073.366709605893
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,7,10.290077549729176
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,8,1277.350110485174
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,9,38.62218981778824
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,10,52.920033629820864
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,11,2695.098320705676
8YS_H1_N500_P1_EQUAL_seed010_alloc,P1_EQUAL,H1,500,10,12,1310.315927082007
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,1,427.9285956265498
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,2,915.0134525655883
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,3,402.5568822634825
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,4,27.447910956237365
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,5,224.79383852020305
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,6,611.5068289926057
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,7,659.7454930426761
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,8,38.129489179092616
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,9,52.81558395925731
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,10,1572.7470527150303
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,11,747.4224142077583
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,12,575.1754098260253
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,13,246.88123515021744
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,14,2647.926452347152
8YS_H1_N500_P2_HASHPROP_seed010_alloc,P2_HASHPROP,H1,500,10,15,403.02234560443685
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,1,17.748915323474776
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,2,185.62759633034312
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,3,1082.9156275503726
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,4,358.96247626669447
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,5,1251.5419711377015
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,6,1410.6690407454894
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,7,78.21842214089429
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,8,1080.8071644986148
8YS_H1_N500_P1_EQUAL_seed011_alloc,P1_EQUAL,H1,500,11,9,1465.2888597586025
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,1,17.748915323474776
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,2,185.62759633034312
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,3,541.6884623748798
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,4,358.9624762666946
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,5,690.2010903298928
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,6,716.7500790285837
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,7,528.9398329146397
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,8,540.4654233502979
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,9,903.1543680760933
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,10,2112.953581907993
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,11,848.266720109671
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,12,56.63075860115714
8YS_H1_N500_P2_HASHPROP_seed011_alloc,P2_HASHPROP,H1,500,11,13,2467.3767006107983
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,1,192.82076497320253
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,2,41.248220373487385
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,3,327.3872359989439
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,4,124.13729036460131
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,5,396.9730822564077
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,6,38.18927231303633
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,7,3603.336944646452
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,8,288.4467098281875
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,9,435.3927673991411
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,10,144.8046142076937
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,11,106.50578392716398
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,12,454.8685589018405
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,13,1702.216981449199
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,14,466.65739599054814
8YS_H1_N500_P1_EQUAL_seed012_alloc,P1_EQUAL,H1,500,12,15,1228.446370816764
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,1,641.3443441862986
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,2,327.38440728023886
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,3,124.1685530529669
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,4,641.1697888437188
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,5,504.43571962618944
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,6,1260.3695050244323
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,7,287.5536106841673
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,8,435.7096476591023
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,9,144.7085583876842
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,10,108.3216942710551
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,11,454.99201662233827
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,12,1727.6595470736356
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,13,666.0108242331644
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,14,1694.6418660433446
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,15,641.0501150276668
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,16,112.47110628610972
8YS_H1_N500_P2_HASHPROP_seed012_alloc,P2_HASHPROP,H1,500,12,17,9.982177592859443
8YS_H1_N500_P1_EQUAL_seed013_alloc,P1_EQUAL,H1,500,13,1,6059.326992611417
8YS_H1_N500_P1_EQUAL_seed013_alloc,P1_EQUAL,H1,500,13,2,434.24687919438384
8YS_H1_N500_P1_EQUAL_seed013_alloc,P1_EQUAL,H1,500,13,3,570.4589020110207
8YS_H1_N500_P1_EQUAL_seed013_alloc,P1_EQUAL,H1,500,13,4,1466.79024633695
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,1,3248.3983649323786
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,2,217.1552380545545
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,3,649.8454737472443
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,4,302.51133128710535
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,5,873.0577174944983
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,6,159.53440351964946
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,7,2472.43022828191
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,8,142.1397732145042
8YS_H1_N500_P2_HASHPROP_seed013_alloc,P2_HASHPROP,H1,500,13,9,1053.3949303797017
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,1,259.44007613639536
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,2,8.2558286202825
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,3,731.8703152692947
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,4,1230.1039120708015
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,5,347.9216957355193
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,6,419.3513939185009
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,7,817.261355167982
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,8,1162.2154383080997
8YS_H1_N500_P1_EQUAL_seed014_alloc,P1_EQUAL,H1,500,14,9,700.3510626008092
