run_id,pow_run_id,phase,protocol,composition,N,seed_index,tag,alpha_case,alpha,is_idealized_alpha,P_low_note,PoW_energy_J,PoW_energy_kWh,PoCol_energy_J,PoCol_energy_kWh,PoCol_active_J,PoCol_waking_J,PoCol_low_J,PoCol_standby_J,paired_energy_difference_kWh,EnergySaving,PoW_energy_per_block_kWh,PoCol_energy_per_block_kWh,PoW_energy_per_round_kWh,PoCol_energy_per_round_kWh,PoW_accepted_blocks,PoCol_accepted_blocks,BlockRetention,LatencyRatio_median,LatencyRatio_mean,HashRetention,mean_SecurityHashFraction,min_SecurityHashFraction,CapacityRemovedFraction,PowerRemovedFraction,SelectivityGain,F_low,F_standby,F_parked_power_weighted,dE_total_J,dE_participation_J,dE_selection_J,share_participation,share_selection,dE_participation_shapley_J,dE_selection_shapley_J,share_participation_shapley,share_selection_shapley,dE_postrange_J,dE_reserve_J,share_postrange,share_reserve,dE_stale_J,decomposition_residual_J,power_identity_error_Ws
8YP_H4_N100_P1_EQUAL_seed002,8YP_H4_N100_POW_seed002,pilot,P1_EQUAL,H4,100,2,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2717863036.808299,754.961954668972,2695697933.48242,0.0,22165103.325878963,0.0,-116.98248977547246,0.1341627789715517,51.290849673202615,53.92585390492657,51.290849673202615,53.92585390492657,17,14,0.8235294117647058,0.8162375328117158,1.2744798655375655,0.813093651706817,0.813093651706817,0.0,0.18690634829318298,0.1412239778647918,0.7555868441839471,0.13380729871342656,0.0,0.14122397786479107,421136963.1917002,557364075.9276863,-136227112.7359861,1.3234746048020867,-0.32347460480208656,489250519.5596933,-68113556.36799306,1.1617373024010433,-0.16173730240104328,421136963.1917002,0.0,1.0,0.0,0.0,0.0,9.5367431640625e-07
8YP_H4_N100_P1_EQUAL_seed002,8YP_H4_N100_POW_seed002,pilot,P1_EQUAL,H4,100,2,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2740028140.1341777,761.1189278150493,2695697933.48242,0.0,44330206.651757926,0.0,-110.82551662939511,0.1271015800783123,51.290849673202615,54.36563770107495,51.290849673202615,54.36563770107495,17,14,0.8235294117647058,0.8162375328117158,1.2744798655375655,0.813093651706817,0.813093651706817,0.0,0.18690634829318298,0.1412239778647918,0.7555868441839471,0.13380729871342656,0.0,0.14122397786479107,398971859.8658213,528029124.5630713,-129057264.69725001,1.3234746048020867,-0.32347460480208656,463500492.2144463,-64528632.348625004,1.1617373024010433,-0.16173730240104328,398971859.8658213,0.0,1.0,0.0,0.0,0.0,9.5367431640625e-07
8YP_H4_N100_P1_EQUAL_seed002,8YP_H4_N100_POW_seed002,pilot,P1_EQUAL,H4,100,2,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2806523450.111815,779.589847253282,2695697933.48242,0.0,110825516.6293948,0.0,-92.3545971911625,0.10591798339859348,51.290849673202615,55.68498908952014,51.290849673202615,55.68498908952014,17,14,0.8235294117647058,0.8162375328117158,1.2744798655375655,0.813093651706817,0.813093651706817,0.0,0.18690634829318298,0.1412239778647918,0.7555868441839471,0.13380729871342656,0.0,0.14122397786479107,332476549.8881844,440024270.46922606,-107547720.58104163,1.3234746048020865,-0.32347460480208645,386250410.1787052,-53773860.29052082,1.1617373024010431,-0.16173730240104323,332476549.8881844,0.0,1.0,0.0,0.0,0.0,9.5367431640625e-07
8YP_H4_N100_P1_EQUAL_seed002,8YP_H4_N100_POW_seed002,pilot,P1_EQUAL,H4,100,2,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2917348966.7412095,810.3747129836693,2695697933.48242,0.0,221651033.2587896,0.0,-61.56973146077519,0.07061198893239584,51.290849673202615,57.88390807026209,51.290849673202615,57.88390807026209,17,14,0.8235294117647058,0.8162375328117158,1.2744798655375655,0.813093651706817,0.813093651706817,0.0,0.18690634829318298,0.1412239778647918,0.7555868441839471,0.13380729871342656,0.0,0.14122397786479107,221651033.2587896,293349513.6461507,-71698480.38736111,1.3234746048020865,-0.32347460480208656,257500273.45247015,-35849240.193680555,1.1617373024010433,-0.16173730240104328,221651033.2587896,0.0,1.0,0.0,0.0,0.0,9.5367431640625e-07
8YP_H4_N100_P2_HASHPROP_seed002,8YP_H4_N100_POW_seed002,pilot,P2_HASHPROP,H4,100,2,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3130744486.3219557,869.6512462005433,3130744486.3219557,0.0,0.0,0.0,-2.2931982439012017,0.0026299820573572052,51.290849673202615,51.15595565885548,51.290849673202615,51.15595565885548,17,17,1.0,1.0,1.0024243815158655,0.9973707027185191,0.9973707027185191,0.0,0.002629297281480869,0.002629982057356872,1.0002604406435234,0.0026300675854202256,0.0,0.00262998205735725,8255513.678044408,8253364.166568448,2149.5114759597927,0.9997396271680009,0.00026037283199910777,8254438.922306428,1074.7557379798964,0.9998698135840004,0.00013018641599955389,8255513.678044408,0.0,1.0,0.0,0.0,0.0,0.0
8YP_H4_N100_P2_HASHPROP_seed002,8YP_H4_N100_POW_seed002,pilot,P2_HASHPROP,H4,100,2,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3131157262.005858,869.7659061127383,3130744486.3219557,0.0,412775.6839022204,0.0,-2.178538331706136,0.0024984829544894005,51.290849673202615,51.162700359572845,51.290849673202615,51.162700359572845,17,17,1.0,1.0,1.0024243815158655,0.9973707027185191,0.9973707027185191,0.0,0.002629297281480869,0.002629982057356872,1.0002604406435234,0.0026300675854202256,0.0,0.00262998205735725,7842737.994142187,7840695.958240025,2042.0359021620825,0.9997396271680009,0.0002603728319991434,7841716.976191105,1021.0179510810412,0.9998698135840004,0.0001301864159995717,7842737.994142187,0.0,1.0,0.0,0.0,0.0,0.0
8YP_H4_N100_P2_HASHPROP_seed002,8YP_H4_N100_POW_seed002,pilot,P2_HASHPROP,H4,100,2,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3131570037.68976,869.8805660249334,3130744486.3219557,0.0,825551.3678044408,0.0,-2.06387841951107,0.0023669838516214847,51.290849673202615,51.1694450602902,51.290849673202615,51.1694450602902,17,17,1.0,1.0,1.0024243815158655,0.9973707027185191,0.9973707027185191,0.0,0.002629297281480869,0.002629982057356872,1.0002604406435234,0.0026300675854202256,0.0,0.00262998205735725,7429962.310239967,7428027.7499116035,1934.560328363441,0.9997396271680009,0.00026037283199905763,7428995.030075785,967.2801641817205,0.9998698135840004,0.00013018641599952881,7429962.310239967,0.0,1.0,0.0,0.0,0.0,0.0
8YP_H4_N100_P2_HASHPROP_seed002,8YP_H4_N100_POW_seed002,pilot,P2_HASHPROP,H4,100,2,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3132808364.741467,870.2245457615186,3130744486.3219557,0.0,2063878.419511102,0.0,-1.719898682925873,0.0019724865430178484,51.290849673202615,51.18967916244227,51.290849673202615,51.18967916244227,17,17,1.0,1.0,1.0024243815158655,0.9973707027185191,0.9973707027185191,0.0,0.002629297281480869,0.002629982057356872,1.0002604406435234,0.0026300675854202256,0.0,0.00262998205735725,6191635.2585333055,6190023.124926336,1612.133606969379,0.999739627168001,0.0002603728319990326,6190829.191729821,806.0668034846894,0.9998698135840005,0.0001301864159995163,6191635.2585333055,0.0,1.0,0.0,0.0,0.0,0.0
8YP_H4_N100_P2_HASHPROP_seed002,8YP_H4_N100_POW_seed002,pilot,P2_HASHPROP,H4,100,2,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3134872243.160978,870.7978453224938,3130744486.3219557,0.0,4127756.839022204,0.0,-1.1465991219506577,0.0013149910286787136,51.290849673202615,51.223402666029045,51.290849673202615,51.223402666029045,17,17,1.0,1.0,1.0024243815158655,0.9973707027185191,0.9973707027185191,0.0,0.002629297281480869,0.002629982057356872,1.0002604406435234,0.0026300675854202256,0.0,0.00262998205735725,4127756.839022204,4126682.083284224,1074.7557379798964,0.9997396271680009,0.00026037283199910777,4127219.461153214,537.3778689899482,0.9998698135840004,0.00013018641599955389,4127756.839022204,0.0,1.0,0.0,0.0,0.0,0.0
8YP_H4_N100_P3_ENERGY_seed002,8YP_H4_N100_POW_seed002,pilot,P3_ENERGY,H4,100,2,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1510907052.748795,419.69640354133196,1510907052.748795,0.0,0.0,0.0,-452.2480409031125,0.5186661189076791,51.290849673202615,59.95662907733314,51.290849673202615,59.95662907733314,17,7,0.4117647058823529,1.688819233487675,2.4432222671669805,0.5999827737729636,0.5999827737729636,0.0,0.4000172262270364,0.5186661189076789,1.2966094580469425,0.0011771416895604767,0.53,0.5186661189076792,1628092947.251205,1255654073.1266673,372438874.1245377,0.7712422532427612,0.2287577467572388,1441873510.1889362,186219437.06226885,0.8856211266213807,0.1143788733786194,3792947.251205048,1624300000.0,0.0023296871702619196,0.9976703128297382,0.0,0.0,0.0
8YP_H4_N100_P3_ENERGY_seed002,8YP_H4_N100_POW_seed002,pilot,P3_ENERGY,H4,100,2,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1592311700.1113553,442.3088055864876,1510907052.748795,0.0,189647.36256025243,81215000.0,-429.63563885795685,0.4927328129622952,51.290849673202615,63.18697222664109,51.290849673202615,63.18697222664109,17,7,0.4117647058823529,1.688819233487675,2.4432222671669805,0.5999827737729636,0.5999827737729636,0.0,0.4000172262270364,0.5186661189076789,1.2966094580469425,0.0011771416895604767,0.53,0.5186661189076792,1546688299.8886447,1192871369.4703338,353816930.4183109,0.7712422532427612,0.22875774675723884,1369779834.6794891,176908465.20915544,0.8856211266213805,0.11437887337861942,3603299.8886447954,1543085000.0,0.002329687170261919,0.9976703128297382,0.0,0.0,0.0
8YP_H4_N100_P3_ENERGY_seed002,8YP_H4_N100_POW_seed002,pilot,P3_ENERGY,H4,100,2,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1673716347.4739156,464.9212076316432,1510907052.748795,0.0,379294.72512050485,162430000.0,-407.02323681280126,0.4667995070169113,51.290849673202615,66.41731537594903,51.290849673202615,66.41731537594903,17,7,0.4117647058823529,1.688819233487675,2.4432222671669805,0.5999827737729636,0.5999827737729636,0.0,0.4000172262270364,0.5186661189076789,1.2966094580469425,0.0011771416895604767,0.53,0.5186661189076792,1465283652.5260844,1130088665.8140006,335194986.7120838,0.7712422532427613,0.22875774675723873,1297686159.1700425,167597493.3560419,0.8856211266213806,0.11437887337861936,3413652.526084543,1461870000.0,0.0023296871702619196,0.9976703128297382,0.0,0.0,0.0
8YP_H4_N100_P3_ENERGY_seed002,8YP_H4_N100_POW_seed002,pilot,P3_ENERGY,H4,100,2,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1917930289.5615964,532.7584137671101,1510907052.748795,0.0,948236.812801262,406075000.0,-339.1860306773343,0.3889995891807593,51.290849673202615,76.10834482387288,51.290849673202615,76.10834482387288,17,7,0.4117647058823529,1.688819233487675,2.4432222671669805,0.5999827737729636,0.5999827737729636,0.0,0.4000172262270364,0.5186661189076789,1.2966094580469425,0.0011771416895604767,0.53,0.5186661189076792,1221069710.4384036,941740554.8450005,279329155.5934031,0.7712422532427613,0.22875774675723867,1081405132.6417022,139664577.79670155,0.8856211266213807,0.11437887337861934,2844710.438403786,1218225000.0,0.0023296871702619196,0.9976703128297383,0.0,0.0,0.0
8YP_H4_N100_P3_ENERGY_seed002,8YP_H4_N100_POW_seed002,pilot,P3_ENERGY,H4,100,2,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2324953526.3743973,645.8204239928881,1510907052.748795,0.0,1896473.625602524,812150000.0,-226.12402045155636,0.2593330594538398,51.290849673202615,92.26006057041259,51.290849673202615,92.26006057041259,17,7,0.4117647058823529,1.688819233487675,2.4432222671669805,0.5999827737729636,0.5999827737729636,0.0,0.4000172262270364,0.5186661189076789,1.2966094580469425,0.0011771416895604767,0.53,0.5186661189076792,814046473.6256025,627827036.5633336,186219437.06226885,0.7712422532427612,0.2287577467572388,720936755.0944681,93109718.53113443,0.8856211266213807,0.1143788733786194,1896473.625602524,812150000.0,0.0023296871702619196,0.9976703128297382,0.0,0.0,0.0
8YP_H4_N100_P4_RESERVE_seed002,8YP_H4_N100_POW_seed002,pilot,P4_RESERVE,H4,100,2,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1546021960.5633705,429.45054460093627,1535238260.5633705,10783700.0,0.0,0.0,-442.4938998435082,0.5074794646182317,51.290849673202615,47.71672717788181,51.290849673202615,47.71672717788181,17,9,0.5294117647058824,2.3481865610526382,1.8720963291904742,0.5140438342624841,0.5140438342624841,0.0,0.4859561657375159,0.507479464618232,1.0442906179573854,0.2593898858140649,0.250527613048138,0.5074794646182316,1592978039.4366288,1525416404.2500622,67561635.18656659,0.9575878426984088,0.04241215730159116,1559197221.8433456,33780817.593283296,0.9787939213492045,0.02120607865079558,824868490.69342,768109548.7432088,0.517815356064257,0.48218464393574295,0.0,0.0,4.76837158203125e-07
8YP_H4_N100_P4_RESERVE_seed002,8YP_H4_N100_POW_seed002,pilot,P4_RESERVE,H4,100,2,,alpha_005,0.05,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1625670862.535202,451.5752395931117,1535238260.5633705,10783700.0,41243424.53467101,38405477.43716044,-420.36920485133277,0.4821054913873202,51.290849673202615,50.17502662145685,51.290849673202615,50.17502662145685,17,9,0.5294117647058824,2.3481865610526382,1.8720963291904742,0.5140438342624841,0.5140438342624841,0.0,0.4859561657375159,0.507479464618232,1.0442906179573854,0.2593898858140649,0.250527613048138,0.5074794646182316,1513329137.4647973,1449145584.037559,64183553.427238226,0.9575878426984089,0.04241215730159114,1481237360.7511783,32091776.713619113,0.9787939213492045,0.02120607865079557,783625066.158749,729704071.3060483,0.517815356064257,0.48218464393574295,0.0,0.0,4.76837158203125e-07
8YP_H4_N100_P4_RESERVE_seed002,8YP_H4_N100_POW_seed002,pilot,P4_RESERVE,H4,100,2,,alpha_010,0.1,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1705319764.5070333,473.69993458528705,1535238260.5633705,10783700.0,82486849.06934202,76810954.87432088,-398.2445098591574,0.45673151815640867,51.290849673202615,52.633326065031895,51.290849673202615,52.633326065031895,17,9,0.5294117647058824,2.3481865610526382,1.8720963291904742,0.5140438342624841,0.5140438342624841,0.0,0.4859561657375159,0.507479464618232,1.0442906179573854,0.2593898858140649,0.250527613048138,0.5074794646182316,1433680235.492966,1372874763.825056,60805471.66790986,0.9575878426984089,0.04241215730159111,1403277499.659011,30402735.83395493,0.9787939213492044,0.021206078650795556,742381641.624078,691298593.8688879,0.517815356064257,0.48218464393574295,0.0,0.0,4.76837158203125e-07
8YP_H4_N100_P4_RESERVE_seed002,8YP_H4_N100_POW_seed002,pilot,P4_RESERVE,H4,100,2,,alpha_025,0.25,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,1944266470.4225278,540.0740195618133,1535238260.5633705,10783700.0,206217122.673355,192027387.1858022,-331.87042488263114,0.3806095984636738,51.290849673202615,60.00822439575703,51.290849673202615,60.00822439575703,17,9,0.5294117647058824,2.3481865610526382,1.8720963291904742,0.5140438342624841,0.5140438342624841,0.0,0.4859561657375159,0.507479464618232,1.0442906179573854,0.2593898858140649,0.250527613048138,0.5074794646182316,1194733529.5774717,1144062303.1875467,50671226.389925,0.9575878426984088,0.04241215730159121,1169397916.3825092,25335613.1949625,0.9787939213492044,0.021206078650795605,618651368.0200651,576082161.5574065,0.517815356064257,0.4821846439357429,0.0,0.0,4.76837158203125e-07
8YP_H4_N100_P4_RESERVE_seed002,8YP_H4_N100_POW_seed002,pilot,P4_RESERVE,H4,100,2,,alpha_050,0.5,False,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,2342510980.281685,650.6974945226902,1535238260.5633705,10783700.0,412434245.34671,384054774.3716044,-221.2469499217542,0.25373973230911595,51.290849673202615,72.29972161363224,51.290849673202615,72.29972161363224,17,9,0.5294117647058824,2.3481865610526382,1.8720963291904742,0.5140438342624841,0.5140438342624841,0.0,0.4859561657375159,0.507479464618232,1.0442906179573854,0.2593898858140649,0.250527613048138,0.5074794646182316,796489019.7183144,762708202.1250311,33780817.593283296,0.9575878426984088,0.04241215730159116,779598610.9216728,16890408.796641648,0.9787939213492045,0.02120607865079558,412434245.34671,384054774.3716044,0.517815356064257,0.48218464393574295,0.0,0.0,4.76837158203125e-07
8YP_H4_N100_P0_ALL_seed003,8YP_H4_N100_POW_seed003,pilot,P0_ALL,H4,100,3,,alpha_0,0.0,True,"model assumption, not a manufacturer-certified mode",3139000000.0,871.9444444444445,3133440813.7552066,870.400226043113,3133440813.7552066,0.0,0.0,0.0,-1.5442184013314773,0.0017710054937219999,45.89181286549708,45.81053821279542,45.89181286549708,45.81053821279542,19,19,1.0,1.0,1.0017968782594828,0.9982326868327155,0.9982326868327155,0.0,0.0017673131672845122,0.0017710054937218889,1.0020892315554069,0.00177117621850351,0.0,0.001771005493721501,5559186.244791792,5547596.032106084,11590.212685707957,0.9979151242330536,0.0020848757669463627,5553391.138448938,5795.106342853978,0.9989575621165269,0.0010424378834731813,5559186.244791792,0.0,1.0,0.0,0.0,0.0,1.430511474609375e-06
