tag,arm,N,seed,rounds,accepted_blocks,stale_blocks,mean_interval_s,median_interval_s,p95_interval_s,C_total_evaluations,t_active_miner_s,t_low_miner_s,f_low_time,template_epochs_completed,nonce_domain_exhaustions,nonce_resets,state_time_conservation_rel,work_identity_rel,run_C_nonce,run_U_nonce,run_R_nonce,run_rho_nonce,run_M_ge2,run_M_ge3,run_m_max,run_mean_mult_reused,run_O_mean,run_O_median,run_O_p95,run_O_max,run_C_exact,run_U_exact,run_R_exact,run_rho_exact,epoch_C_nonce,epoch_U_nonce,epoch_rho_nonce,epoch_C_exact,epoch_U_exact,epoch_rho_exact,epoch_M_ge2,epoch_M_ge3,epoch_m_max,epoch_mean_mult_reused,epoch_R_nonce,epoch_R_exact,epoch_O_mean,epoch_O_median,epoch_O_p95,epoch_O_max,mean_round_rho_nonce,mean_round_rho_exact,mean_round_U_nonce,mean_round_M_ge2,mean_round_M_ge3,mean_round_m_max,mean_round_mean_mult_reused,mean_round_O_mean,mean_round_O_median,mean_round_O_p95,mean_round_O_max,mean_subsweep_rho_nonce,mean_subsweep_rho_exact,mean_subsweep_M_ge2,mean_subsweep_M_ge3,mean_subsweep_m_max,mean_subsweep_mean_mult_reused,mean_subsweep_O_mean,mean_subsweep_O_median,mean_subsweep_O_p95,mean_subsweep_O_max,mean_subsweep_U_nonce,mean_subsweep_C_nonce
primary,XNR-PC,100,3068354826123602611,21,20,0,481.5102029657034,477.88645735249526,1099.8725254953993,233999999782070517788,999999.9990686774,0.0009313225735555555,9.313225735555555e-10,54482370553,5448237055300,5448237055300,0.0,0.0,233999999782070517788,4294967296,233999999777775550492,0.9999999999816455,0,0,1,0.0,0.0,0.0,0.0,0,233999999782070517788,233999999782070517788,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999987018665,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,100,6452565723836495873,11,10,0,990.8114642661977,679.3033409063517,2126.6313416195876,234000000000000000000,1000000.0,0.0,0.0,54482370000,54482370000,54482371100,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999994685997,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9900000000000001,0.0,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,100,6452565723836495873,11,10,0,990.8114642661977,679.3033409063517,2126.6313416195876,234000000000000000000,1000000.0,0.0,0.0,54482370000,54482370000,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999994685997,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.17178865673293145,0.0,348705235.0,20208088.0,3.0,2.05795177694995,78610.38606060608,0.0,0.0,21109446.0,1778570277.0,2147483600.0
primary,XNR-PW-MT-ZERO,100,6452565723836495873,1,0,0,,,,234000000000000000000,1000000.0,0.0,0.0,544823706,54482370600,54482370700,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000000000000000,231660000000000000000,0.99,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999816455,0.99,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.99,0.99,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-MT-OFFSET,100,6452565723836495873,1,0,0,,,,234000000000000000000,1000000.0,0.0,0.0,544823706,54482370600,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999816455,0.9899999999843996,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.1717886567329315,0.1717886567329315,348705235.0,20208088.0,3.0,2.0579517769499502,78610.38606060606,0.0,0.0,21109446.0,1778570277.0,2147483600.0
primary,XNR-PC,100,6452565723836495873,11,10,0,990.811465187459,679.3033415643058,2126.63134362444,233999999782070517768,999999.9990686774,0.0009313225736410257,9.313225736410256e-10,54482370558,5448237055800,5448237055800,0.0,0.0,233999999782070517768,4294967296,233999999777775550472,0.9999999999816455,0,0,1,0.0,0.0,0.0,0.0,0,233999999782070517768,233999999782070517768,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999994685997,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,100,12576523555926126553,19,18,0,553.5129279474256,440.6340300972754,1204.0674819413912,234000000000000000000,1000000.0,0.0,0.0,54482369700,54482369700,54482371600,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999989769538,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9899999999999999,0.0,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,100,12576523555926126553,19,18,0,553.5129279474256,440.6340300972754,1204.0674819413912,234000000000000000000,1000000.0,0.0,0.0,54482369700,54482369700,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999989769538,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20775326200395663,0.0,375864487.0,54306413.0,5.0,2.186988232277449,107721.21070707076,0.0,0.0,21427873.0,1701336877.0,2147483600.0
primary,XNR-PW-MT-ZERO,100,12576523555926126553,1,0,0,,,,234000000000000000000,1000000.0,0.0,0.0,544823706,54482370600,54482370700,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000000000000000,231660000000000000000,0.99,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999816455,0.99,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.99,0.99,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-MT-OFFSET,100,12576523555926126553,1,0,0,,,,234000000000000000000,1000000.0,0.0,0.0,544823706,54482370600,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999816455,0.9899999999843996,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20775326200395663,0.20775326200395663,375864487.0,54306413.0,5.0,2.1869882322774483,107721.21070707071,0.0,0.0,21427873.0,1701336877.0,2147483600.0
primary,XNR-PC,100,12576523555926126553,19,18,0,553.5129284473262,440.63403045405187,1204.0674830989506,233999999782070517780,999999.9990686774,0.0009313225735897436,9.313225735897435e-10,54482370555,5448237055500,5448237055500,0.0,0.0,233999999782070517780,4294967296,233999999777775550484,0.9999999999816455,0,0,1,0.0,0.0,0.0,0.0,0,233999999782070517780,233999999782070517780,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999989769538,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,100,7616672725889129548,13,12,0,706.0393610499099,383.03989431610023,1057.5362263766312,234000000000000000000,1000000.0,0.0,0.0,54482370000,54482370000,54482371300,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999977215748,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9900000000000001,0.0,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,100,7616672725889129548,13,12,0,706.0393610499099,383.03989431610023,1057.5362263766312,234000000000000000000,1000000.0,0.0,0.0,54482370000,54482370000,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,234000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999977215748,0.0,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.18713716975533592,0.0,332201755.0,58532772.0,4.0,2.2097287174175224,97512.26808080808,0.0,0.0,21390961.0,1745609597.0,2147483600.0
primary,XNR-PW-MT-ZERO,100,7616672725889129548,2,1,99,1294.3167098355234,1294.3167098355234,1294.3167098355234,234000000000000000000,1000000.0,0.0,0.0,544823705,54482370500,54482370700,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000000000000000,231660000000000000000,0.99,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999185538,0.99,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.99,0.99,21474836.0,21474836.0,100.0,100.0,21474836.0,21474836.0,21474836.0,21474836.0,21474836.0,2147483600.0
primary,XNR-PW-MT-OFFSET,100,7616672725889129548,2,1,0,1294.316697662932,1294.316697662932,1294.316697662932,234000000000000000000,1000000.0,0.0,0.0,544823706,54482370600,0,0.0,0.0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000007073624012,231659999992926375988,0.9899999999697708,429496729600,4294967296,0.99,429496729600,4294967296,0.99,4294967296,4294967296,100,100.0,425201762304,425201762304,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999185538,0.9899999999354497,4294967296.0,4294967296.0,4294967296.0,100.0,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.18713716975533595,0.18713716975533595,332201755.0,58532772.0,4.0,2.2097287174175224,97512.26808080808,0.0,0.0,21390961.0,1745609597.0,2147483600.0
primary,XNR-PC,100,7616672725889129548,13,12,0,706.0393616908547,383.0398946783067,1057.5362273421013,233999999782070517764,999999.9990686774,0.0009313225736581196,9.313225736581196e-10,54482370559,5448237055900,5448237055900,0.0,0.0,233999999782070517764,4294967296,233999999777775550468,0.9999999999816455,0,0,1,0.0,0.0,0.0,0.0,0,233999999782070517764,233999999782070517764,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999977215748,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,200,18231826143518580289,16,15,0,614.2594930633769,450.92398188376643,1486.5337254275005,468000000000000000000,2000000.0,0.0,0.0,108964739600,108964739600,108964742800,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995178369,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9949999999999997,0.0,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,200,18231826143518580289,16,15,0,614.2594930633769,450.92398188376643,1486.5337254275005,468000000000000000000,2000000.0,0.0,0.0,108964739600,108964739600,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995178369,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.26911598114183505,0.0,459135335.0,104595953.0,5.0,2.258718534481777,35729.922160804024,0.0,0.0,10682082.0,1569561444.0,2147483600.0
primary,XNR-PW-MT-ZERO,200,18231826143518580289,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,108964741400,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000000000000000,465660000000000000000,0.995,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.995,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.995,0.995,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-MT-OFFSET,200,18231826143518580289,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.9949999999921998,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.26911598114183505,0.26911598114183505,459135335.0,104595953.0,5.0,2.2587185344817775,35729.92216080402,0.0,0.0,10682082.0,1569561444.0,2147483600.0
primary,XNR-PC,200,18231826143518580289,16,15,0,614.2595079424275,450.9239928023573,1486.533761505545,467999988667667187160,1999999.9515712273,0.04842877270444444,2.421438635222222e-08,108964738585,21792947717000,21792947717000,0.0,0.0,467999988667667187160,4294967296,467999988663372219864,0.9999999999908227,0,0,1,0.0,0.0,0.0,0.0,0,467999988667667187160,467999988667667187160,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999995178369,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,200,8906286495562900921,20,19,0,504.17983994514793,482.88227623676113,1174.7699546849776,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,108964743400,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999893547228,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9949999999999999,0.0,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,200,8906286495562900921,20,19,0,504.17983994514793,482.88227623676113,1174.7699546849776,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999893547228,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20882634912788153,0.0,382123628.0,61530831.0,4.0,2.1735761076779054,26109.31623115577,0.0,0.0,10692661.0,1699032440.0,2147483600.0
primary,XNR-PW-MT-ZERO,200,8906286495562900921,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,108964741400,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000000000000000,465660000000000000000,0.995,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.995,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.995,0.995,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-MT-OFFSET,200,8906286495562900921,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.9949999999921998,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2088263491278816,0.2088263491278816,382123628.0,61530831.0,4.0,2.173576107677906,26109.31623115578,0.0,0.0,10692661.0,1699032440.0,2147483600.0
primary,XNR-PC,200,8906286495562900921,20,19,0,504.1798521426675,482.88228789737497,1174.7699830737802,467999988667667187264,1999999.9515712273,0.048428772704,2.4214386352e-08,108964738584,21792947716800,21792947716800,0.0,0.0,467999988667667187264,4294967296,467999988663372219968,0.9999999999908227,0,0,1,0.0,0.0,0.0,0.0,0,467999988667667187264,467999988667667187264,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999893547237,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,200,8770642015975544875,17,16,0,619.6665721344755,588.1624636441288,1554.4978415623966,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,108964742800,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999992715966,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9949999999999998,0.0,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,200,8770642015975544875,17,16,0,619.6665721344755,588.1624636441288,1554.4978415623966,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999992715966,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2273738844850782,0.0,429354210.0,46275628.0,5.0,2.137246768815892,28347.673668341708,0.0,0.0,10660276.0,1659201912.0,2147483600.0
primary,XNR-PW-MT-ZERO,200,8770642015975544875,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,108964741400,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000000000000000,465660000000000000000,0.995,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.995,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.995,0.995,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-MT-OFFSET,200,8770642015975544875,1,0,0,,,,468000000000000000000,2000000.0,0.0,0.0,544823706,108964741200,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,858993459200,4294967296,0.995,858993459200,4294967296,0.995,4294967296,4294967296,200,200.0,854698491904,854698491904,4294967296.0,4294967296.0,4294967296.0,4294967296,0.9999999999908227,0.9949999999921998,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.22737388448507825,0.22737388448507825,429354210.0,46275628.0,5.0,2.137246768815892,28347.673668341708,0.0,0.0,10660276.0,1659201912.0,2147483600.0
primary,XNR-PC,200,8770642015975544875,17,16,0,619.6665871450691,588.1624779048105,1554.4978791545293,467999988667667187368,1999999.9515712273,0.048428772703555556,2.4214386351777777e-08,108964738583,21792947716600,21792947716600,0.0,0.0,467999988667667187368,4294967296,467999988663372220072,0.9999999999908227,0,0,1,0.0,0.0,0.0,0.0,0,467999988667667187368,467999988667667187368,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999992715963,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483600.0,2147483600.0
primary,XNR-PW-CONV-ZERO,200,9576473659758073777,17,16,0,560.8731758753132,321.0903498747434,902.2143200380707,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,108964742800,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999977562934,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9949999999999998,0.0,10737418.0,10737418.0,200.0,200.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,2147483600.0
primary,XNR-PW-CONV-OFFSET,200,9576473659758073777,17,16,0,560.8731758753132,321.0903498747434,902.2143200380707,468000000000000000000,2000000.0,0.0,0.0,108964739400,108964739400,0,0.0,0.0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,468000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999977562934,0.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2048585735416094,0.0,363502480.0,65076984.0,5.0,2.2102542656655326,26531.34281407035,0.0,0.0,10717962.0,1707553173.0,2147483600.0
