tag,arm,N,seed,round,duration_s,block,round_C_nonce,round_U_nonce,round_R_nonce,round_rho_nonce,round_M_ge2,round_M_ge3,round_m_max,round_mean_mult_reused,round_O_mean,round_O_median,round_O_p95,round_O_max,round_C_exact,round_U_exact,round_R_exact,round_rho_exact,subsweep_C_nonce,subsweep_U_nonce,subsweep_R_nonce,subsweep_rho_nonce,subsweep_M_ge2,subsweep_M_ge3,subsweep_m_max,subsweep_mean_mult_reused,subsweep_O_mean,subsweep_O_median,subsweep_O_p95,subsweep_O_max,subsweep_C_exact,subsweep_U_exact,subsweep_R_exact,subsweep_rho_exact
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,11,493.930830360228,1,23115962860858671200,4294967296,23115962856563703904,0.9999999998141991,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,23115962860858671200,23115962860858671200,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,12,478.2979208338636,1,22384342695024816200,4294967296,22384342690729848904,0.9999999998081263,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,22384342695024816200,22384342695024816200,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,13,845.7243040626986,1,39579897430134292600,4294967296,39579897425839325304,0.9999999998914861,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,39579897430134292600,39579897430134292600,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,14,1731.1475393289463,1,81017704840594686000,4294967296,81017704836299718704,0.9999999999469873,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,81017704840594686000,81017704840594686000,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,15,1475.7610627873432,1,69065617738447659200,4294967296,69065617734152691904,0.9999999999378132,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,69065617738447659200,69065617738447659200,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,4171531546602603804,16,308.00951613661306,0,14414845355193492400,4294967296,14414845350898525104,0.9999999997020456,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,14414845355193492400,14414845355193492400,0,0.0,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,2147483600,0,0.0
primary,XNR-PW-MT-ZERO,200,4171531546602603804,0,10000.0,0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000000000000000,465660000000000000000,0.995,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,10737418,2136746182,0.995
primary,XNR-PW-MT-OFFSET,200,4171531546602603804,0,10000.0,0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,2147483600,1644764071,502719529,0.2340970282613567,425486769,68537716,4,2.181516243575602,29580.26798994975,0.0,0.0,10631996,2147483600,1644764071,502719529,0.2340970282613567
primary,XNR-PC,200,4171531546602603804,0,549.6363915129199,1,25722982499938399912,4294967296,25722982495643432616,0.99999999983303,0,0,1,0.0,0.0,0.0,0.0,0,25722982499938399912,25722982499938399912,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,1,373.04001495575295,1,17458272277187877816,4294967296,17458272272892910520,0.9999999997539867,0,0,1,0.0,0.0,0.0,0.0,0,17458272277187877816,17458272277187877816,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,2,752.1921893796095,1,35202593610556504688,4294967296,35202593606261537392,0.9999999998779929,0,0,1,0.0,0.0,0.0,0.0,0,35202593610556504688,35202593610556504688,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,3,457.7259511100114,1,21421573993238252160,4294967296,21421573988943284864,0.9999999997995027,0,0,1,0.0,0.0,0.0,0.0,0,21421573993238252160,21421573993238252160,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,4,237.77508312194584,1,11127873620652427392,4294967296,11127873616357460096,0.9999999996140352,0,0,1,0.0,0.0,0.0,0.0,0,11127873620652427392,11127873620652427392,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,5,299.7182722899815,1,14026814803520411024,4294967296,14026814799225443728,0.999999999693803,0,0,1,0.0,0.0,0.0,0.0,0,14026814803520411024,14026814803520411024,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,6,76.89733512023545,1,3598795196484399696,4294967296,3598795192189432400,0.9999999988065541,0,0,1,0.0,0.0,0.0,0.0,0,3598795196484399696,3598795196484399696,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,7,60.01989780634792,1,2808931149320536912,4294967296,2808931145025569616,0.9999999984709603,0,0,1,0.0,0.0,0.0,0.0,0,2808931149320536912,2808931149320536912,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,8,1644.8890054429205,1,76980803590685714304,4294967296,76980803586390747008,0.9999999999442073,0,0,1,0.0,0.0,0.0,0.0,0,76980803590685714304,76980803590685714304,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,9,94.06835377070806,1,4402398849867747872,4294967296,4402398845572780576,0.999999999024403,0,0,1,0.0,0.0,0.0,0.0,0,4402398849867747872,4402398849867747872,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,10,121.1664448886225,1,5670589483477684704,4294967296,5670589479182717408,0.9999999992425889,0,0,1,0.0,0.0,0.0,0.0,0,5670589483477684704,5670589483477684704,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,11,493.9308423472185,1,23115962862110957656,4294967296,23115962857815990360,0.9999999998141991,0,0,1,0.0,0.0,0.0,0.0,0,23115962862110957656,23115962862110957656,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,12,478.2979324551793,1,22384342696879256632,4294967296,22384342692584289336,0.9999999998081263,0,0,1,0.0,0.0,0.0,0.0,0,22384342696879256632,22384342696879256632,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,13,845.7243245927534,1,39579897432537910624,4294967296,39579897428242943328,0.9999999998914861,0,0,1,0.0,0.0,0.0,0.0,0,39579897432537910624,39579897432537910624,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,14,1731.1475812915007,1,81017704842648177040,4294967296,81017704838353209744,0.9999999999469873,0,0,1,0.0,0.0,0.0,0.0,0,81017704842648177040,81017704842648177040,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,15,1475.7610985418069,1,69065617739374969872,4294967296,69065617735080002576,0.9999999999378132,0,0,1,0.0,0.0,0.0,0.0,0,69065617739374969872,69065617739374969872,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,4171531546602603804,16,308.00928137248565,0,14414834019185959272,4294967296,14414834014890991976,0.9999999997020453,0,0,1,0.0,0.0,0.0,0.0,0,14414834019185959272,14414834019185959272,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,0,376.1633272992275,1,17604443717603846200,4294967296,17604443713308878904,0.9999999997560294,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,17604443717603846200,17604443717603846200,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,1,88.2257699806096,1,4128966035092529200,4294967296,4128966030797561904,0.999999998959796,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,4128966035092529200,4128966035092529200,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,2,282.70084071484206,1,13230399345454608400,4294967296,13230399341159641104,0.9999999996753713,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,13230399345454608400,13230399345454608400,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,3,148.47477720826643,1,6948619573346868400,4294967296,6948619569051901104,0.9999999993818963,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,6948619573346868400,6948619573346868400,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,4,1350.4824285112095,1,63202577654324601000,4294967296,63202577650029633704,0.9999999999320445,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,63202577654324601000,63202577654324601000,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,5,856.5206334857113,1,40085165647131287600,4294967296,40085165642836320304,0.9999999998928539,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,40085165647131287600,40085165647131287600,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,6,730.8881064183006,1,34205563380376465600,4294967296,34205563376081498304,0.9999999998744366,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,34205563380376465600,34205563380376465600,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,7,3458.432980000375,1,161854663464017559600,4294967296,161854663459722592304,0.999999999973464,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,161854663464017559600,161854663464017559600,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,8,66.65076807262464,1,3119255945798833200,4294967296,3119255941503865904,0.9999999986230795,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,3119255945798833200,3119255945798833200,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,9,951.3449928745938,1,44522945666530992200,4294967296,44522945662236024904,0.9999999999035336,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,44522945666530992200,44522945666530992200,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,10,319.59797766950675,1,14957185354932916400,4294967296,14957185350637949104,0.9999999997128493,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,14957185354932916400,14957185354932916400,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,11,493.45993323095223,1,23093924875208564800,4294967296,23093924870913597504,0.9999999998140218,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,23093924875208564800,23093924875208564800,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,12,250.57846747427163,1,11727072277795911800,4294967296,11727072273500944504,0.9999999996337562,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,11727072277795911800,11727072277795911800,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,13,191.1506268545192,1,8945849336791498800,4294967296,8945849332496531504,0.9999999995198927,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,8945849336791498800,8945849336791498800,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,14,271.4152689125621,1,12702234585107906600,4294967296,12702234580812939304,0.9999999996618731,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,12702234585107906600,12702234585107906600,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-ZERO,200,6773169848162830496,15,163.91310129242757,0,7671133140485610200,4294967296,7671133136190642904,0.9999999994401131,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,7671133140485610200,7671133140485610200,0,0.0,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,0,376.1633272992275,1,17604443717603846200,4294967296,17604443713308878904,0.9999999997560294,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,17604443717603846200,17604443717603846200,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,1,88.2257699806096,1,4128966035092529200,4294967296,4128966030797561904,0.999999998959796,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,4128966035092529200,4128966035092529200,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,2,282.70084071484206,1,13230399345454608400,4294967296,13230399341159641104,0.9999999996753713,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,13230399345454608400,13230399345454608400,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,3,148.47477720826643,1,6948619573346868400,4294967296,6948619569051901104,0.9999999993818963,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,6948619573346868400,6948619573346868400,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,4,1350.4824285112095,1,63202577654324601000,4294967296,63202577650029633704,0.9999999999320445,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,63202577654324601000,63202577654324601000,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,5,856.5206334857113,1,40085165647131287600,4294967296,40085165642836320304,0.9999999998928539,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,40085165647131287600,40085165647131287600,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,6,730.8881064183006,1,34205563380376465600,4294967296,34205563376081498304,0.9999999998744366,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,34205563380376465600,34205563380376465600,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,7,3458.432980000375,1,161854663464017559600,4294967296,161854663459722592304,0.999999999973464,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,161854663464017559600,161854663464017559600,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,8,66.65076807262464,1,3119255945798833200,4294967296,3119255941503865904,0.9999999986230795,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,3119255945798833200,3119255945798833200,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,9,951.3449928745938,1,44522945666530992200,4294967296,44522945662236024904,0.9999999999035336,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,44522945666530992200,44522945666530992200,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,10,319.59797766950675,1,14957185354932916400,4294967296,14957185350637949104,0.9999999997128493,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,14957185354932916400,14957185354932916400,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,11,493.45993323095223,1,23093924875208564800,4294967296,23093924870913597504,0.9999999998140218,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,23093924875208564800,23093924875208564800,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,12,250.57846747427163,1,11727072277795911800,4294967296,11727072273500944504,0.9999999996337562,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,11727072277795911800,11727072277795911800,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,13,191.1506268545192,1,8945849336791498800,4294967296,8945849332496531504,0.9999999995198927,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,8945849336791498800,8945849336791498800,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,14,271.4152689125621,1,12702234585107906600,4294967296,12702234580812939304,0.9999999996618731,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,12702234585107906600,12702234585107906600,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-CONV-OFFSET,200,6773169848162830496,15,163.91310129242757,0,7671133140485610200,4294967296,7671133136190642904,0.9999999994401131,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,7671133140485610200,7671133140485610200,0,0.0,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,2147483600,0,0.0
primary,XNR-PW-MT-ZERO,200,6773169848162830496,0,10000.0,0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000000000000000,465660000000000000000,0.995,2147483600,10737418,2136746182,0.995,10737418,10737418,200,200.0,10737418.0,10737418.0,10737418.0,10737418,2147483600,10737418,2136746182,0.995
primary,XNR-PW-MT-OFFSET,200,6773169848162830496,0,10000.0,0,468000000000000000000,4294967296,467999999995705032704,0.9999999999908227,4294967296,4294967296,200,200.0,4294967296.0,4294967296.0,4294967296.0,4294967296,468000000000000000000,2340000003650486272,465659999996349513728,0.9949999999921998,2147483600,1628949316,518534284,0.24146134759771856,432118232,80707860,5,2.199982425180338,30704.20698492462,0.0,0.0,10699548,2147483600,1628949316,518534284,0.24146134759771856
primary,XNR-PC,200,6773169848162830496,0,376.16333639675173,1,17604443717087168256,4294967296,17604443712792200960,0.9999999997560294,0,0,1,0.0,0.0,0.0,0.0,0,17604443717087168256,17604443717087168256,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,1,88.22577206763084,1,4128966032784742224,4294967296,4128966028489774928,0.999999998959796,0,0,1,0.0,0.0,0.0,0.0,0,4128966032784742224,4128966032784742224,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,2,282.70084760067846,1,13230399347345743120,4294967296,13230399343050775824,0.9999999996753713,0,0,1,0.0,0.0,0.0,0.0,0,13230399347345743120,13230399347345743120,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,3,148.47478082085794,1,6948619574159589032,4294967296,6948619569864621736,0.9999999993818963,0,0,1,0.0,0.0,0.0,0.0,0,6948619574159589032,6948619574159589032,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,4,1350.4824612053992,1,63202577654001009960,4294967296,63202577649706042664,0.9999999999320445,0,0,1,0.0,0.0,0.0,0.0,0,63202577654001009960,63202577654001009960,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,5,856.5206542002566,1,40085165645934296928,4294967296,40085165641639329632,0.9999999998928539,0,0,1,0.0,0.0,0.0,0.0,0,40085165645934296928,40085165645934296928,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,6,730.8881241365801,1,34205563381325201848,4294967296,34205563377030234552,0.9999999998744366,0,0,1,0.0,0.0,0.0,0.0,0,34205563381325201848,34205563381325201848,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,7,3458.43306375027,1,161854663464301180512,4294967296,161854663460006213216,0.999999999973464,0,0,1,0.0,0.0,0.0,0.0,0,161854663464301180512,161854663464301180512,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,8,66.65076964618268,1,3119255943910479024,4294967296,3119255939615511728,0.9999999986230795,0,0,1,0.0,0.0,0.0,0.0,0,3119255943910479024,3119255943910479024,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,9,951.3450158283022,1,44522945662668705216,4294967296,44522945658373737920,0.9999999999035336,0,0,1,0.0,0.0,0.0,0.0,0,44522945662668705216,44522945662668705216,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,10,319.59798538558084,1,14957185353866110328,4294967296,14957185349571143032,0.9999999997128493,0,0,1,0.0,0.0,0.0,0.0,0,14957185353866110328,14957185353866110328,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
primary,XNR-PC,200,6773169848162830496,11,493.45994522719207,1,23093924877427356728,4294967296,23093924873132389432,0.9999999998140218,0,0,1,0.0,0.0,0.0,0.0,0,23093924877427356728,23093924877427356728,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
